x,u
0.0,-0.0050438344
0.005025125628140704,0.028418496
0.010050251256281407,0.06111005
0.01507537688442211,0.09301148
0.020100502512562814,0.12410714
0.02512562814070352,0.15438507
0.03015075376884422,0.18383665
0.035175879396984924,0.21245624
0.04020100502512563,0.24024053
0.04522613065326633,0.2671888
0.05025125628140704,0.29330403
0.05527638190954774,0.31858778
0.06030150753768844,0.34304422
0.06532663316582915,0.36667937
0.07035175879396985,0.38949752
0.07537688442211056,0.4115038
0.08040201005025126,0.43270606
0.08542713567839195,0.45310968
0.09045226130653267,0.4727226
0.09547738693467336,0.49154896
0.10050251256281408,0.5095954
0.10552763819095477,0.52686924
0.11055276381909548,0.54337645
0.11557788944723618,0.559122
0.12060301507537688,0.5741118
0.12562814070351758,0.58835083
0.1306532663316583,0.60184705
0.135678391959799,0.614602
0.1407035175879397,0.62662286
0.1457286432160804,0.6379149
0.15075376884422112,0.64848393
0.15577889447236182,0.65833366
0.16080402010050251,0.6674682
0.1658291457286432,0.67589587
0.1708542713567839,0.68361914
0.17587939698492464,0.6906456
0.18090452261306533,0.69697905
0.18592964824120603,0.7026289
0.19095477386934673,0.707597
0.19597989949748745,0.7118946
0.20100502512562815,0.7155269
0.20603015075376885,0.71850145
0.21105527638190955,0.72082835
0.21608040201005024,0.7225166
0.22110552763819097,0.72357625
0.22613065326633167,0.72401685
0.23115577889447236,0.7238484
0.23618090452261306,0.72308534
0.24120603015075376,0.7217373
0.24623115577889448,0.71981823
0.25125628140703515,0.7173404
0.2562814070351759,0.71431494
0.2613065326633166,0.7107573
0.2663316582914573,0.7066764
0.271356783919598,0.70208746
0.2763819095477387,0.69699866
0.2814070351758794,0.69142234
0.2864321608040201,0.6853669
0.2914572864321608,0.67884296
0.2964824120603015,0.67185783
0.30150753768844224,0.6644214
0.3065326633165829,0.65653926
0.31155778894472363,0.64822227
0.3165829145728643,0.6394784
0.32160804020100503,0.63031703
0.32663316582914576,0.6207502
0.3316582914572864,0.61079216
0.33668341708542715,0.6004562
0.3417085427135678,0.5897621
0.34673366834170855,0.5787278
0.35175879396984927,0.56737787
0.35678391959798994,0.5557341
0.36180904522613067,0.54382724
0.36683417085427134,0.5316845
0.37185929648241206,0.5193367
0.3768844221105528,0.5068192
0.38190954773869346,0.49416512
0.3869346733668342,0.48141235
0.3919597989949749,0.468602
0.3969849246231156,0.45577395
0.4020100502512563,0.4429726
0.40703517587939697,0.4302417
0.4120603015075377,0.41763324
0.4170854271356784,0.4051957
0.4221105527638191,0.39298242
0.4271356783919598,0.38104725
0.4321608040201005,0.36944747
0.4371859296482412,0.35824382
0.44221105527638194,0.34749174
0.4472361809045226,0.3372541
0.45226130653266333,0.3275929
0.457286432160804,0.31856441
0.4623115577889447,0.31022847
0.46733668341708545,0.3026405
0.4723618090452261,0.2958539
0.47738693467336685,0.28991514
0.4824120603015075,0.28486693
0.48743718592964824,0.28074807
0.49246231155778897,0.2775845
0.49748743718592964,0.27539754
0.5025125628140703,0.2742005
0.507537688442211,0.27399814
0.5125628140703518,0.2747838
0.5175879396984925,0.27654523
0.5226130653266332,0.27926552
0.5276381909547738,0.28291756
0.5326633165829145,0.2874713
0.5376884422110553,0.2928936
0.542713567839196,0.2991473
0.5477386934673367,0.30619568
0.5527638190954774,0.3139972
0.5577889447236181,0.32251316
0.5628140703517588,0.3317001
0.5678391959798995,0.34151262
0.5728643216080402,0.35190463
0.577889447236181,0.36282498
0.5829145728643216,0.3742196
0.5879396984924623,0.38603222
0.592964824120603,0.39820015
0.5979899497487438,0.41065735
0.6030150753768845,0.42334044
0.6080402010050251,0.43618137
0.6130653266331658,0.44911164
0.6180904522613065,0.46206707
0.6231155778894473,0.4749865
0.628140703517588,0.4878112
0.6331658291457286,0.500487
0.6381909547738693,0.5129669
0.6432160804020101,0.5252086
0.6482412060301508,0.5371735
0.6532663316582915,0.5488319
0.6582914572864321,0.56015635
0.6633165829145728,0.571124
0.6683417085427136,0.58171564
0.6733668341708543,0.5919159
0.678391959798995,0.60171086
0.6834170854271356,0.61109287
0.6884422110552764,0.620048
0.6934673366834171,0.62857074
0.6984924623115578,0.6366507
0.7035175879396985,0.6442798
0.7085427135678392,0.6514525
0.7135678391959799,0.6581587
0.7185929648241206,0.66438985
0.7236180904522613,0.67013866
0.7286432160804021,0.6753948
0.7336683417085427,0.680151
0.7386934673366834,0.68439776
0.7437185929648241,0.68812484
0.7487437185929648,0.6913223
0.7537688442211056,0.6939847
0.7587939698492463,0.6960995
0.7638190954773869,0.6976606
0.7688442211055276,0.69865704
0.7738693467336684,0.69908303
0.7788944723618091,0.6989287
0.7839195979899498,0.69818854
0.7889447236180904,0.6968534
0.7939698492462312,0.6949153
0.7989949748743719,0.6923676
0.8040201005025126,0.6892036
0.8090452261306533,0.6854152
0.8140703517587939,0.6809966
0.8190954773869347,0.6759378
0.8241206030150754,0.6702315
0.8291457286432161,0.6638751
0.8341708542713568,0.6568536
0.8391959798994975,0.6491654
0.8442211055276382,0.6407995
0.8492462311557789,0.63174903
0.8542713567839196,0.6220061
0.8592964824120604,0.6115641
0.864321608040201,0.60041547
0.8693467336683417,0.5885513
0.8743718592964824,0.5759643
0.8793969849246231,0.56265116
0.8844221105527639,0.5485997
0.8894472361809045,0.53380615
0.8944723618090452,0.5182634
0.8994974874371859,0.50196546
0.9045226130653267,0.48490232
0.9095477386934674,0.46707135
0.914572864321608,0.44846326
0.9195979899497487,0.42906797
0.9246231155778895,0.40887994
0.9296482412060302,0.38789183
0.9346733668341709,0.3660925
0.9396984924623115,0.34347117
0.9447236180904522,0.320018
0.949748743718593,0.29571968
0.9547738693467337,0.27056772
0.9597989949748744,0.24454616
0.964824120603015,0.2176428
0.9698492462311558,0.18984456
0.9748743718592965,0.16113974
0.9798994974874372,0.131519
0.9849246231155779,0.100973085
0.9899497487437187,0.069499746
0.9949748743718593,0.03709723
1.0,0.0037729293
