x,u
0.0,0.033770517
0.005025125628140704,0.06740427
0.010050251256281407,0.10037166
0.01507537688442211,0.1326655
0.020100502512562814,0.1642832
0.02512562814070352,0.19522479
0.03015075376884422,0.22548124
0.035175879396984924,0.25505796
0.04020100502512563,0.28394186
0.04522613065326633,0.312136
0.05025125628140704,0.33963704
0.05527638190954774,0.36644214
0.06030150753768844,0.3925472
0.06532663316582915,0.41794807
0.07035175879396985,0.44264275
0.07537688442211056,0.4666248
0.08040201005025126,0.4898929
0.08542713567839195,0.5124442
0.09045226130653267,0.5342704
0.09547738693467336,0.5553689
0.10050251256281408,0.57573617
0.10552763819095477,0.59536403
0.11055276381909548,0.6142516
0.11557788944723618,0.63239413
0.12060301507537688,0.64978224
0.12562814070351758,0.66641355
0.1306532663316583,0.68227917
0.135678391959799,0.69737667
0.1407035175879397,0.71169925
0.1457286432160804,0.7252411
0.15075376884422112,0.73799855
0.15577889447236182,0.7499645
0.16080402010050251,0.7611305
0.1658291457286432,0.77149105
0.1708542713567839,0.78104913
0.17587939698492464,0.7897874
0.18090452261306533,0.7977108
0.18592964824120603,0.8048102
0.19095477386934673,0.8110849
0.19597989949748745,0.81652474
0.20100502512562815,0.8211299
0.20603015075376885,0.8248987
0.21105527638190955,0.8278283
0.21608040201005024,0.8299173
0.22110552763819097,0.83115953
0.22613065326633167,0.83156437
0.23115577889447236,0.83112484
0.23618090452261306,0.8298476
0.24120603015075376,0.82773495
0.24623115577889448,0.8247856
0.25125628140703515,0.8210098
0.2562814070351759,0.8164148
0.2613065326633166,0.8110049
0.2663316582914573,0.8047966
0.271356783919598,0.7977939
0.2763819095477387,0.7900128
0.2814070351758794,0.7814703
0.2864321608040201,0.77218217
0.2914572864321608,0.76216924
0.2964824120603015,0.7514535
0.30150753768844224,0.74006015
0.3065326633165829,0.7280166
0.31155778894472363,0.715348
0.3165829145728643,0.70209754
0.32160804020100503,0.68829197
0.32663316582914576,0.67397594
0.3316582914572864,0.6591874
0.33668341708542715,0.6439705
0.3417085427135678,0.6283749
0.34673366834170855,0.6124482
0.35175879396984927,0.5962453
0.35678391959798994,0.579819
0.36180904522613067,0.5632236
0.36683417085427134,0.5465172
0.37185929648241206,0.5297589
0.3768844221105528,0.51301086
0.38190954773869346,0.49633044
0.3869346733668342,0.47977984
0.3919597989949749,0.46342057
0.3969849246231156,0.44731474
0.4020100502512563,0.43152165
0.40703517587939697,0.41609967
0.4120603015075377,0.40110987
0.4170854271356784,0.38660997
0.4221105527638191,0.3726544
0.4271356783919598,0.35929942
0.4321608040201005,0.34659457
0.4371859296482412,0.33459622
0.44221105527638194,0.32334852
0.4472361809045226,0.31289533
0.45226130653266333,0.30327854
0.457286432160804,0.29454052
0.4623115577889447,0.2867139
0.46733668341708545,0.2798277
0.4723618090452261,0.27391282
0.47738693467336685,0.26898497
0.4824120603015075,0.26505873
0.48743718592964824,0.2621434
0.49246231155778897,0.2602398
0.49748743718592964,0.25934845
0.5025125628140703,0.25946096
0.507537688442211,0.26057127
0.5125628140703518,0.2626717
0.5175879396984925,0.26575992
0.5226130653266332,0.26983762
0.5276381909547738,0.27490246
0.5326633165829145,0.2809618
0.5376884422110553,0.28801692
0.542713567839196,0.29606527
0.5477386934673367,0.30509275
0.5527638190954774,0.31507665
0.5577889447236181,0.325986
0.5628140703517588,0.33777794
0.5678391959798995,0.35039568
0.5728643216080402,0.36378273
0.577889447236181,0.37787682
0.5829145728643216,0.39260834
0.5879396984924623,0.40791404
0.592964824120603,0.42372495
0.5979899497487438,0.43997258
0.6030150753768845,0.45658672
0.6080402010050251,0.47350013
0.6130653266331658,0.49063522
0.6180904522613065,0.5079245
0.6231155778894473,0.52529126
0.628140703517588,0.54266495
0.6331658291457286,0.5599703
0.6381909547738693,0.5771436
0.6432160804020101,0.5941232
0.6482412060301508,0.6108528
0.6532663316582915,0.6272798
0.6582914572864321,0.64336157
0.6633165829145728,0.6590531
0.6683417085427136,0.6743155
0.6733668341708543,0.6891161
0.678391959798995,0.70341814
0.6834170854271356,0.71718806
0.6884422110552764,0.7303957
0.6934673366834171,0.7430082
0.6984924623115578,0.75499564
0.7035175879396985,0.766331
0.7085427135678392,0.7769876
0.7135678391959799,0.78693765
0.7185929648241206,0.79616123
0.7236180904522613,0.80463403
0.7286432160804021,0.81234115
0.7336683417085427,0.81926507
0.7386934673366834,0.8253904
0.7437185929648241,0.8307031
0.7487437185929648,0.8352014
0.7537688442211056,0.8388694
0.7587939698492463,0.84170425
0.7638190954773869,0.84369904
0.7688442211055276,0.844857
0.7738693467336684,0.84516716
0.7788944723618091,0.84463334
0.7839195979899498,0.8432538
0.7889447236180904,0.84102803
0.7939698492462312,0.8379637
0.7989949748743719,0.8340539
0.8040201005025126,0.82930636
0.8090452261306533,0.8237246
0.8140703517587939,0.81730944
0.8190954773869347,0.81006414
0.8241206030150754,0.8019963
0.8291457286432161,0.7931065
0.8341708542713568,0.78340065
0.8391959798994975,0.7728864
0.8442211055276382,0.761566
0.8492462311557789,0.7494398
0.8542713567839196,0.73652154
0.8592964824120604,0.7228103
0.864321608040201,0.70831305
0.8693467336683417,0.69303626
0.8743718592964824,0.6769835
0.8793969849246231,0.6601603
0.8844221105527639,0.64257663
0.8894472361809045,0.6242293
0.8944723618090452,0.60513175
0.8994974874371859,0.5852861
0.9045226130653267,0.56469965
0.9095477386934674,0.54337573
0.914572864321608,0.5213238
0.9195979899497487,0.49854916
0.9246231155778895,0.4750595
0.9296482412060302,0.45085448
0.9346733668341709,0.425955
0.9396984924623115,0.40034992
0.9447236180904522,0.37405807
0.949748743718593,0.34708315
0.9547738693467337,0.31943214
0.9597989949748744,0.29111218
0.964824120603015,0.26213342
0.9698492462311558,0.23249125
0.9748743718592965,0.20220536
0.9798994974874372,0.17127647
0.9849246231155779,0.13971587
0.9899497487437187,0.1075248
0.9949748743718593,0.074712835
1.0,0.041283198
