x,u
0.0,0.028498694
0.005025125628140704,0.07141672
0.010050251256281407,0.11332594
0.01507537688442211,0.15422142
0.020100502512562814,0.19410484
0.02512562814070352,0.2329773
0.03015075376884422,0.27083832
0.035175879396984924,0.307689
0.04020100502512563,0.3435353
0.04522613065326633,0.37838066
0.05025125628140704,0.4122314
0.05527638190954774,0.44508737
0.06030150753768844,0.47695994
0.06532663316582915,0.5078538
0.07035175879396985,0.5377769
0.07537688442211056,0.56673115
0.08040201005025126,0.5947282
0.08542713567839195,0.62177396
0.09045226130653267,0.64787364
0.09547738693467336,0.6730364
0.10050251256281408,0.6972697
0.10552763819095477,0.72057855
0.11055276381909548,0.7429671
0.11557788944723618,0.7644479
0.12060301507537688,0.7850251
0.12562814070351758,0.8046968
0.1306532663316583,0.82347524
0.135678391959799,0.841369
0.1407035175879397,0.8583684
0.1457286432160804,0.8744874
0.15075376884422112,0.8897272
0.15577889447236182,0.9040847
0.16080402010050251,0.9175684
0.1658291457286432,0.9301764
0.1708542713567839,0.9418952
0.17587939698492464,0.9527409
0.18090452261306533,0.9627042
0.18592964824120603,0.9717736
0.19095477386934673,0.9799538
0.19597989949748745,0.98722816
0.20100502512562815,0.993598
0.20603015075376885,0.99905014
0.21105527638190955,1.0035712
0.21608040201005024,1.007148
0.22110552763819097,1.0097675
0.22613065326633167,1.0114182
0.23115577889447236,1.0120724
0.23618090452261306,1.0117099
0.24120603015075376,1.0103137
0.24623115577889448,1.0078553
0.25125628140703515,1.0043066
0.2562814070351759,0.9996369
0.2613065326633166,0.9938127
0.2663316582914573,0.9867945
0.271356783919598,0.97855085
0.2763819095477387,0.96902794
0.2814070351758794,0.95818144
0.2864321608040201,0.94595397
0.2914572864321608,0.9322917
0.2964824120603015,0.9171302
0.30150753768844224,0.9004019
0.3065326633165829,0.88201994
0.31155778894472363,0.86190176
0.3165829145728643,0.83995223
0.32160804020100503,0.81605715
0.32663316582914576,0.7900944
0.3316582914572864,0.7619236
0.33668341708542715,0.73137605
0.3417085427135678,0.69827104
0.34673366834170855,0.662384
0.35175879396984927,0.62346834
0.35678391959798994,0.5812111
0.36180904522613067,0.5352671
0.36683417085427134,0.48520076
0.37185929648241206,0.4305029
0.3768844221105528,0.37055776
0.38190954773869346,0.30462348
0.3869346733668342,0.23178998
0.3919597989949749,0.15097456
0.3969849246231156,0.06085465
0.4020100502512563,-0.040133476
0.40703517587939697,-0.15383174
0.4120603015075377,-0.28233254
0.4170854271356784,-0.42787904
0.4221105527638191,-0.5926307
0.4271356783919598,-0.7782329
0.4321608040201005,-0.9850502
0.4371859296482412,-1.2111657
0.44221105527638194,-1.4513718
0.4472361809045226,-1.6966834
0.45226130653266333,-1.9351711
0.457286432160804,-2.1541984
0.4623115577889447,-2.3433578
0.46733668341708545,-2.4965415
0.4723618090452261,-2.6122763
0.47738693467336685,-2.6925864
0.4824120603015075,-2.741263
0.48743718592964824,-2.7624276
0.49246231155778897,-2.7596028
0.49748743718592964,-2.7354207
0.5025125628140703,-2.691652
0.507537688442211,-2.6294367
0.5125628140703518,-2.5494964
0.5175879396984925,-2.4523642
0.5226130653266332,-2.3385832
0.5276381909547738,-2.2088938
0.5326633165829145,-2.0644035
0.5376884422110553,-1.9067612
0.542713567839196,-1.738233
0.5477386934673367,-1.5617111
0.5527638190954774,-1.3805641
0.5577889447236181,-1.198416
0.5628140703517588,-1.0188309
0.5678391959798995,-0.845018
0.5728643216080402,-0.67960006
0.577889447236181,-0.52446276
0.5829145728643216,-0.38073373
0.5879396984924623,-0.24886484
0.592964824120603,-0.12873925
0.5979899497487438,-0.019815683
0.6030150753768845,0.07868278
0.6080402010050251,0.16769424
0.6130653266331658,0.24817982
0.6180904522613065,0.3210761
0.6231155778894473,0.38725072
0.628140703517588,0.4474768
0.6331658291457286,0.50243026
0.6381909547738693,0.5527
0.6432160804020101,0.5987876
0.6482412060301508,0.6411148
0.6532663316582915,0.6800512
0.6582914572864321,0.7159011
0.6633165829145728,0.7489293
0.6683417085427136,0.7793659
0.6733668341708543,0.8074078
0.678391959798995,0.83322877
0.6834170854271356,0.8569793
0.6884422110552764,0.87878925
0.6934673366834171,0.8987771
0.6984924623115578,0.9170483
0.7035175879396985,0.9336948
0.7085427135678392,0.9487947
0.7135678391959799,0.96242136
0.7185929648241206,0.9746372
0.7236180904522613,0.98550636
0.7286432160804021,0.995071
0.7336683417085427,1.0033838
0.7386934673366834,1.0104804
0.7437185929648241,1.0163995
0.7487437185929648,1.0211703
0.7537688442211056,1.0248243
0.7587939698492463,1.0273833
0.7638190954773869,1.0288686
0.7688442211055276,1.029306
0.7738693467336684,1.0287076
0.7788944723618091,1.0270936
0.7839195979899498,1.0244753
0.7889447236180904,1.0208658
0.7939698492462312,1.0162773
0.7989949748743719,1.0107188
0.8040201005025126,1.0042008
0.8090452261306533,0.9967275
0.8140703517587939,0.98831105
0.8190954773869347,0.9789516
0.8241206030150754,0.9686597
0.8291457286432161,0.95744205
0.8341708542713568,0.9452946
0.8391959798994975,0.93222815
0.8442211055276382,0.9182455
0.8492462311557789,0.9033449
0.8542713567839196,0.8875338
0.8592964824120604,0.87080526
0.864321608040201,0.85317296
0.8693467336683417,0.83462465
0.8743718592964824,0.8151668
0.8793969849246231,0.7947993
0.8844221105527639,0.77352214
0.8894472361809045,0.7513311
0.8944723618090452,0.72822505
0.8994974874371859,0.70420575
0.9045226130653267,0.67926526
0.9095477386934674,0.6534011
0.914572864321608,0.62661296
0.9195979899497487,0.59889734
0.9246231155778895,0.5702471
0.9296482412060302,0.5406575
0.9346733668341709,0.51012427
0.9396984924623115,0.47864246
0.9447236180904522,0.44620782
0.949748743718593,0.41280693
0.9547738693467337,0.37844312
0.9597989949748744,0.34310418
0.964824120603015,0.30677897
0.9698492462311558,0.26946676
0.9748743718592965,0.23115976
0.9798994974874372,0.19184545
0.9849246231155779,0.1515188
0.9899497487437187,0.11017065
0.9949748743718593,0.06780148
1.0,0.024391457
