x,u
0.0,0.032807395
0.005025125628140704,0.07454692
0.010050251256281407,0.11533451
0.01507537688442211,0.15516788
0.020100502512562814,0.19404326
0.02512562814070352,0.23196822
0.03015075376884422,0.2689297
0.035175879396984924,0.30492836
0.04020100502512563,0.33997867
0.04522613065326633,0.3740716
0.05025125628140704,0.40721273
0.05527638190954774,0.4394009
0.06030150753768844,0.4706468
0.06532663316582915,0.5009529
0.07035175879396985,0.53031737
0.07537688442211056,0.5587527
0.08040201005025126,0.5862574
0.08542713567839195,0.6128393
0.09045226130653267,0.638502
0.09547738693467336,0.6632484
0.10050251256281408,0.68708205
0.10552763819095477,0.71001184
0.11055276381909548,0.7320463
0.11557788944723618,0.75317323
0.12060301507537688,0.77341175
0.12562814070351758,0.79275185
0.1306532663316583,0.81120306
0.135678391959799,0.82876915
0.1407035175879397,0.84544754
0.1457286432160804,0.86123604
0.15075376884422112,0.8761412
0.15577889447236182,0.89015555
0.16080402010050251,0.9032805
0.1658291457286432,0.91551125
0.1708542713567839,0.92684144
0.17587939698492464,0.9372716
0.18090452261306533,0.9467925
0.18592964824120603,0.9553936
0.19095477386934673,0.9630736
0.19597989949748745,0.96981233
0.20100502512562815,0.9756094
0.20603015075376885,0.9804412
0.21105527638190955,0.9843049
0.21608040201005024,0.98717606
0.22110552763819097,0.9890457
0.22613065326633167,0.9898903
0.23115577889447236,0.9896884
0.23618090452261306,0.98842144
0.24120603015075376,0.9860718
0.24623115577889448,0.9826037
0.25125628140703515,0.97800386
0.2562814070351759,0.9722358
0.2613065326633166,0.96527684
0.2663316582914573,0.9570968
0.271356783919598,0.9476632
0.2763819095477387,0.93694776
0.2814070351758794,0.9249063
0.2864321608040201,0.9115135
0.2914572864321608,0.89672697
0.2964824120603015,0.88051635
0.30150753768844224,0.8628353
0.3065326633165829,0.8436476
0.31155778894472363,0.8229124
0.3165829145728643,0.8005888
0.32160804020100503,0.77662385
0.32663316582914576,0.7509821
0.3316582914572864,0.7236148
0.33668341708542715,0.6944688
0.3417085427135678,0.6635046
0.34673366834170855,0.6306675
0.35175879396984927,0.59591335
0.35678391959798994,0.55920225
0.36180904522613067,0.5205041
0.36683417085427134,0.47978866
0.37185929648241206,0.43706644
0.3768844221105528,0.39235955
0.38190954773869346,0.34575033
0.3869346733668342,0.29738587
0.3919597989949749,0.24750201
0.3969849246231156,0.19645174
0.4020100502512563,0.14475589
0.40703517587939697,0.09310222
0.4120603015075377,0.04238466
0.4170854271356784,-0.00632599
0.4221105527638191,-0.051800057
0.4271356783919598,-0.09276235
0.4321608040201005,-0.12803514
0.4371859296482412,-0.15670274
0.44221105527638194,-0.17828833
0.4472361809045226,-0.1928827
0.45226130653266333,-0.20117833
0.457286432160804,-0.2044629
0.4623115577889447,-0.20447351
0.46733668341708545,-0.2032242
0.4723618090452261,-0.20279871
0.47738693467336685,-0.20507304
0.4824120603015075,-0.21148656
0.48743718592964824,-0.2228177
0.49246231155778897,-0.23907994
0.49748743718592964,-0.25950354
0.5025125628140703,-0.28265655
0.507537688442211,-0.3066501
0.5125628140703518,-0.3293805
0.5175879396984925,-0.34879005
0.5226130653266332,-0.36307138
0.5276381909547738,-0.37081158
0.5326633165829145,-0.37106317
0.5376884422110553,-0.36336458
0.542713567839196,-0.3476811
0.5477386934673367,-0.3243575
0.5527638190954774,-0.29401845
0.5577889447236181,-0.25747883
0.5628140703517588,-0.21567143
0.5678391959798995,-0.16955517
0.5728643216080402,-0.120079055
0.577889447236181,-0.068130866
0.5829145728643216,-0.014521152
0.5879396984924623,0.040019386
0.592964824120603,0.09485319
0.5979899497487438,0.14942405
0.6030150753768845,0.20326349
0.6080402010050251,0.25598016
0.6130653266331658,0.30726427
0.6180904522613065,0.35686922
0.6231155778894473,0.4046223
0.628140703517588,0.45039254
0.6331658291457286,0.49411315
0.6381909547738693,0.5357405
0.6432160804020101,0.57526904
0.6482412060301508,0.6127094
0.6532663316582915,0.64809126
0.6582914572864321,0.6814539
0.6633165829145728,0.7128455
0.6683417085427136,0.7423184
0.6733668341708543,0.76992756
0.678391959798995,0.7957294
0.6834170854271356,0.8197794
0.6884422110552764,0.84213465
0.6934673366834171,0.8628502
0.6984924623115578,0.8819793
0.7035175879396985,0.89956766
0.7085427135678392,0.9156725
0.7135678391959799,0.9303328
0.7185929648241206,0.9435929
0.7236180904522613,0.9554966
0.7286432160804021,0.96608335
0.7336683417085427,0.97538507
0.7386934673366834,0.9834369
0.7437185929648241,0.99027014
0.7487437185929648,0.99591553
0.7537688442211056,1.0003942
0.7587939698492463,1.0037342
0.7638190954773869,1.0059574
0.7688442211055276,1.0070859
0.7738693467336684,1.0071362
0.7788944723618091,1.0061284
0.7839195979899498,1.0040778
0.7889447236180904,1.0009991
0.7939698492462312,0.9969047
0.7989949748743719,0.99181175
0.8040201005025126,0.98572797
0.8090452261306533,0.9786674
