x,u
0.0,0.011142731
0.005025125628140704,0.0479787
0.010050251256281407,0.084207386
0.01507537688442211,0.119840264
0.020100502512562814,0.15488407
0.02512562814070352,0.18935415
0.03015075376884422,0.22325894
0.035175879396984924,0.25660703
0.04020100502512563,0.28941092
0.04522613065326633,0.3216826
0.05025125628140704,0.35342857
0.05527638190954774,0.38466373
0.06030150753768844,0.41540053
0.06532663316582915,0.44564816
0.07035175879396985,0.47542265
0.07537688442211056,0.5047358
0.08040201005025126,0.5335976
0.08542713567839195,0.56203187
0.09045226130653267,0.5900425
0.09547738693467336,0.6176542
0.10050251256281408,0.64487493
0.10552763819095477,0.6717191
0.11055276381909548,0.69820106
0.11557788944723618,0.7243357
0.12060301507537688,0.75012743
0.12562814070351758,0.775591
0.1306532663316583,0.8007313
0.135678391959799,0.82555175
0.1407035175879397,0.8500556
0.1457286432160804,0.8742422
0.15075376884422112,0.8981061
0.15577889447236182,0.9216502
0.16080402010050251,0.94486284
0.1658291457286432,0.96774864
0.1708542713567839,0.9902984
0.17587939698492464,1.0125154
0.18090452261306533,1.0343956
0.18592964824120603,1.0559303
0.19095477386934673,1.0771071
0.19597989949748745,1.0979015
0.20100502512562815,1.1182704
0.20603015075376885,1.1381495
0.21105527638190955,1.1574482
0.21608040201005024,1.1760399
0.22110552763819097,1.1937772
0.22613065326633167,1.2104774
0.23115577889447236,1.2259393
0.23618090452261306,1.2399607
0.24120603015075376,1.2523297
0.24623115577889448,1.2628328
0.25125628140703515,1.271271
0.2562814070351759,1.2774334
0.2613065326633166,1.2811236
0.2663316582914573,1.2821423
0.271356783919598,1.2803055
0.2763819095477387,1.2754587
0.2814070351758794,1.2674879
0.2864321608040201,1.2563214
0.2914572864321608,1.2419369
0.2964824120603015,1.2243612
0.30150753768844224,1.203667
0.3065326633165829,1.1799588
0.31155778894472363,1.1533757
0.3165829145728643,1.1240778
0.32160804020100503,1.0922502
0.32663316582914576,1.0580903
0.3316582914572864,1.0218183
0.33668341708542715,0.9836695
0.3417085427135678,0.94389105
0.34673366834170855,0.9027463
0.35175879396984927,0.8605083
0.35678391959798994,0.81746185
0.36180904522613067,0.7738894
0.36683417085427134,0.7300774
0.37185929648241206,0.686309
0.3768844221105528,0.6428546
0.38190954773869346,0.59997237
0.3869346733668342,0.55790377
0.3919597989949749,0.51687264
0.3969849246231156,0.47707686
0.4020100502512563,0.438696
0.40703517587939697,0.40188465
0.4120603015075377,0.36677423
0.4170854271356784,0.33347616
0.4221105527638191,0.3020815
0.4271356783919598,0.272662
0.4321608040201005,0.2452729
0.4371859296482412,0.21995124
0.44221105527638194,0.19672301
0.4472361809045226,0.17559901
0.45226130653266333,0.15657398
0.457286432160804,0.13964018
0.4623115577889447,0.12476775
0.46733668341708545,0.11192578
0.4723618090452261,0.101074874
0.47738693467336685,0.092169195
0.4824120603015075,0.08516064
0.48743718592964824,0.079993844
0.49246231155778897,0.0766162
0.49748743718592964,0.07497859
0.5025125628140703,0.075026035
0.507537688442211,0.07670885
0.5125628140703518,0.079980135
0.5175879396984925,0.08479527
0.5226130653266332,0.09110722
0.5276381909547738,0.098872095
0.5326633165829145,0.10804978
0.5376884422110553,0.118593454
0.542713567839196,0.13046145
0.5477386934673367,0.14360437
0.5527638190954774,0.15797767
0.5577889447236181,0.17353114
0.5628140703517588,0.19021198
0.5678391959798995,0.20796707
0.5728643216080402,0.22674039
0.577889447236181,0.24647388
