"arc_length","U_X"
0,-2.1069e-15
0.000999987,0.0107213
0.002,0.0214446
0.00299999,0.0321692
0.00400001,0.042896
0.005,0.0536241
0.00600001,0.0643542
0.007,0.0750859
0.00799999,0.0858192
0.009,0.0964641
0.00999999,0.106328
0.011,0.116194
0.012,0.126062
0.013,0.135932
0.014,0.145803
0.015,0.155676
0.016,0.165552
0.017,0.175429
0.018,0.185132
0.019,0.194162
0.02,0.203195
0.021,0.212229
0.022,0.221265
0.023,0.230303
0.024,0.239343
0.025,0.248386
0.026,0.25743
0.027,0.266225
0.028,0.274462
0.029,0.282702
0.03,0.290944
0.031,0.299187
0.032,0.307433
0.033,0.31568
0.034,0.32393
0.035,0.332182
0.036,0.340123
0.037,0.347621
0.038,0.355121
0.039,0.362622
0.04,0.370126
0.041,0.377632
0.042,0.385139
0.043,0.392649
0.044,0.400161
0.045,0.407317
0.046,0.414136
0.047,0.420956
0.048,0.427775
0.049,0.434591
0.05,0.44141
0.051,0.44823
0.052,0.455052
0.053,0.461876
0.054,0.468315
0.055,0.474514
0.056,0.480714
0.057,0.486917
0.058,0.49312
0.059,0.499326
0.06,0.505534
0.061,0.511743
0.062,0.517954
0.063,0.523769
0.064,0.529426
0.065,0.535084
0.066,0.540744
0.067,0.546406
0.068,0.552069
0.069,0.557734
0.07,0.563401
0.071,0.56907
0.072,0.574345
0.073,0.57953
0.074,0.584717
0.075,0.589905
0.076,0.595095
0.077,0.600287
0.078,0.60548
0.079,0.610674
0.08,0.615871
0.081,0.620689
0.082,0.625471
0.083,0.630254
0.084,0.635038
0.085,0.639824
0.086,0.644611
0.087,0.6494
0.088,0.65419
0.089,0.65898
0.09,0.66342
0.091,0.667861
0.092,0.672304
0.093,0.676748
0.094,0.681193
0.095,0.685639
0.096,0.690086
0.097,0.694535
0.098,0.698956
0.099,0.703113
0.1,0.707271
0.101,0.71143
0.102,0.715591
0.103,0.719752
0.104,0.723915
0.105,0.728078
0.106,0.732243
0.107,0.736362
0.108,0.740286
0.109,0.744211
0.11,0.748137
0.111,0.752064
0.112,0.755992
0.113,0.75992
0.114,0.76385
0.115,0.767781
0.116,0.771656
0.117,0.77539
0.118,0.779125
0.119,0.78286
0.12,0.786596
0.121,0.790334
0.122,0.794072
0.123,0.797811
0.124,0.801551
0.125,0.80523
0.126,0.80881
0.127,0.81239
0.128,0.81597
0.129,0.819552
0.13,0.823134
0.131,0.826718
0.132,0.830302
0.133,0.833886
0.134,0.837411
0.135,0.840864
0.136,0.844319
0.137,0.847774
0.138,0.85123
0.139,0.854686
0.14,0.858144
0.141,0.861602
0.142,0.86506
0.143,0.86846
0.144,0.871811
0.145,0.875163
0.146,0.878516
0.147,0.881869
0.148,0.885223
0.149,0.888578
0.15,0.891933
0.151,0.895289
0.152,0.898588
0.153,0.901855
0.154,0.905123
0.155,0.908391
0.156,0.91166
0.157,0.914929
0.158,0.918199
0.159,0.92147
0.16,0.924742
0.161,0.927959
0.162,0.931156
0.163,0.934352
0.164,0.93755
0.165,0.940748
0.166,0.943947
0.167,0.947147
0.168,0.950347
0.169,0.953548
0.17,0.956694
0.171,0.959817
0.172,0.962942
0.173,0.966067
0.174,0.969192
0.175,0.972318
0.176,0.975445
0.177,0.978573
0.178,0.981701
0.179,0.984778
0.18,0.987848
0.181,0.990919
0.182,0.99399
0.183,0.997063
0.184,1.00014
0.185,1.00321
0.186,1.00628
0.187,1.00936
0.188,1.01238
0.189,1.0154
0.19,1.01843
0.191,1.02145
0.192,1.02447
0.193,1.0275
0.194,1.03052
0.195,1.03355
0.196,1.03657
0.197,1.03955
0.198,1.04253
0.199,1.0455
0.2,1.04848
0.201,1.05146
0.202,1.05444
0.203,1.05741
