"arc_length","U_X"
0.352,0.741715
0.353,0.731137
0.354,0.720532
0.355,0.7099
0.356,0.69924
0.357,0.688553
0.358,0.677838
0.359,0.665846
0.36,0.65377
0.361,0.641676
0.362,0.629561
0.363,0.617308
0.364,0.605038
0.365,0.592766
0.366,0.580527
0.367,0.568778
0.368,0.55704
0.369,0.545311
0.37,0.533592
0.371,0.521883
0.372,0.510184
0.373,0.498495
0.374,0.486964
0.375,0.475742
0.376,0.464539
0.377,0.453356
0.378,0.442191
0.379,0.431046
0.38,0.419921
0.381,0.408815
0.382,0.398175
0.383,0.387698
0.384,0.377247
0.385,0.366823
0.386,0.356426
0.387,0.346056
0.388,0.335714
0.389,0.325641
0.39,0.316055
0.391,0.306501
0.392,0.296979
0.393,0.28749
0.394,0.278032
0.395,0.268608
0.396,0.259276
0.397,0.250675
0.398,0.242109
0.399,0.233578
0.4,0.225083
0.401,0.216623
0.402,0.2082
0.403,0.199895
0.404,0.1924
0.405,0.184975
0.406,0.177588
0.407,0.170238
0.408,0.162927
0.409,0.155654
0.41,0.14842
0.411,0.141949
0.412,0.135529
0.413,0.129146
0.414,0.1228
0.415,0.11649
0.416,0.110217
0.417,0.104075
0.418,0.098573
0.419,0.0931052
0.42,0.0876712
0.421,0.0822716
0.422,0.0769065
0.423,0.0715763
0.424,0.0665487
0.425,0.0619275
0.426,0.0573372
0.427,0.052778
0.428,0.0482504
0.429,0.0437545
0.43,0.0392906
0.431,0.0353349
0.432,0.0315092
0.433,0.0277113
0.434,0.0239414
0.435,0.0201998
0.436,0.0164868
0.437,0.0129801
0.438,0.0098355
0.439,0.00671521
0.44,0.00361937
0.441,0.000548216
0.442,-0.00249808
0.443,-0.00551927
0.444,-0.00807786
0.445,-0.0106042
0.446,-0.0131097
0.447,-0.0155943
0.448,-0.0180576
0.449,-0.0204996
0.45,-0.0226467
0.451,-0.0246601
0.452,-0.0266561
0.453,-0.0286182
0.454,-0.0305287
0.455,-0.0324235
0.456,-0.0341317
0.457,-0.0356688
0.458,-0.0371937
0.459,-0.0387063
0.46,-0.0402067
0.461,-0.0416946
0.462,-0.0430527
0.463,-0.0442369
0.464,-0.0454118
0.465,-0.0465774
0.466,-0.0477336
