"arc_length","U_X"
0.35,0.909931
0.351,0.911098
0.352,0.912264
0.353,0.913431
0.354,0.914598
0.355,0.915764
0.356,0.916931
0.357,0.918097
0.358,0.919264
0.359,0.920386
0.36,0.921486
0.361,0.922586
0.362,0.923686
0.363,0.924786
0.364,0.925886
0.365,0.926986
0.366,0.928086
0.367,0.929164
0.368,0.930197
0.369,0.931231
0.37,0.932264
0.371,0.933297
0.372,0.934331
0.373,0.935364
0.374,0.936397
0.375,0.937431
0.376,0.938397
0.377,0.939364
0.378,0.94033
0.379,0.941297
0.38,0.942264
0.381,0.94323
0.382,0.944197
0.383,0.945164
0.384,0.946086
0.385,0.946986
0.386,0.947886
0.387,0.948786
0.388,0.949686
0.389,0.950586
0.39,0.951486
0.391,0.952386
0.392,0.953264
0.393,0.954097
0.394,0.95493
0.395,0.955764
0.396,0.956597
0.397,0.95743
0.398,0.958264
0.399,0.959097
0.4,0.95993
0.401,0.960697
0.402,0.961464
0.403,0.962231
0.404,0.962997
0.405,0.963764
0.406,0.964531
0.407,0.965297
0.408,0.966064
0.409,0.966786
0.41,0.967486
0.411,0.968186
0.412,0.968886
0.413,0.969586
0.414,0.970286
0.415,0.970986
0.416,0.971686
0.417,0.972364
0.418,0.972997
0.419,0.973631
0.42,0.974264
0.421,0.974898
0.422,0.975531
0.423,0.976164
0.424,0.976798
0.425,0.977431
0.426,0.977998
0.427,0.978564
0.428,0.979131
0.429,0.979698
0.43,0.980264
0.431,0.980831
0.432,0.981397
0.433,0.981964
0.434,0.982486
0.435,0.982986
0.436,0.983486
0.437,0.983986
0.438,0.984486
0.439,0.984986
0.44,0.985486
0.441,0.985986
0.442,0.986464
0.443,0.986897
0.444,0.987331
0.445,0.987764
0.446,0.988197
0.447,0.988631
0.448,0.989064
0.449,0.989497
0.45,0.989931
0.451,0.990297
0.452,0.990664
0.453,0.99103
0.454,0.991397
0.455,0.991764
0.456,0.99213
0.457,0.992497
0.458,0.992864
0.459,0.993186
0.46,0.993486
0.461,0.993786
0.462,0.994086
0.463,0.994386
0.464,0.994686
0.465,0.994986
0.466,0.995286
0.467,0.995564
0.468,0.995797
0.469,0.99603
0.47,0.996264
0.471,0.996497
0.472,0.996731
0.473,0.996964
0.474,0.997197
0.475,0.997431
0.476,0.997597
0.477,0.997764
0.478,0.997931
0.479,0.998097
0.48,0.998264
0.481,0.998431
0.482,0.998597
0.483,0.998764
0.484,0.998886
0.485,0.998986
0.486,0.999086
0.487,0.999186
0.488,0.999286
0.489,0.999386
0.49,0.999486
0.491,0.999586
0.492,0.999664
0.493,0.999697
0.494,0.999731
0.495,0.999764
0.496,0.999798
0.497,0.999831
0.498,0.999864
0.499,0.999898
0.5,0.999931
0.501,0.999898
0.502,0.999864
0.503,0.999831
0.504,0.999798
0.505,0.999764
0.506,0.999731
0.507,0.999697
0.508,0.999664
0.509,0.999586
0.51,0.999486
0.511,0.999386
0.512,0.999286
0.513,0.999186
0.514,0.999086
0.515,0.998986
0.516,0.998886
0.517,0.998764
0.518,0.998597
0.519,0.998431
0.52,0.998264
0.521,0.998097
0.522,0.997931
0.523,0.997764
0.524,0.997597
0.525,0.997431
0.526,0.997197
0.527,0.996964
0.528,0.996731
0.529,0.996497
0.53,0.996264
0.531,0.99603
0.532,0.995797
0.533,0.995564
0.534,0.995286
0.535,0.994986
0.536,0.994686
0.537,0.994386
0.538,0.994086
0.539,0.993786
0.54,0.993486
0.541,0.993186
0.542,0.992864
0.543,0.992497
0.544,0.99213
0.545,0.991764
0.546,0.991397
0.547,0.99103
0.548,0.990664
0.549,0.990297
0.55,0.989931
0.551,0.989497
0.552,0.989064
0.553,0.988631
0.554,0.988197
0.555,0.987764
0.556,0.987331
0.557,0.986897
0.558,0.986464
0.559,0.985986
0.56,0.985486
0.561,0.984986
0.562,0.984486
0.563,0.983986
0.564,0.983486
0.565,0.982986
0.566,0.982486
0.567,0.981964
0.568,0.981397
0.569,0.980831
0.57,0.980264
0.571,0.979698
0.572,0.979131
0.573,0.978564
0.574,0.977998
0.575,0.977431
0.576,0.976798
0.577,0.976164
0.578,0.975531
0.579,0.974898
0.58,0.974264
0.581,0.973631
0.582,0.972997
0.583,0.972364
0.584,0.971686
0.585,0.970986
0.586,0.970286
0.587,0.969586
0.588,0.968886
0.589,0.968186
0.59,0.967486
0.591,0.966786
0.592,0.966064
0.593,0.965297
0.594,0.964531
0.595,0.963764
0.596,0.962997
0.597,0.962231
0.598,0.961464
0.599,0.960697
0.6,0.95993
0.601,0.959097
0.602,0.958264
0.603,0.95743
0.604,0.956597
0.605,0.955764
0.606,0.95493
0.607,0.954097
0.608,0.953264
0.609,0.952386
0.61,0.951486
0.611,0.950586
0.612,0.949686
0.613,0.948786
0.614,0.947886
0.615,0.946986
0.616,0.946086
0.617,0.945164
0.618,0.944197
0.619,0.94323
0.62,0.942264
0.621,0.941297
0.622,0.94033
0.623,0.939364
0.624,0.938397
0.625,0.937431
0.626,0.936397
0.627,0.935364
0.628,0.934331
0.629,0.933297
0.63,0.932264
0.631,0.931231
0.632,0.930197
0.633,0.929164
0.634,0.928086
0.635,0.926986
0.636,0.925886
0.637,0.924786
0.638,0.923686
0.639,0.922586
0.64,0.921486
0.641,0.920386
0.642,0.919264
0.643,0.918097
0.644,0.916931
0.645,0.915764
0.646,0.914598
0.647,0.913431
0.648,0.912264
0.649,0.911098
0.65,0.909931
0.651,0.908698
0.652,0.907464
0.653,0.906231
0.654,0.904998
0.655,0.903764
0.656,0.902531
0.657,0.901298
0.658,0.900064
0.659,0.898786
0.66,0.897486
0.661,0.896186
0.662,0.894886
0.663,0.893586
0.664,0.892286
0.665,0.890986
0.666,0.889686
0.667,0.888364
0.668,0.886997
0.669,0.885631
0.67,0.884264
0.671,0.882897
0.672,0.881531
0.673,0.880164
0.674,0.878797
0.675,0.87743
0.676,0.875997
0.677,0.874564
0.678,0.873131
0.679,0.871697
0.68,0.870264
0.681,0.868831
0.682,0.867397
0.683,0.865964
0.684,0.864486
0.685,0.862986
0.686,0.861486
0.687,0.859986
0.688,0.858486
0.689,0.856986
0.69,0.855486
0.691,0.853986
0.692,0.852464
0.693,0.850897
0.694,0.84933
0.695,0.847764
0.696,0.846197
0.697,0.84463
0.698,0.843064
0.699,0.841497
0.7,0.839931
0.701,0.838297
0.702,0.836664
0.703,0.835031
0.704,0.833397
0.705,0.831764
0.706,0.830131
0.707,0.828497
0.708,0.826864
0.709,0.825186
0.71,0.823486
0.711,0.821786
0.712,0.820086
0.713,0.818386
0.714,0.816686
0.715,0.814986
0.716,0.813286
0.717,0.811564
0.718,0.809797
0.719,0.808031
0.72,0.806264
0.721,0.804498
0.722,0.802731
0.723,0.800964
0.724,0.799198
0.725,0.797431
0.726,0.795598
0.727,0.793764
0.728,0.791931
0.729,0.790098
0.73,0.788264
0.731,0.786431
0.732,0.784598
0.733,0.782764
0.734,0.780886
0.735,0.778986
0.736,0.777086
0.737,0.775186
0.738,0.773286
0.739,0.771386
0.74,0.769486
0.741,0.767586
0.742,0.765664
0.743,0.763697
0.744,0.761731
0.745,0.759764
0.746,0.757797
0.747,0.755831
0.748,0.753864
0.749,0.751897
0.75,0.749931
0.751,0.747897
0.752,0.745864
0.753,0.743831
0.754,0.741797
0.755,0.739764
0.756,0.73773
0.757,0.735697
0.758,0.733664
0.759,0.731586
0.76,0.729486
0.761,0.727386
0.762,0.725286
0.763,0.723186
0.764,0.721086
0.765,0.718986
0.766,0.716886
0.767,0.714764
0.768,0.712597
0.769,0.710431
0.77,0.708264
0.771,0.706097
0.772,0.70393
0.773,0.701764
0.774,0.699597
0.775,0.69743
0.776,0.695197
0.777,0.692964
0.778,0.690731
0.779,0.688497
0.78,0.686264
0.781,0.684031
0.782,0.681797
0.783,0.679564
0.784,0.677286
0.785,0.674986
0.786,0.672686
0.787,0.670386
0.788,0.668086
0.789,0.665786
0.79,0.663486
0.791,0.661186
0.792,0.658864
0.793,0.656497
0.794,0.654131
0.795,0.651764
0.796,0.649398
0.797,0.647031
0.798,0.644664
0.799,0.642298
0.8,0.639931
0.801,0.637498
0.802,0.635064
0.803,0.632631
0.804,0.630198
0.805,0.627764
0.806,0.625331
0.807,0.622897
0.808,0.620464
0.809,0.617986
0.81,0.615486
0.811,0.612986
0.812,0.610486
0.813,0.607986
0.814,0.605486
0.815,0.602986
0.816,0.600486
0.817,0.597964
0.818,0.595397
0.819,0.592831
0.82,0.590264
0.821,0.587697
0.822,0.585131
0.823,0.582564
0.824,0.579997
0.825,0.57743
0.826,0.574797
0.827,0.572164
0.828,0.56953
0.829,0.566897
0.83,0.564264
0.831,0.56163
0.832,0.558997
0.833,0.556364
0.834,0.553686
0.835,0.550986
0.836,0.548286
0.837,0.545586
0.838,0.542886
0.839,0.540186
0.84,0.537486
0.841,0.534786
0.842,0.532064
0.843,0.529297
0.844,0.52653
0.845,0.523764
0.846,0.520997
0.847,0.51823
0.848,0.515464
0.849,0.512697
0.85,0.50993
0.851,0.507097
0.852,0.504264
0.853,0.501431
0.854,0.498597
0.855,0.495764
0.856,0.492931
0.857,0.490097
0.858,0.487264
0.859,0.484386
0.86,0.481486
0.861,0.478586
0.862,0.475686
0.863,0.472786
0.864,0.469886
0.865,0.466986
0.866,0.464086
0.867,0.461164
0.868,0.458198
0.869,0.455231
0.87,0.452264
0.871,0.449298
0.872,0.446331
0.873,0.443364
0.874,0.440398
0.875,0.437431
0.876,0.434398
0.877,0.431364
0.878,0.428331
0.879,0.425298
0.88,0.422264
0.881,0.419231
0.882,0.416197
0.883,0.413164
0.884,0.410086
0.885,0.406986
0.886,0.403886
0.887,0.400786
0.888,0.397686
0.889,0.394586
0.89,0.391486
0.891,0.388386
0.892,0.385264
0.893,0.382097
0.894,0.378931
0.895,0.375764
0.896,0.372597
0.897,0.369431
0.898,0.366264
0.899,0.363097
0.9,0.359931
0.901,0.356697
0.902,0.353464
0.903,0.350231
