"arc_length","U_X"
0,0.0190094
0.000999987,0.0257436
0.002,0.032478
0.00299999,0.0392122
0.00400001,0.0459466
0.005,0.0526808
0.00600001,0.0594152
0.007,0.0661494
0.00799999,0.0728836
0.009,0.0809637
0.00999999,0.0897165
0.011,0.0984695
0.012,0.107222
0.013,0.115975
0.014,0.124728
0.015,0.133481
0.016,0.142234
0.017,0.150869
0.018,0.159272
0.019,0.167673
0.02,0.176075
0.021,0.184477
0.022,0.192879
0.023,0.201281
0.024,0.209683
0.025,0.218085
0.026,0.226052
0.027,0.234019
0.028,0.241986
0.029,0.249953
0.03,0.25792
0.031,0.265887
0.032,0.273854
0.033,0.281821
0.034,0.28945
0.035,0.296909
0.036,0.304368
0.037,0.311827
0.038,0.319286
0.039,0.326745
0.04,0.334204
0.041,0.341663
0.042,0.348934
0.043,0.355826
0.044,0.362719
0.045,0.369611
0.046,0.376504
0.047,0.383397
0.048,0.390289
0.049,0.397182
0.05,0.404074
0.051,0.410359
0.052,0.416643
0.053,0.422928
0.054,0.429212
0.055,0.435497
0.056,0.441781
0.057,0.448066
0.058,0.45435
0.059,0.460213
0.06,0.465866
0.061,0.471518
0.062,0.477171
0.063,0.482823
0.064,0.488475
0.065,0.494128
0.066,0.49978
0.067,0.50522
0.068,0.510234
0.069,0.515248
0.07,0.520262
0.071,0.525277
0.072,0.530291
0.073,0.535305
0.074,0.540319
0.075,0.545333
0.076,0.549719
0.077,0.554106
0.078,0.558492
0.079,0.562878
0.08,0.567265
0.081,0.571651
0.082,0.576037
0.083,0.580423
0.084,0.584408
0.085,0.588191
0.086,0.591975
0.087,0.595758
0.088,0.599542
0.089,0.603325
0.09,0.607109
0.091,0.610893
0.092,0.614488
0.093,0.617705
0.094,0.620923
0.095,0.624141
0.096,0.627358
0.097,0.630576
0.098,0.633794
0.099,0.637012
0.1,0.640229
0.101,0.642928
0.102,0.645626
0.103,0.648324
0.104,0.651022
0.105,0.65372
0.106,0.656418
0.107,0.659117
0.108,0.661815
0.109,0.664201
0.11,0.666432
0.111,0.668662
0.112,0.670893
0.113,0.673124
0.114,0.675354
0.115,0.677585
0.116,0.679815
0.117,0.681909
0.118,0.683727
0.119,0.685545
0.12,0.687363
0.121,0.689181
0.122,0.690999
0.123,0.692817
0.124,0.694635
0.125,0.696454
0.126,0.697915
0.127,0.699376
0.128,0.700837
0.129,0.702298
0.13,0.703759
0.131,0.70522
0.132,0.706681
0.133,0.708142
0.134,0.709401
0.135,0.710559
0.136,0.711717
0.137,0.712875
0.138,0.714032
0.139,0.71519
0.14,0.716348
0.141,0.717506
0.142,0.718579
0.143,0.719484
0.144,0.720388
0.145,0.721293
0.146,0.722197
0.147,0.723102
0.148,0.724006
0.149,0.724911
0.15,0.725816
0.151,0.726512
0.152,0.727209
0.153,0.727906
0.154,0.728603
0.155,0.7293
0.156,0.729997
0.157,0.730694
0.158,0.731391
0.159,0.731976
0.16,0.732505
0.161,0.733035
0.162,0.733564
0.163,0.734094
0.164,0.734623
0.165,0.735153
0.166,0.735682
0.167,0.736167
0.168,0.736564
0.169,0.73696
0.17,0.737357
0.171,0.737754
0.172,0.73815
0.173,0.738547
0.174,0.738943
0.175,0.73934
0.176,0.739633
0.177,0.739926
0.178,0.740219
0.179,0.740512
0.18,0.740805
0.181,0.741098
0.182,0.741391
0.183,0.741684
0.184,0.741924
0.185,0.742138
0.186,0.742351
0.187,0.742565
0.188,0.742778
0.189,0.742992
0.19,0.743205
0.191,0.743419
0.192,0.743612
0.193,0.743765
0.194,0.743919
0.195,0.744072
0.196,0.744226
0.197,0.744379
0.198,0.744532
0.199,0.744686
0.2,0.744839
0.201,0.744948
0.202,0.745056
0.203,0.745165
0.204,0.745273
0.205,0.745382
0.206,0.745491
0.207,0.745599
0.208,0.745708
0.209,0.745795
0.21,0.74587
0.211,0.745946
0.212,0.746022
0.213,0.746098
0.214,0.746173
0.215,0.746249
0.216,0.746325
0.217,0.746393
0.218,0.746445
0.219,0.746497
0.22,0.746549
0.221,0.746602
0.222,0.746654
0.223,0.746706
0.224,0.746758
0.225,0.74681
0.226,0.746846
0.227,0.746881
0.228,0.746917
0.229,0.746952
0.23,0.746987
0.231,0.747023
0.232,0.747058
0.233,0.747093
0.234,0.747121
0.235,0.747144
0.236,0.747168
0.237,0.747191
0.238,0.747215
0.239,0.747238
0.24,0.747262
0.241,0.747285
0.242,0.747306
0.243,0.747322
0.244,0.747337
0.245,0.747352
0.246,0.747368
0.247,0.747383
0.248,0.747399
0.249,0.747414
0.25,0.747429
0.251,0.747439
0.252,0.747449
0.253,0.747459
0.254,0.747469
0.255,0.747479
0.256,0.747489
0.257,0.747498
0.258,0.747508
0.259,0.747516
0.26,0.747522
0.261,0.747528
0.262,0.747534
0.263,0.74754
0.264,0.747546
0.265,0.747552
0.266,0.747558
0.267,0.747564
0.268,0.747567
0.269,0.747571
0.27,0.747575
0.271,0.747578
0.272,0.747582
0.273,0.747586
0.274,0.747589
0.275,0.747593
0.276,0.747595
0.277,0.747597
0.278,0.747599
0.279,0.747601
0.28,0.747603
0.281,0.747605
0.282,0.747607
0.283,0.747609
0.284,0.747611
0.285,0.747612
0.286,0.747613
0.287,0.747614
0.288,0.747615
0.289,0.747616
0.29,0.747617
0.291,0.747618
0.292,0.747619
0.293,0.747619
0.294,0.74762
0.295,0.74762
0.296,0.74762
0.297,0.747621
0.298,0.747621
0.299,0.747622
0.3,0.747622
0.301,0.747622
0.302,0.747622
0.303,0.747622
0.304,0.747622
0.305,0.747622
0.306,0.747622
0.307,0.747622
0.308,0.747622
0.309,0.747622
0.31,0.747622
0.311,0.747621
0.312,0.747621
0.313,0.747621
0.314,0.747621
0.315,0.74762
0.316,0.74762
0.317,0.74762
0.318,0.74762
0.319,0.747619
0.32,0.747619
0.321,0.747618
0.322,0.747618
0.323,0.747618
0.324,0.747617
0.325,0.747617
0.326,0.747617
0.327,0.747616
0.328,0.747616
0.329,0.747615
0.33,0.747615
0.331,0.747614
0.332,0.747614
0.333,0.747613
0.334,0.747613
0.335,0.747612
0.336,0.747612
0.337,0.747611
0.338,0.747611
0.339,0.74761
0.34,0.74761
0.341,0.747609
0.342,0.747609
0.343,0.747608
0.344,0.747608
0.345,0.747607
0.346,0.747607
0.347,0.747606
0.348,0.747606
0.349,0.747605
0.35,0.747605
0.351,0.747604
0.352,0.747604
0.353,0.747604
0.354,0.747603
0.355,0.747603
0.356,0.747602
0.357,0.747602
0.358,0.747601
0.359,0.747601
0.36,0.7476
0.361,0.7476
0.362,0.747599
0.363,0.747599
0.364,0.747599
0.365,0.747598
0.366,0.747598
0.367,0.747597
0.368,0.747597
0.369,0.747597
0.37,0.747596
0.371,0.747596
0.372,0.747595
0.373,0.747595
0.374,0.747594
0.375,0.747594
0.376,0.747594
0.377,0.747593
0.378,0.747593
0.379,0.747592
0.38,0.747592
0.381,0.747591
0.382,0.747591
0.383,0.747591
0.384,0.74759
0.385,0.74759
0.386,0.74759
0.387,0.747589
0.388,0.747589
0.389,0.747588
0.39,0.747588
0.391,0.747588
0.392,0.747587
0.393,0.747587
0.394,0.747587
0.395,0.747586
0.396,0.747586
0.397,0.747586
0.398,0.747585
0.399,0.747585
0.4,0.747584
0.401,0.747584
0.402,0.747584
0.403,0.747583
0.404,0.747583
0.405,0.747583
0.406,0.747582
0.407,0.747582
0.408,0.747582
0.409,0.747581
0.41,0.747581
0.411,0.747581
0.412,0.74758
