"arc_length","U_X"
0.304,1.15831
0.305,1.15981
0.306,1.1613
0.307,1.16279
0.308,1.16428
0.309,1.16575
0.31,1.16723
0.311,1.16869
0.312,1.17014
0.313,1.17155
0.314,1.17275
0.315,1.17392
0.316,1.17508
0.317,1.17623
0.318,1.17738
0.319,1.17852
0.32,1.17966
0.321,1.1808
0.322,1.18192
0.323,1.18276
0.324,1.18346
0.325,1.18415
0.326,1.18485
0.327,1.18555
0.328,1.18626
0.329,1.18697
0.33,1.18768
0.331,1.1884
0.332,1.18881
0.333,1.18877
0.334,1.18875
0.335,1.18868
0.336,1.18859
0.337,1.18852
0.338,1.18845
0.339,1.1884
0.34,1.18837
0.341,1.18827
0.342,1.18691
0.343,1.18559
0.344,1.18431
0.345,1.18307
0.346,1.18186
0.347,1.18069
0.348,1.17956
0.349,1.17848
0.35,1.17743
0.351,1.17502
0.352,1.17178
0.353,1.16849
0.354,1.16526
0.355,1.1621
0.356,1.159
0.357,1.15598
0.358,1.15302
0.359,1.15013
0.36,1.14723
0.361,1.14084
0.362,1.13456
0.363,1.12841
0.364,1.12237
0.365,1.11645
0.366,1.11062
0.367,1.10474
0.368,1.09897
0.369,1.09332
0.37,1.0864
0.371,1.07534
0.372,1.06445
0.373,1.05372
0.374,1.04317
0.375,1.0328
0.376,1.0226
0.377,1.01259
0.378,1.00266
0.379,0.992798
0.38,0.981476
0.381,0.963518
0.382,0.945771
0.383,0.928239
0.384,0.910927
0.385,0.893839
0.386,0.87698
0.387,0.860353
0.388,0.843881
0.389,0.827605
0.39,0.811574
0.391,0.78696
0.392,0.759431
0.393,0.732113
0.394,0.705009
0.395,0.678124
0.396,0.651471
0.397,0.625148
0.398,0.599078
0.399,0.573263
0.4,0.547709
0.401,0.52242
0.402,0.484673
0.403,0.440774
0.404,0.397259
0.405,0.354146
0.406,0.311181
0.407,0.268367
0.408,0.225705
0.409,0.183198
0.41,0.140848
0.411,0.0992823
0.412,0.0581427
0.413,0.0172348
0.414,nan
0.415,nan
0.416,nan
0.417,nan
0.418,nan
0.419,nan
0.42,nan
0.421,nan
0.422,nan
0.423,nan
0.424,nan
0.425,nan
0.426,nan
0.427,nan
0.428,nan
0.429,nan
0.43,nan
0.431,nan
0.432,nan
0.433,nan
0.434,nan
0.435,nan
0.436,nan
0.437,nan
0.438,nan
0.439,nan
0.44,nan
0.441,nan
0.442,nan
0.443,nan
0.444,nan
0.445,nan
0.446,nan
0.447,nan
0.448,nan
0.449,nan
0.45,nan
0.451,nan
0.452,nan
0.453,nan
0.454,nan
0.455,nan
0.456,nan
0.457,nan
0.458,nan
0.459,nan
0.46,nan
0.461,nan
0.462,nan
0.463,nan
0.464,nan
0.465,nan
0.466,nan
0.467,nan
0.468,nan
0.469,nan
0.47,nan
0.471,nan
0.472,nan
0.473,nan
0.474,nan
0.475,nan
0.476,nan
0.477,nan
0.478,nan
0.479,nan
0.48,nan
0.481,nan
0.482,nan
0.483,nan
0.484,nan
0.485,nan
0.486,nan
0.487,nan
0.488,nan
0.489,nan
0.49,nan
0.491,nan
0.492,nan
0.493,nan
0.494,nan
0.495,nan
0.496,nan
0.497,nan
0.498,nan
0.499,nan
0.5,nan
0.501,nan
0.502,nan
0.503,nan
0.504,nan
0.505,nan
0.506,nan
0.507,nan
0.508,nan
0.509,nan
0.51,nan
0.511,nan
0.512,nan
0.513,nan
0.514,nan
0.515,nan
0.516,nan
0.517,nan
0.518,nan
0.519,nan
0.52,nan
0.521,nan
0.522,nan
0.523,nan
0.524,nan
0.525,nan
0.526,nan
0.527,nan
0.528,nan
0.529,nan
0.53,nan
0.531,nan
0.532,nan
0.533,nan
0.534,nan
0.535,nan
0.536,nan
0.537,nan
0.538,nan
0.539,nan
0.54,nan
0.541,nan
0.542,nan
0.543,nan
0.544,nan
0.545,nan
0.546,nan
0.547,nan
0.548,nan
0.549,nan
0.55,nan
0.551,nan
0.552,nan
0.553,nan
0.554,nan
0.555,nan
0.556,nan
0.557,nan
0.558,nan
0.559,nan
0.56,nan
0.561,nan
0.562,nan
0.563,nan
0.564,nan
0.565,nan
0.566,nan
0.567,nan
0.568,nan
0.569,nan
0.57,nan
0.571,nan
0.572,nan
0.573,nan
0.574,nan
0.575,nan
0.576,nan
0.577,nan
0.578,nan
0.579,nan
0.58,nan
0.581,nan
0.582,nan
0.583,nan
0.584,nan
0.585,nan
0.586,nan
0.587,0.0172348
0.588,0.0581427
0.589,0.0992823
0.59,0.140848
0.591,0.183198
0.592,0.225705
0.593,0.268367
0.594,0.311181
0.595,0.354146
0.596,0.397259
0.597,0.440774
0.598,0.484673
0.599,0.52242
0.6,0.547709
0.601,0.573263
0.602,0.599078
0.603,0.625148
0.604,0.651471
0.605,0.678124
0.606,0.705009
0.607,0.732113
0.608,0.759431
0.609,0.78696
0.61,0.811574
0.611,0.827605
0.612,0.843881
0.613,0.860353
0.614,0.87698
0.615,0.893839
0.616,0.910927
0.617,0.928239
0.618,0.945771
0.619,0.963518
0.62,0.981476
0.621,0.992798
0.622,1.00266
0.623,1.01259
0.624,1.0226
0.625,1.0328
0.626,1.04317
0.627,1.05372
0.628,1.06445
0.629,1.07534
0.63,1.0864
0.631,1.09332
0.632,1.09897
0.633,1.10474
0.634,1.11062
0.635,1.11645
0.636,1.12237
0.637,1.12841
0.638,1.13456
0.639,1.14084
0.64,1.14723
0.641,1.15013
0.642,1.15302
0.643,1.15598
0.644,1.159
0.645,1.1621
0.646,1.16526
0.647,1.16849
0.648,1.17178
0.649,1.17502
0.65,1.17743
0.651,1.17848
0.652,1.17956
0.653,1.18069
0.654,1.18186
0.655,1.18307
0.656,1.18431
0.657,1.18559
0.658,1.18691
0.659,1.18827
0.66,1.18837
0.661,1.1884
0.662,1.18845
0.663,1.18852
0.664,1.18859
0.665,1.18868
0.666,1.18875
0.667,1.18877
0.668,1.18881
0.669,1.1884
0.67,1.18768
0.671,1.18697
0.672,1.18626
0.673,1.18555
0.674,1.18485
0.675,1.18415
0.676,1.18346
0.677,1.18276
0.678,1.18192
0.679,1.1808
0.68,1.17966
0.681,1.17852
0.682,1.17738
0.683,1.17623
0.684,1.17508
0.685,1.17392
0.686,1.17275
0.687,1.17155
0.688,1.17014
0.689,1.16869
0.69,1.16723
0.691,1.16575
0.692,1.16428
0.693,1.16279
0.694,1.1613
0.695,1.15981
0.696,1.15831
0.697,1.15668
0.698,1.15504
0.699,1.15339
0.7,1.15173
0.701,1.15007
0.702,1.1484
0.703,1.14672
0.704,1.14503
0.705,1.14334
0.706,1.14157
0.707,1.13979
0.708,1.13801
0.709,1.13621
0.71,1.13441
0.711,1.13259
0.712,1.13077
0.713,1.12894
0.714,1.12711
0.715,1.12523
0.716,1.12334
0.717,1.12144
0.718,1.11953
0.719,1.1176
0.72,1.11567
0.721,1.11372
0.722,1.11177
0.723,1.10981
0.724,1.10782
0.725,1.10582
0.726,1.10381
0.727,1.10179
0.728,1.09977
0.729,1.09774
0.73,1.09571
0.731,1.09367
0.732,1.09162
0.733,1.08955
0.734,1.08746
0.735,1.08537
0.736,1.08327
0.737,1.08117
0.738,1.07906
0.739,1.07694
0.74,1.07482
0.741,1.0727
0.742,1.07054
0.743,1.06838
0.744,1.0662
0.745,1.06403
0.746,1.06184
0.747,1.05966
0.748,1.05747
0.749,1.05527
0.75,1.05307
0.751,1.05084
0.752,1.04859
0.753,1.04634
0.754,1.04409
0.755,1.04183
0.756,1.03957
0.757,1.03731
0.758,1.03504
0.759,1.03276
0.76,1.03045
0.761,1.02813
0.762,1.02581
0.763,1.02348
0.764,1.02114
0.765,1.0188
0.766,1.01645
0.767,1.0141
0.768,1.01175
0.769,1.00936
0.77,1.00696
0.771,1.00456
0.772,1.00215
0.773,0.999743
0.774,0.997331
0.775,0.994915
0.776,0.992497
0.777,0.990076
0.778,0.987614
0.779,0.985142
0.78,0.982668
0.781,0.980191
0.782,0.977711
0.783,0.975229
0.784,0.972744
0.785,0.970257
0.786,0.967767
0.787,0.965232
0.788,0.96269
0.789,0.960145
0.79,0.957597
0.791,0.955048
0.792,0.952496
0.793,0.949942
0.794,0.947385
0.795,0.944827
0.796,0.942218
0.797,0.939605
0.798,0.936989
0.799,0.934372
0.8,0.931752
0.801,0.929131
0.802,0.926507
0.803,0.923881
0.804,0.921254
0.805,0.918571
0.806,0.915887
0.807,0.9132
0.808,0.910512
0.809,0.907822
0.81,0.905131
0.811,0.902437
0.812,0.899742
0.813,0.897042
0.814,0.894287
0.815,0.891531
0.816,0.888772
0.817,0.886013
0.818,0.883252
0.819,0.880489
0.82,0.877725
0.821,0.874959
0.822,0.872184
0.823,0.869355
0.824,0.866525
0.825,0.863693
0.826,0.86086
0.827,0.858026
0.828,0.85519
0.829,0.852353
0.83,0.849514
0.831,0.846659
0.832,0.84375
0.833,0.840839
0.834,0.837927
0.835,0.835014
0.836,0.8321
0.837,0.829185
0.838,0.826269
0.839,0.823351
0.84,0.820412
0.841,0.817422
0.842,0.81443
0.843,0.811437
0.844,0.808442
0.845,0.805447
0.846,0.802451
0.847,0.799454
0.848,0.796455
0.849,0.793427
0.85,0.790347
0.851,0.787266
0.852,0.784184
0.853,0.781101
0.854,0.778017
0.855,0.774932
0.856,0.771846
0.857,0.76876
0.858,0.765631
0.859,0.762452
0.86,0.759271
0.861,0.75609
0.862,0.752907
0.863,0.749724
0.864,0.74654
0.865,0.743355
0.866,0.740169
0.867,0.736925
0.868,0.733632
0.869,0.730337
0.87,0.727042
0.871,0.723746
0.872,0.720449
0.873,0.717151
0.874,0.713852
0.875,0.710552
0.876,0.707174
0.877,0.703747
0.878,0.70032
0.879,0.696892
0.88,0.693463
0.881,0.690033
0.882,0.686602
0.883,0.68317
0.884,0.679737
0.885,0.676197
0.886,0.672613
0.887,0.669028
0.888,0.665443
0.889,0.661856
0.89,0.658269
0.891,0.65468
0.892,0.651091
0.893,0.6475
0.894,0.643764
0.895,0.639992
0.896,0.63622
0.897,0.632446
0.898,0.628671
0.899,0.624895
0.9,0.621118
0.901,0.61734
0.902,0.613561
0.903,0.609586
0.904,0.605589
0.905,0.60159
0.906,0.59759
0.907,0.593589
0.908,0.589587
0.909,0.585584
0.91,0.58158
0.911,0.577574
0.912,0.573309
0.913,0.569041
0.914,0.564771
0.915,0.560501
0.916,0.556229
0.917,0.551956
0.918,0.547681
0.919,0.543405
0.92,0.5391
0.921,0.534511
0.922,0.52992
0.923,0.525328
0.924,0.520734
0.925,0.516139
0.926,0.511543
0.927,0.506945
0.928,0.502346
0.929,0.497676
0.93,0.492705
0.931,0.487733
0.932,0.48276
0.933,0.477784
0.934,0.472807
0.935,0.467829
0.936,0.462848
0.937,0.457866
0.938,0.45276
0.939,0.447344
0.94,0.441926
0.941,0.436507
0.942,0.431085
0.943,0.425662
0.944,0.420237
0.945,0.41481
0.946,0.409381
0.947,0.403758
0.948,0.397829
0.949,0.391898
0.95,0.385965
0.951,0.380029
0.952,0.374091
0.953,0.368149
0.954,0.362203
0.955,0.356255
0.956,0.350031
0.957,0.343516
0.958,0.336998
0.959,0.330477
0.96,0.323954
0.961,0.317429
0.962,0.310901
0.963,0.304371
0.964,0.297839
0.965,0.290935
0.966,0.283769
0.967,0.276601
0.968,0.269431
0.969,0.262257
0.97,0.255081
0.971,0.247902
0.972,0.24072
0.973,0.233536
0.974,0.225875
0.975,0.217999
0.976,0.210119
0.977,0.202236
0.978,0.194351
0.979,0.186462
0.98,0.17857
0.981,0.170675
0.982,0.162778
0.983,0.154292
0.984,0.14565
0.985,0.137005
0.986,0.128356
0.987,0.119705
0.988,0.111049
0.989,0.102391
0.99,0.0937294
0.991,0.0850647
0.992,0.075699
0.993,0.0662491
0.994,0.0567957
0.995,0.0473384
0.996,0.0378779
0.997,0.0284135
0.998,0.0189459
0.999,0.00947454
1,-8.11922e-16
