"arc_length","U_X"
0,-1.2375e-15
0.000999987,0.0101357
0.002,0.0202605
0.00299999,0.0303739
0.00400001,0.0404763
0.005,0.0505671
0.00600001,0.0606468
0.007,0.0707147
0.00799999,0.0807711
0.009,0.0908163
0.00999999,0.100485
0.011,0.110117
0.012,0.119736
0.013,0.129346
0.014,0.138947
0.015,0.148537
0.016,0.158119
0.017,0.16769
0.018,0.177252
0.019,0.186459
0.02,0.195603
0.021,0.204739
0.022,0.21387
0.023,0.222994
0.024,0.232111
0.025,0.241222
0.026,0.250326
0.027,0.259424
0.028,0.268168
0.029,0.276802
0.03,0.285431
0.031,0.294057
0.032,0.30268
0.033,0.3113
0.034,0.319915
0.035,0.328528
0.036,0.337136
0.037,0.345421
0.038,0.353534
0.039,0.361647
0.04,0.369758
0.041,0.377869
0.042,0.385979
0.043,0.394089
0.044,0.402198
0.045,0.410305
0.046,0.418139
0.047,0.425728
0.048,0.433318
0.049,0.440889
0.05,0.448454
0.051,0.456018
0.052,0.463584
0.053,0.47115
0.054,0.478717
0.055,0.486081
0.056,0.493114
0.057,0.50015
0.058,0.507188
0.059,0.51423
0.06,0.521274
0.061,0.52832
0.062,0.53537
0.063,0.542422
0.064,0.549364
0.065,0.555883
0.066,0.562406
0.067,0.568933
0.068,0.575464
0.069,0.582
0.07,0.588541
0.071,0.595085
0.072,0.601634
0.073,0.608178
0.074,0.614206
0.075,0.620239
0.076,0.626277
0.077,0.632321
0.078,0.638371
0.079,0.644425
0.08,0.650486
0.081,0.656539
0.082,0.662572
0.083,0.668202
0.084,0.673737
0.085,0.679278
0.086,0.684825
0.087,0.690377
0.088,0.695935
0.089,0.701499
0.09,0.707069
0.091,0.712645
0.092,0.717962
0.093,0.723073
0.094,0.728191
0.095,0.733314
0.096,0.738443
0.097,0.743579
0.098,0.74872
0.099,0.753868
0.1,0.759021
0.101,0.76406
0.102,0.76879
0.103,0.773525
0.104,0.778266
0.105,0.783013
0.106,0.787766
0.107,0.792525
0.108,0.79729
0.109,0.802054
0.11,0.806791
0.111,0.811153
0.112,0.815509
0.113,0.81987
0.114,0.824236
0.115,0.828608
0.116,0.832985
0.117,0.837368
0.118,0.841757
0.119,0.846152
0.12,0.850339
0.121,0.854398
0.122,0.858461
0.123,0.862529
0.124,0.866603
0.125,0.870681
0.126,0.874764
0.127,0.878853
0.128,0.882946
0.129,0.886978
0.13,0.890779
0.131,0.894585
0.132,0.898394
0.133,0.902208
0.134,0.906011
0.135,0.909798
0.136,0.91359
0.137,0.917386
0.138,0.921186
0.139,0.924788
0.14,0.928336
0.141,0.931887
0.142,0.935442
0.143,0.939
0.144,0.942561
0.145,0.946126
0.146,0.949695
0.147,0.953267
0.148,0.956779
0.149,0.960133
0.15,0.96349
0.151,0.96685
0.152,0.970212
0.153,0.973576
0.154,0.976943
0.155,0.980312
0.156,0.983664
0.157,0.986998
0.158,0.990193
0.159,0.993337
0.16,0.996484
0.161,0.999632
0.162,1.00278
0.163,1.00593
0.164,1.00909
0.165,1.01224
0.166,1.0154
0.167,1.01854
0.168,1.02153
0.169,1.02452
0.17,1.02751
0.171,1.0305
0.172,1.03349
0.173,1.03648
0.174,1.03947
0.175,1.04247
0.176,1.04544
0.177,1.04834
0.178,1.05115
0.179,1.05396
0.18,1.05677
0.181,1.05958
0.182,1.06239
0.183,1.0652
0.184,1.068
0.185,1.07081
0.186,1.07361
0.187,1.07632
0.188,1.07897
0.189,1.08162
0.19,1.08427
0.191,1.08691
0.192,1.08955
0.193,1.09218
0.194,1.09477
0.195,1.09735
0.196,1.09993
0.197,1.10239
0.198,1.10481
0.199,1.10722
0.2,1.10963
0.201,1.11204
0.202,1.11444
0.203,1.11684
0.204,1.11924
0.205,1.12163
0.206,1.12402
0.207,1.12628
0.208,1.12849
0.209,1.13068
0.21,1.13288
0.211,1.13508
0.212,1.13726
0.213,1.13944
0.214,1.14161
0.215,1.14378
0.216,1.14593
0.217,1.14796
0.218,1.14989
0.219,1.15182
0.22,1.15373
0.221,1.15564
0.222,1.15754
0.223,1.15942
0.224,1.16127
0.225,1.16298
0.226,1.16468
0.227,1.1663
0.228,1.16774
0.229,1.16917
0.23,1.1706
0.231,1.17202
0.232,1.17343
0.233,1.17483
0.234,1.17623
0.235,1.17762
0.236,1.179
0.237,1.18038
0.238,1.18164
0.239,1.18295
0.24,1.18423
0.241,1.18549
0.242,1.18671
0.243,1.18791
0.244,1.18907
0.245,1.19021
0.246,1.19132
0.247,1.1924
0.248,1.19335
0.249,1.19394
0.25,1.1945
0.251,1.19455
0.252,1.19459
0.253,1.19462
0.254,1.19464
0.255,1.19464
0.256,1.19463
0.257,1.19461
0.258,1.19458
0.259,1.19453
0.26,1.19447
0.261,1.1944
0.262,1.19431
0.263,1.19359
0.264,1.19278
0.265,1.19195
0.266,1.1911
0.267,1.19024
0.268,1.18936
0.269,1.18847
0.27,1.18755
0.271,1.18662
0.272,1.18568
0.273,1.18471
0.274,1.18373
0.275,1.18185
0.276,1.17988
0.277,1.17789
0.278,1.17588
0.279,1.17385
0.28,1.1718
0.281,1.16974
0.282,1.16766
0.283,1.16555
0.284,1.16343
0.285,1.16129
0.286,1.15908
0.287,1.15582
0.288,1.15253
0.289,1.14922
0.29,1.1459
0.291,1.14256
0.292,1.13919
0.293,1.13581
0.294,1.13241
0.295,1.12899
0.296,1.12555
0.297,1.12208
0.298,1.11827
0.299,1.11361
0.3,1.10894
0.301,1.10425
0.302,1.09953
0.303,1.0948
0.304,1.09005
0.305,1.08528
0.306,1.08049
0.307,1.07568
0.308,1.07085
0.309,1.066
0.31,1.0604
0.311,1.05439
0.312,1.04836
0.313,1.0423
0.314,1.03623
0.315,1.03015
0.316,1.02404
0.317,1.01791
0.318,1.01176
0.319,1.00552
0.32,0.999274
0.321,0.992903
0.322,0.985621
0.323,0.978325
0.324,0.971015
0.325,0.963691
0.326,0.956353
0.327,0.949
0.328,0.941634
0.329,0.934253
0.33,0.926858
0.331,0.919448
0.332,0.912024
0.333,0.90406
0.334,0.895825
0.335,0.887579
0.336,0.879323
0.337,0.871055
0.338,0.862777
0.339,0.854489
0.34,0.846189
0.341,0.837879
0.342,0.829558
0.343,0.821226
0.344,0.812712
0.345,0.803845
0.346,0.794972
0.347,0.786092
0.348,0.777204
0.349,0.76831
0.35,0.759408
0.351,0.750499
0.352,0.741584
0.353,0.732661
0.354,0.72373
0.355,0.714772
0.356,0.705608
0.357,0.69644
0.358,0.687269
0.359,0.678093
0.36,0.668914
0.361,0.659732
0.362,0.650545
0.363,0.641355
0.364,0.632161
0.365,0.622963
0.366,0.613761
0.367,0.604614
0.368,0.59547
0.369,0.586324
0.37,0.577178
0.371,0.56803
0.372,0.558881
0.373,0.549732
0.374,0.540581
0.375,0.531429
0.376,0.522277
0.377,0.513123
0.378,0.504239
0.379,0.49539
0.38,0.486542
0.381,0.477695
0.382,0.468849
0.383,0.460004
0.384,0.45116
0.385,0.442317
0.386,0.433475
0.387,0.424635
0.388,0.415795
0.389,0.407408
0.39,0.399066
0.391,0.390727
0.392,0.38239
0.393,0.374056
0.394,0.365723
0.395,0.357393
0.396,0.349066
0.397,0.340741
