"arc_length","U_X"
0.218,0.903271
0.219,0.90539
0.22,0.907502
0.221,0.909609
0.222,0.91171
0.223,0.913804
0.224,0.915893
0.225,0.917954
0.226,0.91998
0.227,0.922001
0.228,0.924015
0.229,0.926023
0.23,0.928023
0.231,0.930017
0.232,0.932004
0.233,0.933984
0.234,0.935945
0.235,0.937851
0.236,0.939748
0.237,0.941638
0.238,0.943519
0.239,0.945393
0.24,0.947259
0.241,0.949116
0.242,0.950966
0.243,0.952807
0.244,0.954583
0.245,0.956348
0.246,0.958103
0.247,0.95985
0.248,0.961588
0.249,0.963316
0.25,0.965034
0.251,0.966743
0.252,0.968442
0.253,0.970105
0.254,0.971746
0.255,0.973377
0.256,0.974998
0.257,0.976607
0.258,0.978205
0.259,0.979792
0.26,0.981368
0.261,0.982933
0.262,0.984464
0.263,0.98595
0.264,0.987424
0.265,0.988886
0.266,0.990335
0.267,0.99177
0.268,0.993193
0.269,0.994602
0.27,0.995998
0.271,0.997378
0.272,0.998696
0.273,0.999998
0.274,1.00129
0.275,1.00257
0.276,1.00386
0.277,1.00513
0.278,1.00638
0.279,1.00762
0.28,1.00884
0.281,1.01002
0.282,1.01116
0.283,1.01228
0.284,1.01338
0.285,1.01447
0.286,1.01554
0.287,1.01659
0.288,1.01762
0.289,1.01863
0.29,1.01962
0.291,1.02055
0.292,1.02146
0.293,1.02234
0.294,1.02324
0.295,1.02412
0.296,1.02498
0.297,1.02581
0.298,1.02663
0.299,1.02742
0.3,1.02817
0.301,1.02887
0.302,1.02955
0.303,1.0302
0.304,1.03082
0.305,1.03142
0.306,1.032
0.307,1.03254
0.308,1.03306
0.309,1.03355
0.31,1.03404
0.311,1.03448
0.312,1.03489
0.313,1.03527
0.314,1.03561
0.315,1.03593
0.316,1.03622
0.317,1.03647
0.318,1.03669
0.319,1.03688
0.32,1.037
0.321,1.03707
0.322,1.0371
0.323,1.03712
0.324,1.03714
0.325,1.03712
0.326,1.03707
0.327,1.03698
0.328,1.03685
0.329,1.03668
0.33,1.03643
0.331,1.0361
0.332,1.03573
0.333,1.03533
0.334,1.03488
0.335,1.0344
0.336,1.03393
0.337,1.03342
0.338,1.03287
0.339,1.03226
0.34,1.03159
0.341,1.03076
0.342,1.02988
0.343,1.02895
0.344,1.02798
0.345,1.02697
0.346,1.02593
0.347,1.02489
0.348,1.02381
0.349,1.02267
0.35,1.02148
0.351,1.02012
0.352,1.01855
0.353,1.01693
0.354,1.01527
0.355,1.01356
0.356,1.01185
0.357,1.01012
0.358,1.00833
0.359,1.00649
0.36,1.0046
0.361,1.00266
0.362,1.00058
0.363,0.997969
0.364,0.995321
0.365,0.992688
0.366,0.990035
0.367,0.987336
0.368,0.98459
0.369,0.981798
0.37,0.978959
0.371,0.976072
0.372,0.973138
0.373,0.970194
0.374,0.966988
0.375,0.962865
0.376,0.958719
0.377,0.954549
0.378,0.950356
0.379,0.946139
0.38,0.941897
0.381,0.937698
0.382,0.933464
0.383,0.929194
0.384,0.924887
0.385,0.920544
0.386,0.916163
0.387,0.911052
0.388,0.904528
0.389,0.898025
0.39,0.891539
0.391,0.885069
0.392,0.878615
0.393,0.872177
0.394,0.865694
0.395,0.859042
0.396,0.85237
0.397,0.845677
0.398,0.838962
0.399,0.832227
0.4,0.825471
0.401,0.818926
0.402,0.811897
0.403,0.80286
0.404,0.793761
0.405,0.784599
0.406,0.775373
0.407,0.765576
0.408,0.755689
0.409,0.745723
0.41,0.735678
0.411,0.72555
0.412,0.715362
0.413,0.705243
0.414,0.695052
0.415,0.684789
0.416,0.674453
0.417,0.664042
0.418,0.653578
0.419,0.643065
0.42,0.632476
0.421,0.62181
0.422,0.611065
0.423,0.60024
0.424,0.589443
0.425,0.578568
0.426,0.567616
0.427,0.556558
0.428,0.542064
0.429,0.527814
0.43,0.513683
0.431,0.499574
0.432,0.485489
0.433,0.471426
0.434,0.457602
0.435,0.44397
0.436,0.430366
0.437,0.416791
0.438,0.403245
0.439,0.389996
0.44,0.376956
0.441,0.363952
0.442,0.350983
0.443,0.338051
0.444,0.325562
0.445,0.313216
0.446,0.300912
0.447,0.28865
0.448,0.27652
0.449,0.264919
0.45,0.253366
0.451,0.241862
0.452,0.230409
0.453,0.219416
0.454,0.207024
0.455,0.194408
0.456,0.182086
0.457,0.170294
0.458,0.159345
0.459,0.148673
0.46,0.138283
0.461,0.128229
0.462,0.119157
0.463,0.110345
0.464,0.101798
0.465,0.0935218
0.466,0.0861766
0.467,0.0790998
0.468,0.0722646
0.469,0.0656757
0.47,0.0599372
0.471,0.0544326
0.472,0.0491409
0.473,0.0441064
0.474,0.0398022
0.475,0.035675
0.476,0.0317279
0.477,0.0280987
0.478,0.0249893
0.479,0.0220224
0.48,0.0192
0.481,0.0167562
0.482,0.0146157
0.483,0.0125822
0.484,0.0106571
0.485,0.00915447
0.486,0.00776014
0.487,0.00643893
0.488,0.00528413
0.489,0.0043903
0.49,0.00353939
0.491,0.00273178
0.492,0.00215622
0.493,0.00166288
0.494,0.00118937
0.495,0.000789748
0.496,0.000568971
0.497,0.000353245
0.498,0.000142586
0.499,8.97861e-05
0.5,8.97861e-05
0.501,8.97861e-05
0.502,0.000142586
0.503,0.000353245
0.504,0.000568971
0.505,0.000789748
0.506,0.00118937
0.507,0.00166288
0.508,0.00215622
0.509,0.00273178
0.51,0.00353939
0.511,0.0043903
0.512,0.00528413
0.513,0.00643893
0.514,0.00776014
0.515,0.00915447
0.516,0.0106571
0.517,0.0125822
0.518,0.0146157
0.519,0.0167562
0.52,0.0192
0.521,0.0220224
0.522,0.0249893
0.523,0.0280987
0.524,0.0317279
0.525,0.035675
0.526,0.0398022
0.527,0.0441064
0.528,0.0491409
0.529,0.0544326
0.53,0.0599372
0.531,0.0656757
0.532,0.0722646
0.533,0.0790998
0.534,0.0861766
0.535,0.0935218
0.536,0.101798
0.537,0.110345
0.538,0.119157
0.539,0.128229
0.54,0.138283
0.541,0.148673
0.542,0.159345
0.543,0.170294
0.544,0.182086
0.545,0.194408
0.546,0.207024
0.547,0.219416
0.548,0.230409
0.549,0.241862
0.55,0.253366
0.551,0.264919
0.552,0.27652
0.553,0.28865
0.554,0.300912
0.555,0.313216
0.556,0.325562
0.557,0.338051
0.558,0.350983
0.559,0.363952
0.56,0.376956
0.561,0.389996
0.562,0.403245
0.563,0.416791
0.564,0.430366
0.565,0.44397
0.566,0.457602
0.567,0.471426
0.568,0.485489
0.569,0.499574
0.57,0.513683
0.571,0.527814
0.572,0.542064
0.573,0.556558
0.574,0.567616
0.575,0.578568
0.576,0.589443
0.577,0.60024
0.578,0.611065
0.579,0.62181
0.58,0.632476
0.581,0.643065
0.582,0.653578
0.583,0.664042
0.584,0.674453
0.585,0.684789
0.586,0.695052
0.587,0.705243
0.588,0.715362
0.589,0.72555
0.59,0.735678
0.591,0.745723
0.592,0.755689
0.593,0.765576
0.594,0.775373
0.595,0.784599
0.596,0.793761
0.597,0.80286
0.598,0.811897
0.599,0.818926
0.6,0.825471
0.601,0.832227
0.602,0.838962
0.603,0.845677
0.604,0.85237
0.605,0.859042
0.606,0.865694
0.607,0.872177
0.608,0.878615
0.609,0.885069
0.61,0.891539
0.611,0.898025
0.612,0.904528
0.613,0.911052
0.614,0.916163
0.615,0.920544
0.616,0.924887
0.617,0.929194
0.618,0.933464
0.619,0.937698
0.62,0.941897
0.621,0.946139
0.622,0.950356
0.623,0.954549
0.624,0.958719
0.625,0.962865
0.626,0.966988
0.627,0.970194
0.628,0.973138
0.629,0.976072
0.63,0.978959
0.631,0.981798
0.632,0.98459
0.633,0.987336
0.634,0.990035
0.635,0.992688
0.636,0.995321
0.637,0.997969
0.638,1.00058
0.639,1.00266
0.64,1.0046
0.641,1.00649
0.642,1.00833
0.643,1.01012
0.644,1.01185
0.645,1.01356
0.646,1.01527
0.647,1.01693
0.648,1.01855
0.649,1.02012
0.65,1.02148
0.651,1.02267
0.652,1.02381
0.653,1.02489
0.654,1.02593
0.655,1.02697
0.656,1.02798
0.657,1.02895
0.658,1.02988
0.659,1.03076
0.66,1.03159
0.661,1.03226
0.662,1.03287
0.663,1.03342
0.664,1.03393
0.665,1.0344
0.666,1.03488
0.667,1.03533
0.668,1.03573
0.669,1.0361
0.67,1.03643
0.671,1.03668
0.672,1.03685
0.673,1.03698
0.674,1.03707
0.675,1.03712
0.676,1.03714
0.677,1.03712
0.678,1.0371
0.679,1.03707
0.68,1.037
0.681,1.03688
0.682,1.03669
0.683,1.03647
0.684,1.03622
0.685,1.03593
0.686,1.03561
0.687,1.03527
0.688,1.03489
0.689,1.03448
0.69,1.03404
0.691,1.03355
0.692,1.03306
0.693,1.03254
0.694,1.032
0.695,1.03142
0.696,1.03082
0.697,1.0302
0.698,1.02955
0.699,1.02887
0.7,1.02817
0.701,1.02742
0.702,1.02663
0.703,1.02581
0.704,1.02498
0.705,1.02412
0.706,1.02324
0.707,1.02234
0.708,1.02146
0.709,1.02055
0.71,1.01962
0.711,1.01863
0.712,1.01762
0.713,1.01659
0.714,1.01554
0.715,1.01447
0.716,1.01338
0.717,1.01228
0.718,1.01116
0.719,1.01002
0.72,1.00884
0.721,1.00762
0.722,1.00638
0.723,1.00513
0.724,1.00386
0.725,1.00257
0.726,1.00129
0.727,0.999998
0.728,0.998696
0.729,0.997378
0.73,0.995998
0.731,0.994602
0.732,0.993193
0.733,0.99177
0.734,0.990335
0.735,0.988886
0.736,0.987424
0.737,0.98595
0.738,0.984464
0.739,0.982933
0.74,0.981368
0.741,0.979792
0.742,0.978205
0.743,0.976607
0.744,0.974998
0.745,0.973377
0.746,0.971746
0.747,0.970105
0.748,0.968442
0.749,0.966743
0.75,0.965034
0.751,0.963316
0.752,0.961588
0.753,0.95985
0.754,0.958103
0.755,0.956348
0.756,0.954583
0.757,0.952807
0.758,0.950966
0.759,0.949116
0.76,0.947259
0.761,0.945393
0.762,0.943519
0.763,0.941638
0.764,0.939748
0.765,0.937851
0.766,0.935945
0.767,0.933984
0.768,0.932004
0.769,0.930017
0.77,0.928023
0.771,0.926023
0.772,0.924015
0.773,0.922001
0.774,0.91998
0.775,0.917954
0.776,0.915893
0.777,0.913804
0.778,0.91171
0.779,0.909609
0.78,0.907502
0.781,0.90539
0.782,0.903271
0.783,0.901147
0.784,0.899017
0.785,0.89685
0.786,0.894647
0.787,0.892439
0.788,0.890225
0.789,0.888007
0.79,0.885783
0.791,0.883554
0.792,0.88132
0.793,0.879081
0.794,0.876812
0.795,0.874501
0.796,0.872184
0.797,0.869864
0.798,0.867538
0.799,0.865209
0.8,0.862874
0.801,0.860536
0.802,0.858193
0.803,0.855827
0.804,0.853411
0.805,0.850992
0.806,0.848568
0.807,0.846141
0.808,0.843709
0.809,0.841274
0.81,0.838843
0.811,0.836408
0.812,0.833955
0.813,0.831447
0.814,0.828936
0.815,0.826421
0.816,0.823903
0.817,0.821381
0.818,0.818856
0.819,0.816328
0.82,0.813796
0.821,0.811249
0.822,0.808643
0.823,0.806034
0.824,0.803423
0.825,0.800808
0.826,0.79819
0.827,0.795569
0.828,0.792945
0.829,0.790318
0.83,0.787678
0.831,0.784975
0.832,0.782269
0.833,0.779561
0.834,0.77685
0.835,0.774136
0.836,0.771419
0.837,0.7687
0.838,0.765978
0.839,0.763245
0.84,0.760443
0.841,0.757639
0.842,0.754832
0.843,0.752023
0.844,0.749212
0.845,0.746398
0.846,0.743582
0.847,0.740764
0.848,0.737934
0.849,0.73503
0.85,0.732125
0.851,0.729217
0.852,0.726306
0.853,0.723394
0.854,0.720483
0.855,0.71757
0.856,0.714656
0.857,0.711729
0.858,0.708722
0.859,0.705712
0.86,0.702701
0.861,0.699687
0.862,0.696672
0.863,0.693655
0.864,0.690635
0.865,0.687614
0.866,0.684578
0.867,0.681453
0.868,0.678327
0.869,0.675198
0.87,0.672068
0.871,0.668936
0.872,0.665801
0.873,0.662665
0.874,0.659528
0.875,0.656371
0.876,0.653115
0.877,0.649858
0.878,0.646599
0.879,0.643338
0.88,0.640075
0.881,0.63681
0.882,0.633544
0.883,0.630275
0.884,0.626981
0.885,0.623577
0.886,0.620171
0.887,0.616763
0.888,0.613353
0.889,0.609941
0.89,0.606528
0.891,0.603112
0.892,0.599695
0.893,0.596242
0.894,0.592666
0.895,0.589087
0.896,0.585507
0.897,0.581924
0.898,0.57834
0.899,0.574754
0.9,0.571165
0.901,0.567575
0.902,0.563935
0.903,0.560157
0.904,0.556377
0.905,0.552595
0.906,0.54881
0.907,0.545023
0.908,0.541234
0.909,0.537443
0.91,0.53365
0.911,0.529789
0.912,0.525773
0.913,0.521755
0.914,0.517735
0.915,0.513713
0.916,0.509688
0.917,0.505661
0.918,0.501631
0.919,0.497599
0.92,0.493472
0.921,0.489177
0.922,0.484879
0.923,0.480578
0.924,0.476274
0.925,0.471967
0.926,0.467658
0.927,0.463346
0.928,0.459031
0.929,0.454587
0.93,0.449963
0.931,0.445335
0.932,0.440704
0.933,0.436069
0.934,0.431432
0.935,0.426791
0.936,0.422147
0.937,0.4175
0.938,0.41268
0.939,0.407672
0.94,0.40266
0.941,0.397644
0.942,0.392625
0.943,0.387601
0.944,0.382574
0.945,0.377544
0.946,0.372509
0.947,0.367249
0.948,0.361799
0.949,0.356344
0.95,0.350885
0.951,0.345421
0.952,0.339953
0.953,0.334481
0.954,0.329004
0.955,0.323524
0.956,0.317755
0.957,0.311802
0.958,0.305844
0.959,0.29988
0.96,0.293912
0.961,0.287938
0.962,0.28196
0.963,0.275977
0.964,0.269989
0.965,0.263642
0.966,0.257126
0.967,0.250604
0.968,0.244077
0.969,0.237543
0.97,0.231005
0.971,0.22446
0.972,0.217909
0.973,0.211353
0.974,0.204362
0.975,0.197228
0.976,0.190087
0.977,0.18294
0.978,0.175786
0.979,0.168626
0.98,0.161459
0.981,0.154285
0.982,0.147105
0.983,0.139413
0.984,0.131614
0.985,0.123808
0.986,0.115995
0.987,0.108174
0.988,0.100345
0.989,0.0925096
0.99,0.0846662
0.991,0.0768157
0.992,0.0683616
0.993,0.0598457
0.994,0.0513214
0.995,0.0427884
0.996,0.0342473
0.997,0.0256977
0.998,0.01714
0.999,0.00857396
1,8.37787e-17
