"arc_length","U_X"
0,0
0.000999987,0.00667189
0.002,0.0133289
0.00299999,0.0199706
0.00400001,0.0265972
0.005,0.0332083
0.00600001,0.0398042
0.007,0.0463844
0.00799999,0.0529489
0.009,0.059498
0.00999999,0.0656895
0.011,0.071867
0.012,0.0780309
0.013,0.0841813
0.014,0.090318
0.015,0.0964409
0.016,0.10255
0.017,0.108645
0.018,0.114727
0.019,0.120489
0.02,0.126235
0.021,0.13197
0.022,0.137693
0.023,0.143403
0.024,0.149102
0.025,0.154788
0.026,0.160469
0.027,0.16614
0.028,0.171507
0.029,0.176854
0.03,0.182191
0.031,0.187518
0.032,0.192835
0.033,0.198141
0.034,0.203438
0.035,0.208724
0.036,0.214001
0.037,0.219001
0.038,0.223975
0.039,0.228941
0.04,0.233897
0.041,0.238845
0.042,0.243785
0.043,0.248715
0.044,0.253636
0.045,0.258549
0.046,0.26322
0.047,0.267857
0.048,0.272486
0.049,0.277107
0.05,0.281721
0.051,0.286327
0.052,0.290925
0.053,0.295516
0.054,0.300099
0.055,0.304479
0.056,0.308814
0.057,0.313142
0.058,0.317464
0.059,0.321779
0.06,0.326088
0.061,0.33039
0.062,0.334686
0.063,0.338975
0.064,0.343097
0.065,0.347165
0.066,0.351227
0.067,0.355284
0.068,0.359335
0.069,0.363388
0.07,0.367446
0.071,0.3715
0.072,0.375547
0.073,0.379463
0.074,0.383315
0.075,0.387163
0.076,0.391006
0.077,0.394844
0.078,0.398678
0.079,0.402507
0.08,0.406331
0.081,0.41015
0.082,0.413868
0.083,0.417515
0.084,0.421157
0.085,0.424796
0.086,0.428429
0.087,0.432059
0.088,0.435685
0.089,0.439306
0.09,0.442923
0.091,0.446468
0.092,0.449932
0.093,0.453393
0.094,0.456849
0.095,0.460302
0.096,0.463751
0.097,0.467196
0.098,0.470637
0.099,0.474075
0.1,0.477466
0.101,0.480767
0.102,0.484064
0.103,0.487358
0.104,0.490649
0.105,0.493943
0.106,0.497251
0.107,0.500556
0.108,0.503857
0.109,0.507135
0.11,0.510314
0.111,0.513489
0.112,0.51666
0.113,0.519828
0.114,0.522993
0.115,0.526155
0.116,0.529313
0.117,0.532467
0.118,0.535618
0.119,0.538663
0.12,0.541702
0.121,0.544737
0.122,0.547769
0.123,0.550798
0.124,0.553824
0.125,0.556846
0.126,0.559864
0.127,0.562879
0.128,0.565817
0.129,0.568727
0.13,0.571634
0.131,0.574538
0.132,0.577438
0.133,0.580335
0.134,0.583229
0.135,0.586119
0.136,0.589029
0.137,0.591894
0.138,0.594711
0.139,0.597525
0.14,0.600335
0.141,0.603142
0.142,0.605945
0.143,0.608745
0.144,0.611541
0.145,0.614333
0.146,0.617101
0.147,0.619798
0.148,0.622491
0.149,0.625181
0.15,0.627866
0.151,0.630548
0.152,0.633226
0.153,0.635901
0.154,0.638571
0.155,0.641238
0.156,0.643822
0.157,0.646394
0.158,0.648963
0.159,0.651528
0.16,0.654088
0.161,0.656645
0.162,0.659219
0.163,0.661802
0.164,0.664381
0.165,0.666909
