"arc_length","U_X"
0,0
0.000999987,0.0106102
0.002,0.0212141
0.00299999,0.0318111
0.00400001,0.0424018
0.005,0.0529855
0.00600001,0.0635628
0.007,0.074133
0.00799999,0.0846965
0.009,0.0952534
0.00999999,0.105246
0.011,0.115233
0.012,0.125217
0.013,0.135196
0.014,0.14517
0.015,0.15514
0.016,0.165107
0.017,0.175068
0.018,0.185026
0.019,0.194425
0.02,0.203816
0.021,0.213205
0.022,0.222592
0.023,0.231976
0.024,0.24136
0.025,0.250741
0.026,0.260107
0.027,0.269466
0.028,0.278245
0.029,0.287004
0.03,0.295761
0.031,0.304518
0.032,0.313274
0.033,0.32203
0.034,0.330784
0.035,0.339538
0.036,0.348291
0.037,0.356472
0.038,0.364615
0.039,0.372759
0.04,0.380904
0.041,0.389051
0.042,0.397198
0.043,0.405347
0.044,0.413497
0.045,0.421649
0.046,0.429253
0.047,0.436793
0.048,0.444337
0.049,0.451883
0.05,0.459432
0.051,0.466984
0.052,0.474538
0.053,0.482096
0.054,0.489657
0.055,0.496713
0.056,0.503673
0.057,0.510638
0.058,0.517606
0.059,0.524579
0.06,0.531556
0.061,0.538537
0.062,0.545522
0.063,0.552511
0.064,0.559054
0.065,0.565465
0.066,0.571881
0.067,0.578302
0.068,0.584728
0.069,0.591147
0.07,0.597548
0.071,0.603954
0.072,0.610364
0.073,0.616399
0.074,0.622265
0.075,0.628135
0.076,0.63401
0.077,0.639891
0.078,0.645777
0.079,0.651667
0.08,0.657564
0.081,0.663465
0.082,0.669072
0.083,0.67447
0.084,0.679874
0.085,0.685283
0.086,0.690698
0.087,0.696118
0.088,0.701543
0.089,0.706973
0.09,0.712409
0.091,0.717635
0.092,0.722616
0.093,0.727603
0.094,0.732595
0.095,0.737592
0.096,0.742594
0.097,0.747601
0.098,0.752614
0.099,0.757632
0.1,0.762521
0.101,0.767135
0.102,0.771755
0.103,0.776379
0.104,0.781009
0.105,0.785631
0.106,0.790233
0.107,0.79484
0.108,0.799453
0.109,0.80401
0.11,0.808271
0.111,0.812536
0.112,0.816806
0.113,0.82108
0.114,0.825359
0.115,0.829642
0.116,0.83393
0.117,0.838222
0.118,0.842519
0.119,0.846518
0.12,0.850512
0.121,0.854511
0.122,0.858513
0.123,0.86252
0.124,0.86653
0.125,0.870544
0.126,0.874563
0.127,0.878585
0.128,0.88241
0.129,0.886176
0.13,0.889945
0.131,0.893717
0.132,0.897493
0.133,0.901271
0.134,0.905054
0.135,0.908839
0.136,0.912599
0.137,0.916239
0.138,0.919776
0.139,0.923316
0.14,0.926858
0.141,0.930403
0.142,0.93395
0.143,0.937501
0.144,0.941054
0.145,0.94461
0.146,0.948125
0.147,0.951499
0.148,0.954875
0.149,0.958253
0.15,0.961634
0.151,0.965016
0.152,0.9684
0.153,0.971787
0.154,0.975176
0.155,0.978567
0.156,0.981814
0.157,0.98505
0.158,0.988287
0.159,0.991525
0.16,0.994765
0.161,0.998007
0.162,1.00123
0.163,1.00444
0.164,1.00765
0.165,1.01078
0.166,1.01386
0.167,1.01693
0.168,1.02001
0.169,1.02309
0.17,1.02617
0.171,1.02925
0.172,1.03233
0.173,1.03541
0.174,1.03847
0.175,1.04143
0.176,1.04439
0.177,1.04735
0.178,1.05031
0.179,1.05327
0.18,1.05623
0.181,1.05918
0.182,1.06214
0.183,1.0651
0.184,1.06798
0.185,1.07079
0.186,1.0736
0.187,1.0764
0.188,1.0792
0.189,1.082
0.19,1.0848
0.191,1.0876
0.192,1.0904
0.193,1.09318
0.194,1.09586
0.195,1.09853
0.196,1.1012
0.197,1.10387
0.198,1.10654
0.199,1.10921
0.2,1.11187
0.201,1.11453
0.202,1.11719
0.203,1.11978
0.204,1.1223
0.205,1.12479
0.206,1.12727
0.207,1.12975
0.208,1.13222
0.209,1.13468
0.21,1.13715
0.211,1.13961
0.212,1.14206
0.213,1.14438
0.214,1.14667
0.215,1.14896
0.216,1.15124
0.217,1.15351
0.218,1.15578
0.219,1.15805
0.22,1.1603
0.221,1.16256
0.222,1.16479
0.223,1.1668
0.224,1.16879
0.225,1.17078
0.226,1.17276
0.227,1.17473
0.228,1.17669
0.229,1.17864
0.23,1.18058
0.231,1.18252
0.232,1.1844
0.233,1.18607
0.234,1.18772
0.235,1.18936
0.236,1.191
0.237,1.19261
0.238,1.19422
0.239,1.19578
0.24,1.19732
0.241,1.19885
0.242,1.20031
0.243,1.20148
0.244,1.20264
0.245,1.20378
0.246,1.2049
0.247,1.206
0.248,1.20709
0.249,1.20816
0.25,1.20922
0.251,1.21025
0.252,1.21127
0.253,1.21183
0.254,1.21233
0.255,1.21281
0.256,1.21326
0.257,1.2137
0.258,1.2141
0.259,1.21449
0.26,1.21485
0.261,1.21519
0.262,1.21551
0.263,1.21546
0.264,1.21517
0.265,1.21485
0.266,1.2145
0.267,1.21408
0.268,1.21363
0.269,1.21315
0.27,1.21264
0.271,1.21209
0.272,1.21152
0.273,1.21088
0.274,1.20953
0.275,1.20815
0.276,1.20673
0.277,1.20528
0.278,1.20378
0.279,1.20231
0.28,1.20083
0.281,1.19932
0.282,1.19778
0.283,1.1962
0.284,1.19441
0.285,1.19192
0.286,1.18939
0.287,1.18682
0.288,1.18422
0.289,1.18158
0.29,1.17865
0.291,1.17541
0.292,1.1721
0.293,1.16871
0.294,1.16525
0.295,1.16163
0.296,1.15701
0.297,1.15231
0.298,1.14753
0.299,1.14268
0.3,1.13774
0.301,1.1332
0.302,1.12862
0.303,1.12401
0.304,1.11936
0.305,1.11467
0.306,1.10995
0.307,1.1052
0.308,1.10041
0.309,1.09558
0.31,1.09071
0.311,1.08439
0.312,1.07792
0.313,1.07141
0.314,1.06486
0.315,1.05827
0.316,1.05164
0.317,1.04497
0.318,1.03826
0.319,1.0315
0.32,1.02471
0.321,1.01711
0.322,1.00946
0.323,1.00178
0.324,0.99407
0.325,0.98632
0.326,0.978533
0.327,0.970711
0.328,0.962852
0.329,0.954955
0.33,0.946873
0.331,0.938132
0.332,0.929313
0.333,0.920358
0.334,0.911379
0.335,0.902374
0.336,0.893344
0.337,0.884289
0.338,0.875208
0.339,0.866101
0.34,0.856679
0.341,0.846979
0.342,0.83726
0.343,0.827524
0.344,0.817769
0.345,0.807995
0.346,0.798203
0.347,0.788392
0.348,0.778563
0.349,0.768715
0.35,0.758571
0.351,0.748415
0.352,0.738248
0.353,0.728069
0.354,0.717879
0.355,0.707678
0.356,0.697465
0.357,0.687241
0.358,0.677005
0.359,0.666749
0.36,0.656482
0.361,0.646211
0.362,0.635934
0.363,0.625653
0.364,0.615367
0.365,0.605076
0.366,0.59478
0.367,0.58448
0.368,0.574246
0.369,0.56417
0.37,0.554095
0.371,0.54402
0.372,0.533946
0.373,0.523873
0.374,0.513801
0.375,0.50373
0.376,0.493659
0.377,0.483657
0.378,0.474025
0.379,0.464398
0.38,0.454776
0.381,0.44516
0.382,0.435548
0.383,0.425942
0.384,0.416341
0.385,0.406745
0.386,0.397221
0.387,0.388224
0.388,0.379235
0.389,0.370253
0.39,0.36128
0.391,0.352315
0.392,0.343359
0.393,0.33441
0.394,0.32547
0.395,0.316663
0.396,0.308425
0.397,0.300205
0.398,0.292008
0.399,0.283821
0.4,0.275645
0.401,0.267481
0.402,0.259328
0.403,0.251186
0.404,0.243316
0.405,0.235927
0.406,0.22855
0.407,0.221184
0.408,0.213828
0.409,0.206484
0.41,0.199151
0.411,0.191829
0.412,0.184518
0.413,0.177686
0.414,0.17114
