"arc_length","U_X"
0.352,0.633409
0.353,0.615672
0.354,0.597944
0.355,0.580305
0.356,0.563403
0.357,0.546519
0.358,0.529652
0.359,0.512804
0.36,0.496907
0.361,0.481131
0.362,0.465376
0.363,0.449643
0.364,0.434793
0.365,0.420289
0.366,0.405808
0.367,0.39135
0.368,0.37762
0.369,0.364462
0.37,0.351328
0.371,0.338216
0.372,0.32564
0.373,0.313825
0.374,0.302032
0.375,0.290262
0.376,0.278832
0.377,0.268298
0.378,0.257783
0.379,0.247289
0.38,0.236966
0.381,0.227607
0.382,0.218265
0.383,0.208942
0.384,0.199656
0.385,0.191343
0.386,0.183046
0.387,0.174763
0.388,0.166496
0.389,0.159017
0.39,0.151625
0.391,0.144245
0.392,0.136878
0.393,0.13011
0.394,0.123484
0.395,0.116869
0.396,0.110265
0.397,0.104107
0.398,0.0981186
0.399,0.0921389
0.4,0.0861719
0.401,0.080536
0.402,0.0750748
0.403,0.0696204
0.404,0.0641729
0.405,0.0589649
0.406,0.0539244
0.407,0.0488897
0.408,0.0438606
0.409,0.0390066
0.41,0.0343056
0.411,0.0296093
0.412,0.0249178
0.413,0.0203557
0.414,0.015929
0.415,0.0115065
0.416,0.00708809
0.417,0.00276721
0.418,-0.00143513
0.419,-0.00563385
0.42,-0.0098289
0.421,-0.0139478
0.422,-0.0179629
0.423,-0.0219746
0.424,-0.025983
0.425,-0.0299291
0.426,-0.0337824
0.427,-0.0376326
0.428,-0.0414799
0.429,-0.0452727
0.43,-0.0489799
0.431,-0.0526843
0.432,-0.0563859
0.433,-0.0600368
0.434,-0.0636055
0.435,-0.0671716
0.436,-0.0707351
0.437,-0.0742481
0.438,-0.0776794
0.439,-0.0811083
0.44,-0.0845346
0.441,-0.0879081
0.442,-0.091198
0.443,-0.0944856
0.444,-0.0977708
0.445,-0.100998
0.446,-0.104139
0.447,-0.107278
0.448,-0.110414
0.449,-0.113486
0.45,-0.116466
0.451,-0.119445
0.452,-0.122422
0.453,-0.125325
0.454,-0.128134
0.455,-0.130941
0.456,-0.133747
0.457,-0.136467
0.458,-0.13909
0.459,-0.141712
0.46,-0.144332
0.461,-0.146854
0.462,-0.149278
0.463,-0.151701
0.464,-0.154122
0.465,-0.15643
0.466,-0.158642
0.467,-0.160852
0.468,-0.16306
0.469,-0.165139
0.47,-0.167124
0.471,-0.169109
0.472,-0.171092
0.473,-0.172927
0.474,-0.174674
0.475,-0.176419
0.476,-0.178165
0.477,-0.179743
0.478,-0.18124
0.479,-0.182737
0.48,-0.184233
0.481,-0.185542
0.482,-0.18678
0.483,-0.188018
0.484,-0.189256
0.485,-0.190286
0.486,-0.191258
0.487,-0.192229
0.488,-0.193199
0.489,-0.193944
0.49,-0.194642
0.491,-0.195339
0.492,-0.196037
0.493,-0.196489
0.494,-0.196909
0.495,-0.19733
0.496,-0.19775
0.497,-0.197906
0.498,-0.198046
0.499,-0.198186
0.5,-0.198326
0.501,-0.198186
0.502,-0.198045
0.503,-0.197904
0.504,-0.197748
0.505,-0.197327
0.506,-0.196906
0.507,-0.196486
0.508,-0.196034
0.509,-0.195335
0.51,-0.194637
0.511,-0.193939
0.512,-0.193194
0.513,-0.192223
0.514,-0.191252
0.515,-0.19028
0.516,-0.189249
0.517,-0.188011
0.518,-0.186773
0.519,-0.185534
0.52,-0.184224
0.521,-0.182728
0.522,-0.181231
0.523,-0.179733
0.524,-0.178155
0.525,-0.176409
0.526,-0.174663
0.527,-0.172916
0.528,-0.17108
0.529,-0.169097
0.53,-0.167112
0.531,-0.165127
0.532,-0.163047
0.533,-0.160838
0.534,-0.158628
0.535,-0.156416
0.536,-0.154108
0.537,-0.151686
0.538,-0.149263
0.539,-0.146839
0.54,-0.144316
0.541,-0.141696
0.542,-0.139074
0.543,-0.13645
0.544,-0.13373
0.545,-0.130924
0.546,-0.128117
0.547,-0.125307
0.548,-0.122404
0.549,-0.119427
0.55,-0.116448
0.551,-0.113466
0.552,-0.110395
0.553,-0.107258
0.554,-0.104119
0.555,-0.100978
0.556,-0.0977505
0.557,-0.094465
0.558,-0.0911772
0.559,-0.0878871
0.56,-0.0845134
0.561,-0.0810868
0.562,-0.0776578
0.563,-0.0742263
0.564,-0.070713
0.565,-0.0671493
0.566,-0.0635831
0.567,-0.0600142
0.568,-0.0563631
0.569,-0.0526613
0.57,-0.0489568
0.571,-0.0452494
0.572,-0.0414564
0.573,-0.0376091
0.574,-0.0337587
0.575,-0.0299053
0.576,-0.0259591
0.577,-0.0219506
0.578,-0.0179388
0.579,-0.0139237
0.58,-0.00980468
0.581,-0.00560959
0.582,-0.00141083
0.583,0.00279156
0.584,0.00711246
0.585,0.0115308
0.586,0.0159534
0.587,0.02038
0.588,0.0249422
0.589,0.0296336
0.59,0.0343298
0.591,0.0390308
0.592,0.0438847
0.593,0.0489137
0.594,0.0539484
0.595,0.0589888
0.596,0.0641966
0.597,0.069644
0.598,0.0750982
0.599,0.0805593
0.6,0.086195
0.601,0.0921617
0.602,0.0981412
0.603,0.10413
0.604,0.110287
0.605,0.116891
0.606,0.123506
0.607,0.130132
0.608,0.136899
0.609,0.144266
0.61,0.151645
0.611,0.159038
0.612,0.166517
0.613,0.174783
0.614,0.183065
0.615,0.191362
0.616,0.199675
0.617,0.20896
0.618,0.218284
0.619,0.227625
0.62,0.236984
0.621,0.247306
0.622,0.2578
0.623,0.268314
0.624,0.278848
0.625,0.290277
0.626,0.302047
0.627,0.31384
0.628,0.325654
0.629,0.338231
0.63,0.351342
0.631,0.364476
0.632,0.377633
0.633,0.391364
0.634,0.405821
0.635,0.420302
0.636,0.434805
0.637,0.449656
0.638,0.465389
0.639,0.481143
0.64,0.496919
0.641,0.512816
0.642,0.529664
0.643,0.54653
0.644,0.563414
0.645,0.580316
0.646,0.597955
0.647,0.615683
0.648,0.633419
0.649,0.651164
0.65,0.669242
0.651,0.687459
0.652,0.705675
0.653,0.723891
0.654,0.742142
0.655,0.760423
0.656,0.778693
0.657,0.796951
0.658,0.815109
0.659,0.832986
0.66,0.850841
0.661,0.868674
0.662,0.886474
0.663,0.90348
0.664,0.920451
0.665,0.937388
0.666,0.954291
0.667,0.97028
0.668,0.985939
0.669,1.00155
0.67,1.01712
0.671,1.03193
0.672,1.04593
0.673,1.05987
0.674,1.07376
0.675,1.08727
0.676,1.09936
0.677,1.11139
0.678,1.12336
0.679,1.13527
0.68,1.14552
0.681,1.15552
0.682,1.16546
0.683,1.17528
0.684,1.18399
0.685,1.19189
0.686,1.19973
0.687,1.20751
0.688,1.21481
0.689,1.2208
0.69,1.22674
0.691,1.23262
0.692,1.23844
0.693,1.24287
0.694,1.2471
0.695,1.25128
0.696,1.25541
0.697,1.25881
0.698,1.26158
0.699,1.26431
0.7,1.267
0.701,1.26947
0.702,1.27104
0.703,1.27258
0.704,1.27408
0.705,1.27555
0.706,1.27635
0.707,1.27695
0.708,1.27752
0.709,1.27806
0.71,1.27835
0.711,1.27823
0.712,1.27809
0.713,1.27793
0.714,1.27774
0.715,1.27711
0.716,1.27643
0.717,1.27573
0.718,1.27501
0.719,1.27412
0.72,1.27307
0.721,1.272
0.722,1.27092
0.723,1.26982
0.724,1.2685
0.725,1.26717
0.726,1.26584
0.727,1.2645
0.728,1.26306
0.729,1.26155
0.73,1.26003
0.731,1.25851
0.732,1.25697
0.733,1.25533
0.734,1.25368
0.735,1.25203
0.736,1.25038
0.737,1.24868
0.738,1.24695
0.739,1.24521
0.74,1.24348
0.741,1.24173
0.742,1.23992
0.743,1.23811
0.744,1.2363
0.745,1.23448
0.746,1.23275
0.747,1.2311
0.748,1.22944
0.749,1.22778
0.75,1.22612
0.751,1.22388
0.752,1.22164
0.753,1.21939
0.754,1.21712
0.755,1.21496
0.756,1.21302
0.757,1.21107
0.758,1.20912
0.759,1.20714
0.76,1.20512
0.761,1.20308
0.762,1.20102
0.763,1.19893
0.764,1.19685
0.765,1.19477
0.766,1.19267
0.767,1.19055
0.768,1.18843
0.769,1.18632
0.77,1.18417
0.771,1.182
0.772,1.17984
0.773,1.17767
0.774,1.17549
0.775,1.17328
0.776,1.17108
0.777,1.16887
0.778,1.16664
0.779,1.16441
0.78,1.16217
0.781,1.15992
0.782,1.15765
0.783,1.15537
0.784,1.15309
0.785,1.15081
0.786,1.1485
0.787,1.14618
0.788,1.14387
0.789,1.14154
0.79,1.13919
0.791,1.13685
0.792,1.13449
0.793,1.13212
0.794,1.12974
0.795,1.12736
0.796,1.12497
0.797,1.12257
0.798,1.12014
0.799,1.11772
0.8,1.1153
0.801,1.11285
0.802,1.1104
0.803,1.10795
0.804,1.10549
0.805,1.103
0.806,1.10052
0.807,1.09803
0.808,1.09553
0.809,1.09302
0.81,1.0905
0.811,1.08798
0.812,1.08543
0.813,1.08289
0.814,1.08034
0.815,1.07779
0.816,1.07521
0.817,1.07263
0.818,1.07005
0.819,1.06745
0.82,1.06484
0.821,1.06223
0.822,1.05963
0.823,1.05699
0.824,1.05435
0.825,1.05171
0.826,1.04907
0.827,1.0464
0.828,1.04373
0.829,1.04106
0.83,1.03838
0.831,1.03568
0.832,1.03298
0.833,1.03028
0.834,1.02756
0.835,1.02483
0.836,1.02211
0.837,1.01938
0.838,1.01662
0.839,1.01387
0.84,1.01111
0.841,1.00834
0.842,1.00556
0.843,1.00278
0.844,1
0.845,0.997196
0.846,0.994385
0.847,0.991575
0.848,0.988753
0.849,0.985918
0.85,0.983084
0.851,0.980253
0.852,0.977398
0.853,0.974536
0.854,0.971671
0.855,0.968799
0.856,0.965911
0.857,0.963024
0.858,0.960138
0.859,0.957233
0.86,0.954323
0.861,0.951413
0.862,0.94849
0.863,0.945548
0.864,0.942608
0.865,0.939668
0.866,0.936713
0.867,0.933749
0.868,0.930788
0.869,0.927825
0.87,0.924832
0.871,0.921838
0.872,0.918845
0.873,0.915837
0.874,0.912819
0.875,0.909803
0.876,0.906787
0.877,0.903745
0.878,0.900705
0.879,0.897661
0.88,0.894598
0.881,0.891523
0.882,0.88845
0.883,0.885377
0.884,0.882275
0.885,0.879176
0.886,0.876078
0.887,0.872964
0.888,0.869834
0.889,0.866698
0.89,0.863562
0.891,0.860392
0.892,0.857224
0.893,0.854058
0.894,0.850872
0.895,0.847669
0.896,0.844468
0.897,0.841267
0.898,0.838023
0.899,0.834771
0.9,0.831521
0.901,0.828244
0.902,0.824945
0.903,0.821649
0.904,0.81835
0.905,0.814995
0.906,0.811644
0.907,0.808294
0.908,0.804903
0.909,0.801477
0.91,0.798051
0.911,0.794616
0.912,0.791107
0.913,0.7876
0.914,0.784097
0.915,0.780526
0.916,0.776923
0.917,0.773323
0.918,0.769701
0.919,0.76598
0.92,0.762255
0.921,0.75853
0.922,0.754694
0.923,0.750823
0.924,0.746955
0.925,0.74304
0.926,0.738995
0.927,0.734956
0.928,0.730922
0.929,0.726708
0.93,0.722462
0.931,0.718221
0.932,0.713873
0.933,0.709367
0.934,0.704868
0.935,0.700375
0.936,0.695596
0.937,0.690805
0.938,0.68602
0.939,0.681063
0.94,0.675928
0.941,0.670801
0.942,0.665659
0.943,0.660125
0.944,0.654588
0.945,0.649059
0.946,0.643237
0.947,0.637239
0.948,0.631251
0.949,0.62517
0.95,0.61865
0.951,0.61214
0.952,0.605641
0.953,0.598682
0.954,0.591584
0.955,0.584498
0.956,0.577195
0.957,0.56943
0.958,0.561675
0.959,0.553932
0.96,0.545515
0.961,0.53704
0.962,0.528576
0.963,0.519728
0.964,0.51047
0.965,0.501223
0.966,0.49193
0.967,0.48183
0.968,0.471741
0.969,0.461664
0.97,0.450993
0.971,0.439997
0.972,0.429012
0.973,0.417808
0.974,0.405875
0.975,0.393951
0.976,0.382036
0.977,0.369306
0.978,0.356408
0.979,0.343517
0.98,0.33021
0.981,0.316312
0.982,0.302419
0.983,0.288524
0.984,0.27361
0.985,0.258693
0.986,0.243776
0.987,0.228241
0.988,0.212295
0.989,0.196351
0.99,0.180202
0.991,0.163231
0.992,0.146257
0.993,0.12928
0.994,0.111492
0.995,0.0934904
0.996,0.0754831
0.997,0.0570746
0.998,0.0380604
0.999,0.0190351
1,-4.96502e-16
