"arc_length","U_X"
0,-2.6924e-16
0.000999987,0.0103172
0.002,0.0206189
0.00299999,0.0309044
0.00400001,0.0411312
0.005,0.0513137
0.00600001,0.0614811
0.007,0.0716155
0.00799999,0.0816677
0.009,0.0917051
0.00999999,0.101727
0.011,0.111661
0.012,0.121561
0.013,0.131448
0.014,0.141279
0.015,0.151038
0.016,0.160782
0.017,0.170512
0.018,0.180123
0.019,0.189719
0.02,0.199302
0.021,0.208804
0.022,0.218246
0.023,0.227675
0.024,0.237068
0.025,0.246351
0.026,0.25562
0.027,0.264875
0.028,0.274021
0.029,0.283125
0.03,0.292215
0.031,0.301247
0.032,0.310181
0.033,0.319101
0.034,0.328009
0.035,0.336775
0.036,0.34552
0.037,0.354252
0.038,0.362898
0.039,0.371462
0.04,0.380013
0.041,0.388538
0.042,0.396916
0.043,0.405282
0.044,0.413635
0.045,0.421874
0.046,0.43005
0.047,0.438214
0.048,0.446328
0.049,0.454309
0.05,0.462279
0.051,0.470236
0.052,0.478049
0.053,0.485819
0.054,0.493578
0.055,0.501262
0.056,0.508829
0.057,0.516386
0.058,0.523932
0.059,0.531303
0.06,0.538654
0.061,0.545994
0.062,0.553233
0.063,0.560373
0.064,0.567503
0.065,0.574611
0.066,0.581538
0.067,0.588455
0.068,0.595362
0.069,0.602144
0.07,0.608846
0.071,0.615538
0.072,0.622188
0.073,0.628672
0.074,0.635145
0.075,0.641609
0.076,0.647926
0.077,0.654179
0.078,0.660423
0.079,0.666606
0.08,0.672637
0.081,0.678659
0.082,0.684672
0.083,0.690518
0.084,0.696316
0.085,0.702106
0.086,0.707819
0.087,0.713392
0.088,0.718956
0.089,0.724511
0.09,0.729884
0.091,0.735222
0.092,0.740552
0.093,0.745793
0.094,0.750906
0.095,0.75601
0.096,0.761105
0.097,0.766006
0.098,0.770883
0.099,0.775751
0.1,0.780522
0.101,0.785172
0.102,0.789814
0.103,0.794449
0.104,0.798882
0.105,0.803298
0.106,0.807707
0.107,0.812014
0.108,0.816204
0.109,0.820386
0.11,0.824561
0.111,0.828533
0.112,0.83249
0.113,0.836442
0.114,0.840292
0.115,0.844027
0.116,0.847755
0.117,0.851475
0.118,0.854996
0.119,0.858502
0.12,0.862
0.121,0.865402
0.122,0.868688
0.123,0.871967
0.124,0.87524
0.125,0.878323
0.126,0.881384
0.127,0.884438
0.128,0.887407
0.129,0.890252
0.13,0.89309
0.131,0.895923
0.132,0.898582
