"arc_length","U_X"
0,0
0.000999987,0.00960999
0.002,0.0192203
0.00299999,0.0288302
0.00400001,0.0384405
0.005,0.0480505
0.00600001,0.0576608
0.007,0.0672708
0.00799999,0.0768808
0.009,0.086434
0.00999999,0.0955295
0.011,0.104625
0.012,0.113721
0.013,0.122816
0.014,0.131912
0.015,0.141007
0.016,0.150103
0.017,0.159198
0.018,0.168183
0.019,0.176774
0.02,0.185366
0.021,0.193958
0.022,0.20255
0.023,0.211142
0.024,0.219733
0.025,0.228325
0.026,0.236917
0.027,0.245349
0.028,0.253459
0.029,0.26157
0.03,0.26968
0.031,0.277791
0.032,0.285901
0.033,0.294012
0.034,0.302122
0.035,0.310233
0.036,0.31814
0.037,0.325791
0.038,0.333442
0.039,0.341094
0.04,0.348745
0.041,0.356396
0.042,0.364048
0.043,0.371699
0.044,0.37935
0.045,0.38676
0.046,0.393976
0.047,0.401191
0.048,0.408406
0.049,0.415622
0.05,0.422837
0.051,0.430052
0.052,0.437268
0.053,0.444483
0.054,0.451424
0.055,0.458228
0.056,0.46503
0.057,0.471834
0.058,0.478637
0.059,0.48544
0.06,0.492243
0.061,0.499046
0.062,0.505849
0.063,0.512351
0.064,0.518766
0.065,0.52518
0.066,0.531595
0.067,0.53801
0.068,0.544424
0.069,0.550839
0.07,0.557254
0.071,0.563668
0.072,0.56976
0.073,0.57581
0.074,0.58186
0.075,0.587911
0.076,0.593961
0.077,0.600011
0.078,0.606061
0.079,0.612111
0.08,0.618161
0.081,0.623872
0.082,0.629581
0.083,0.63529
0.084,0.640999
0.085,0.646708
0.086,0.652418
0.087,0.658127
0.088,0.663836
0.089,0.669511
0.09,0.674902
0.091,0.680293
0.092,0.685684
0.093,0.691075
0.094,0.696467
0.095,0.701858
0.096,0.707249
0.097,0.71264
0.098,0.717967
0.099,0.723062
0.1,0.728157
0.101,0.733252
0.102,0.738347
0.103,0.743442
0.104,0.748537
0.105,0.753632
0.106,0.758727
0.107,0.763731
0.108,0.768551
0.109,0.77337
0.11,0.77819
0.111,0.783009
0.112,0.787829
0.113,0.792649
0.114,0.797468
0.115,0.802288
0.116,0.806994
0.117,0.811558
0.118,0.816121
0.119,0.820684
0.12,0.825247
0.121,0.82981
0.122,0.834373
0.123,0.838936
0.124,0.8435
0.125,0.847931
0.126,0.852255
0.127,0.856579
0.128,0.860902
0.129,0.865226
0.13,0.86955
0.131,0.873874
0.132,0.878198
0.133,0.882522
0.134,0.886697
0.135,0.890796
0.136,0.894896
0.137,0.898995
0.138,0.903095
0.139,0.907194
0.14,0.911294
0.141,0.915393
0.142,0.919493
0.143,0.923429
0.144,0.927316
0.145,0.931204
0.146,0.935091
0.147,0.938979
0.148,0.942866
0.149,0.946754
0.15,0.950641
0.151,0.954529
0.152,0.958237
0.153,0.961922
0.154,0.965608
0.155,0.969292
0.156,0.972977
0.157,0.976663
0.158,0.980347
0.159,0.984033
0.16,0.987718
0.161,0.991208
0.162,0.994697
0.163,0.998186
0.164,1.00168
0.165,1.00516
0.166,1.00865
0.167,1.01214
0.168,1.01563
0.169,1.0191
0.17,1.0224
0.171,1.02569
0.172,1.02899
0.173,1.03229
0.174,1.03558
0.175,1.03888
0.176,1.04217
0.177,1.04547
0.178,1.04872
0.179,1.05183
0.18,1.05493
0.181,1.05803
0.182,1.06113
0.183,1.06423
0.184,1.06733
0.185,1.07044
0.186,1.07354
0.187,1.07658
0.188,1.07948
0.189,1.08238
0.19,1.08528
0.191,1.08819
0.192,1.09109
0.193,1.09399
0.194,1.0969
0.195,1.0998
0.196,1.10261
0.197,1.1053
0.198,1.108
0.199,1.11069
0.2,1.11339
0.201,1.11608
0.202,1.11877
0.203,1.12147
0.204,1.12416
0.205,1.12673
0.206,1.1292
0.207,1.13167
0.208,1.13414
0.209,1.13661
0.21,1.13908
0.211,1.14154
0.212,1.14401
0.213,1.14648
0.214,1.14879
0.215,1.15101
0.216,1.15324
0.217,1.15546
0.218,1.15768
0.219,1.15991
0.22,1.16213
0.221,1.16435
0.222,1.16657
0.223,1.16859
0.224,1.17054
0.225,1.17249
0.226,1.17444
0.227,1.17639
0.228,1.17834
0.229,1.18029
0.23,1.18224
0.231,1.18419
0.232,1.18587
0.233,1.18751
0.234,1.18915
0.235,1.19079
0.236,1.19243
0.237,1.19407
0.238,1.19571
0.239,1.19736
0.24,1.199
0.241,1.20029
0.242,1.20158
0.243,1.20287
0.244,1.20416
0.245,1.20545
0.246,1.20674
0.247,1.20802
0.248,1.20931
0.249,1.21056
0.25,1.21145
0.251,1.21233
0.252,1.21321
0.253,1.2141
0.254,1.21498
0.255,1.21586
0.256,1.21675
0.257,1.21763
0.258,1.21842
0.259,1.21883
0.26,1.21925
0.261,1.21966
0.262,1.22008
0.263,1.2205
0.264,1.22091
