"arc_length","U_X"
0,0
0.000999987,0.00633126
0.002,0.0126486
0.00299999,0.0189516
0.00400001,0.0252404
0.005,0.0315147
0.00600001,0.0377748
0.007,0.0440201
0.00799999,0.0502508
0.009,0.056467
0.00999999,0.0625156
0.011,0.0685508
0.012,0.0745725
0.013,0.0805809
0.014,0.0865756
0.015,0.0925566
0.016,0.0985242
0.017,0.104478
0.018,0.110418
0.019,0.116207
0.02,0.121983
0.021,0.127746
0.022,0.133496
0.023,0.139233
0.024,0.144958
0.025,0.15067
0.026,0.156376
0.027,0.162072
0.028,0.167616
0.029,0.173144
0.03,0.178661
0.031,0.184166
0.032,0.18966
0.033,0.195142
0.034,0.200613
0.035,0.206073
0.036,0.21152
0.037,0.216818
0.038,0.222096
0.039,0.227363
0.04,0.232619
0.041,0.237865
0.042,0.243099
0.043,0.248324
0.044,0.253537
0.045,0.258739
0.046,0.263797
0.047,0.268829
0.048,0.273851
0.049,0.278863
0.05,0.283866
0.051,0.288858
0.052,0.293839
0.053,0.298811
0.054,0.303772
0.055,0.308599
0.056,0.313392
0.057,0.318177
0.058,0.322951
0.059,0.327716
0.06,0.332472
0.061,0.337218
0.062,0.341955
0.063,0.346682
0.064,0.351286
0.065,0.355848
0.066,0.360402
0.067,0.364947
0.068,0.369482
0.069,0.374017
0.07,0.378556
0.071,0.383087
0.072,0.387609
0.073,0.392024
0.074,0.396385
0.075,0.400739
0.076,0.405085
0.077,0.409423
0.078,0.413752
0.079,0.418073
0.08,0.422386
0.081,0.42669
0.082,0.430905
0.083,0.435054
0.084,0.439196
0.085,0.44333
0.086,0.447456
0.087,0.451574
0.088,0.455685
0.089,0.459787
0.09,0.463882
0.091,0.467906
0.092,0.47185
0.093,0.475787
0.094,0.479717
0.095,0.483639
0.096,0.487554
0.097,0.491462
0.098,0.495362
0.099,0.499254
0.1,0.503096
0.101,0.506843
0.102,0.510583
0.103,0.514316
0.104,0.518041
0.105,0.52177
0.106,0.525512
0.107,0.529247
0.108,0.532975
0.109,0.536675
0.11,0.540263
0.111,0.543844
0.112,0.547418
0.113,0.550986
0.114,0.554547
0.115,0.558101
0.116,0.561648
0.117,0.565189
0.118,0.568722
0.119,0.572129
0.12,0.575527
0.121,0.578918
0.122,0.582303
0.123,0.585681
0.124,0.589053
0.125,0.592417
0.126,0.595775
0.127,0.599125
0.128,0.602379
0.129,0.605598
0.13,0.608811
0.131,0.612017
0.132,0.615216
0.133,0.618409
0.134,0.621595
0.135,0.624774
0.136,0.627978
0.137,0.631122
0.138,0.634206
0.139,0.637282
0.14,0.640353
0.141,0.643417
0.142,0.646474
0.143,0.649524
0.144,0.652568
0.145,0.655605
0.146,0.658609
0.147,0.661521
0.148,0.664425
0.149,0.667323
0.15,0.670215
0.151,0.6731
0.152,0.675978
0.153,0.678849
0.154,0.681713
0.155,0.684571
0.156,0.68732
0.157,0.690053
0.158,0.692779
0.159,0.695499
0.16,0.698211
0.161,0.700917
0.162,0.703644
0.163,0.706383
0.164,0.709115
0.165,0.711779
0.166,0.714388
0.167,0.71699
0.168,0.719585
0.169,0.722172
0.17,0.724753
0.171,0.727327
0.172,0.729893
0.173,0.732453
0.174,0.734989
0.175,0.737424
0.176,0.739852
0.177,0.742273
0.178,0.744687
0.179,0.747092
0.18,0.749491
0.181,0.751882
0.182,0.754265
0.183,0.75664
0.184,0.758933
0.185,0.761228
0.186,0.763526
0.187,0.765816
0.188,0.768099
0.189,0.770374
0.19,0.772641
0.191,0.7749
0.192,0.777152
0.193,0.779379
0.194,0.781503
0.195,0.783619
0.196,0.785726
0.197,0.787825
0.198,0.789916
0.199,0.791999
0.2,0.794073
0.201,0.796138
0.202,0.798195
0.203,0.800182
0.204,0.802106
0.205,0.804069
0.206,0.80604
0.207,0.808003
0.208,0.809958
0.209,0.811903
0.21,0.81384
0.211,0.815768
0.212,0.817686
0.213,0.819496
0.214,0.821278
0.215,0.82305
0.216,0.824814
0.217,0.826568
0.218,0.828312
0.219,0.830047
0.22,0.831772
0.221,0.833487
0.222,0.835183
0.223,0.836816
0.224,0.83845
0.225,0.840074
0.226,0.841688
0.227,0.843292
0.228,0.844886
0.229,0.84647
0.23,0.848044
0.231,0.849608
0.232,0.851138
0.233,0.85255
0.234,0.853952
0.235,0.855342
0.236,0.856721
0.237,0.85809
0.238,0.859447
0.239,0.860856
0.24,0.86227
0.241,0.863673
0.242,0.865045
0.243,0.866288
0.244,0.867519
0.245,0.868738
0.246,0.869946
0.247,0.871143
0.248,0.872327
0.249,0.8735
0.25,0.874661
0.251,0.875809
0.252,0.876946
0.253,0.877948
0.254,0.879002
0.255,0.880045
0.256,0.881076
0.257,0.882094
0.258,0.8831
0.259,0.884093
0.26,0.885074
0.261,0.886042
0.262,0.886997
0.263,0.88784
0.264,0.888607
0.265,0.889361
0.266,0.890101
0.267,0.890942
0.268,0.891772
0.269,0.892589
0.27,0.893392
0.271,0.894181
0.272,0.894956
0.273,0.895709
0.274,0.896279
0.275,0.896834
0.276,0.897375
0.277,0.8979
0.278,0.898411
0.279,0.898888
0.28,0.899347
0.281,0.899792
0.282,0.900225
0.283,0.900644
0.284,0.901006
0.285,0.901203
0.286,0.901385
0.287,0.901552
0.288,0.901706
0.289,0.901844
0.29,0.902061
0.291,0.902353
0.292,0.902624
0.293,0.902874
0.294,0.903104
0.295,0.903294
0.296,0.903264
0.297,0.903211
0.298,0.903137
0.299,0.903041
0.3,0.902922
0.301,0.902773
0.302,0.902616
0.303,0.902451
0.304,0.902278
0.305,0.902096
0.306,0.901906
0.307,0.901708
0.308,0.901501
0.309,0.901286
0.31,0.901063
0.311,0.900902
0.312,0.900737
0.313,0.900561
0.314,0.900375
0.315,0.900178
0.316,0.89997
0.317,0.899752
0.318,0.899523
0.319,0.899283
0.32,0.899032
0.321,0.898441
0.322,0.897837
0.323,0.897222
0.324,0.896598
0.325,0.895962
0.326,0.895317
0.327,0.894661
0.328,0.893994
0.329,0.893317
0.33,0.892603
0.331,0.89177
0.332,0.890912
0.333,0.890008
0.334,0.889093
0.335,0.888167
0.336,0.88723
0.337,0.886281
0.338,0.885322
0.339,0.884351
0.34,0.883292
0.341,0.882153
0.342,0.881002
0.343,0.879841
0.344,0.878668
0.345,0.877485
0.346,0.876291
0.347,0.875085
0.348,0.873868
0.349,0.87264
0.35,0.871263
0.351,0.869876
0.352,0.868477
0.353,0.867068
0.354,0.865647
0.355,0.864215
0.356,0.862773
0.357,0.861319
0.358,0.859853
0.359,0.858304
0.36,0.856694
0.361,0.855072
0.362,0.85344
0.363,0.851797
0.364,0.850143
0.365,0.848478
0.366,0.846802
0.367,0.845115
0.368,0.843384
0.369,0.841569
0.37,0.839744
0.371,0.837909
0.372,0.836062
0.373,0.834205
0.374,0.832338
0.375,0.830459
0.376,0.82857
0.377,0.826656
0.378,0.824661
0.379,0.822656
0.38,0.82064
0.381,0.818614
0.382,0.816578
0.383,0.814531
0.384,0.812474
0.385,0.810407
0.386,0.808322
0.387,0.806175
0.388,0.804019
0.389,0.801852
0.39,0.799676
0.391,0.79749
0.392,0.795295
0.393,0.793089
0.394,0.790873
0.395,0.788642
0.396,0.786378
0.397,0.784084
0.398,0.781753
0.399,0.779413
0.4,0.777063
0.401,0.774704
0.402,0.772335
0.403,0.769958
0.404,0.767573
0.405,0.765186
0.406,0.762791
0.407,0.760387
0.408,0.757975
0.409,0.755554
0.41,0.753125
0.411,0.750687
0.412,0.74824
0.413,0.745815
0.414,0.7434
0.415,0.740977
0.416,0.738547
0.417,0.736109
0.418,0.733663
0.419,0.73121
0.42,0.728749
0.421,0.726281
0.422,0.723894
0.423,0.7215
0.424,0.7191
0.425,0.716694
0.426,0.714281
0.427,0.711861
0.428,0.709435
0.429,0.707002
0.43,0.704621
0.431,0.702308
0.432,0.69999
0.433,0.697667
0.434,0.695338
0.435,0.693003
0.436,0.690663
0.437,0.688317
0.438,0.685966
0.439,0.683782
0.44,0.681599
0.441,0.679412
0.442,0.67722
0.443,0.675024
0.444,0.672823
0.445,0.670617
0.446,0.668407
0.447,0.666319
0.448,0.664325
0.449,0.662327
0.45,0.660325
0.451,0.65832
0.452,0.656312
0.453,0.6543
0.454,0.652285
0.455,0.650324
0.456,0.648569
0.457,0.646812
0.458,0.645052
0.459,0.643289
0.46,0.641524
0.461,0.639756
0.462,0.637986
0.463,0.636213
0.464,0.634722
0.465,0.633252
0.466,0.63178
0.467,0.630307
0.468,0.628832
0.469,0.627355
0.47,0.625877
0.471,0.624396
0.472,0.623145
0.473,0.622003
0.474,0.620861
0.475,0.619717
0.476,0.618572
0.477,0.617426
0.478,0.61628
0.479,0.615132
0.48,0.614153
0.481,0.613372
0.482,0.612591
0.483,0.611809
0.484,0.611027
0.485,0.610245
0.486,0.609462
0.487,0.608679
0.488,0.607998
0.489,0.607601
0.49,0.607205
0.491,0.606808
0.492,0.606411
0.493,0.606014
0.494,0.605617
0.495,0.60522
0.496,0.604857
0.497,0.604857
0.498,0.604857
0.499,0.604857
0.5,0.604857
0.501,0.604857
0.502,0.604857
0.503,0.604857
0.504,0.604857
0.505,0.60522
0.506,0.605617
0.507,0.606014
0.508,0.606411
0.509,0.606808
0.51,0.607205
0.511,0.607601
0.512,0.607998
0.513,0.608679
0.514,0.609462
0.515,0.610245
0.516,0.611027
0.517,0.611809
0.518,0.612591
0.519,0.613372
0.52,0.614153
0.521,0.615132
0.522,0.61628
0.523,0.617426
0.524,0.618572
0.525,0.619717
0.526,0.620861
0.527,0.622003
0.528,0.623145
0.529,0.624396
0.53,0.625877
0.531,0.627355
0.532,0.628832
0.533,0.630307
0.534,0.63178
0.535,0.633252
0.536,0.634722
0.537,0.636213
0.538,0.637986
0.539,0.639756
0.54,0.641524
0.541,0.643289
0.542,0.645052
0.543,0.646812
0.544,0.648569
0.545,0.650324
0.546,0.652285
0.547,0.6543
0.548,0.656312
0.549,0.65832
0.55,0.660325
0.551,0.662327
0.552,0.664325
0.553,0.666319
0.554,0.668407
0.555,0.670617
0.556,0.672823
0.557,0.675024
0.558,0.67722
0.559,0.679412
0.56,0.681599
0.561,0.683782
0.562,0.685966
0.563,0.688317
0.564,0.690663
0.565,0.693003
0.566,0.695338
0.567,0.697667
0.568,0.69999
0.569,0.702308
0.57,0.704621
0.571,0.707002
0.572,0.709435
0.573,0.711861
0.574,0.714281
0.575,0.716694
0.576,0.7191
0.577,0.7215
0.578,0.723894
0.579,0.726281
0.58,0.728749
0.581,0.73121
0.582,0.733663
0.583,0.736109
0.584,0.738547
0.585,0.740977
0.586,0.7434
0.587,0.745815
0.588,0.74824
0.589,0.750687
0.59,0.753125
0.591,0.755554
0.592,0.757975
