"arc_length","U_X"
0,7.9352e-17
0.000999987,0.00812096
0.002,0.0162345
0.00299999,0.0243401
0.00400001,0.0324382
0.005,0.0405283
0.00600001,0.0486108
0.007,0.0566851
0.00799999,0.0647515
0.009,0.0727802
0.00999999,0.0804685
0.011,0.0881499
0.012,0.0958238
0.013,0.103491
0.014,0.11115
0.015,0.118802
0.016,0.126447
0.017,0.134084
0.018,0.141658
0.019,0.148937
0.02,0.15621
0.021,0.163476
0.022,0.170735
0.023,0.177988
0.024,0.185233
0.025,0.192472
0.026,0.199704
0.027,0.206849
0.028,0.213735
0.029,0.220614
0.03,0.227487
0.031,0.234354
0.032,0.241215
0.033,0.248069
0.034,0.254918
0.035,0.261759
0.036,0.268493
0.037,0.275001
0.038,0.281504
0.039,0.288001
0.04,0.294492
0.041,0.300977
0.042,0.307456
0.043,0.313929
0.044,0.320396
0.045,0.326739
0.046,0.332888
0.047,0.339031
0.048,0.345169
0.049,0.351302
0.05,0.357429
0.051,0.36355
0.052,0.369666
0.053,0.375777
0.054,0.381749
0.055,0.387557
0.056,0.39336
0.057,0.399158
0.058,0.404951
0.059,0.410739
0.06,0.416522
0.061,0.422299
0.062,0.428071
0.063,0.433695
0.064,0.439182
0.065,0.444664
0.066,0.450141
0.067,0.455614
0.068,0.461081
0.069,0.466544
0.07,0.472002
0.071,0.477456
0.072,0.482753
0.073,0.487938
0.074,0.493118
0.075,0.498294
0.076,0.503465
0.077,0.508632
0.078,0.513795
0.079,0.518953
0.08,0.524106
0.081,0.529099
0.082,0.534001
0.083,0.538898
0.084,0.543792
0.085,0.548681
0.086,0.553566
0.087,0.558446
0.088,0.563319
0.089,0.568187
0.09,0.572894
0.091,0.577529
0.092,0.582159
0.093,0.586785
0.094,0.591408
0.095,0.596026
0.096,0.600639
0.097,0.605249
0.098,0.609855
0.099,0.6143
0.1,0.618687
0.101,0.623071
0.102,0.62745
0.103,0.631826
0.104,0.636197
0.105,0.640565
0.106,0.644929
0.107,0.649288
0.108,0.653491
0.109,0.657647
0.11,0.6618
0.111,0.665949
0.112,0.670094
0.113,0.674235
0.114,0.678373
0.115,0.682507
0.116,0.686636
0.117,0.690614
0.118,0.694554
0.119,0.698491
0.12,0.702424
0.121,0.706354
0.122,0.71028
0.123,0.714202
0.124,0.71812
0.125,0.722035
0.126,0.725802
0.127,0.72954
0.128,0.733275
0.129,0.737006
0.13,0.740733
0.131,0.744456
0.132,0.748176
0.133,0.751892
0.134,0.755605
0.135,0.759176
0.136,0.762724
0.137,0.766267
0.138,0.769808
0.139,0.773344
0.14,0.776877
0.141,0.780406
0.142,0.783932
0.143,0.787454
0.144,0.790841
0.145,0.794208
0.146,0.79757
0.147,0.80093
0.148,0.804286
0.149,0.807638
0.15,0.810986
0.151,0.81433
0.152,0.817671
0.153,0.820884
0.154,0.824077
0.155,0.827266
0.156,0.830452
0.157,0.833634
0.158,0.836812
0.159,0.839986
0.16,0.843156
0.161,0.846323
0.162,0.849368
0.163,0.852393
0.164,0.855415
0.165,0.858432
0.166,0.861446
0.167,0.864456
0.168,0.867462
0.169,0.870463
0.17,0.873461
0.171,0.876345
0.172,0.879206
0.173,0.882064
0.174,0.884917
0.175,0.887766
0.176,0.890611
0.177,0.893452
0.178,0.89629
0.179,0.899123
0.18,0.901848
0.181,0.904547
0.182,0.907242
0.183,0.909933
0.184,0.91262
0.185,0.915303
0.186,0.917981
0.187,0.920655
0.188,0.923325
0.189,0.925895
0.19,0.928432
0.191,0.930964
0.192,0.933495
0.193,0.936021
0.194,0.938543
0.195,0.94106
0.196,0.943572
0.197,0.94608
0.198,0.948495
0.199,0.950867
0.2,0.953234
0.201,0.955597
0.202,0.957955
0.203,0.960308
0.204,0.962656
0.205,0.965
0.206,0.967339
0.207,0.969594
0.208,0.971793
0.209,0.973987
0.21,0.976177
0.211,0.978362
0.212,0.980541
0.213,0.982716
0.214,0.984886
0.215,0.987051
0.216,0.989144
0.217,0.991162
0.218,0.993176
0.219,0.995185
0.22,0.997189
0.221,0.999188
0.222,1.00118
0.223,1.00317
0.224,1.00516
0.225,1.00708
0.226,1.00891
0.227,1.01074
0.228,1.01256
0.229,1.01437
0.23,1.01618
0.231,1.01799
0.232,1.01978
0.233,1.02158
0.234,1.02333
0.235,1.02495
0.236,1.02657
0.237,1.02818
0.238,1.02978
0.239,1.03138
0.24,1.03298
0.241,1.03456
0.242,1.03615
0.243,1.03772
0.244,1.03912
0.245,1.04051
0.246,1.04189
0.247,1.04327
0.248,1.04465
0.249,1.04601
0.25,1.04738
0.251,1.04873
0.252,1.05009
0.253,1.05129
0.254,1.05243
0.255,1.05357
0.256,1.0547
0.257,1.05583
0.258,1.05695
0.259,1.05806
0.26,1.05917
0.261,1.06027
0.262,1.06127
0.263,1.06213
0.264,1.06298
0.265,1.06384
0.266,1.06468
0.267,1.06552
0.268,1.06635
0.269,1.06718
0.27,1.06801
0.271,1.06881
0.272,1.06936
0.273,1.0699
0.274,1.07044
0.275,1.07098
0.276,1.07151
0.277,1.07203
0.278,1.07255
0.279,1.07306
0.28,1.07356
0.281,1.07387
0.282,1.07406
0.283,1.07423
0.284,1.07441
0.285,1.07458
0.286,1.07475
0.287,1.07491
0.288,1.07507
0.289,1.07522
0.29,1.07534
0.291,1.07512
0.292,1.07489
0.293,1.07466
0.294,1.07442
0.295,1.07418
0.296,1.07394
0.297,1.07369
0.298,1.07344
0.299,1.07318
0.3,1.07273
0.301,1.07202
0.302,1.07131
0.303,1.0706
0.304,1.06989
0.305,1.06918
0.306,1.06846
0.307,1.06775
0.308,1.06704
0.309,1.06633
0.31,1.06524
0.311,1.06398
0.312,1.06271
0.313,1.06145
0.314,1.06019
0.315,1.05893
0.316,1.05767
0.317,1.05641
0.318,1.05516
0.319,1.0539
0.32,1.05217
0.321,1.05026
0.322,1.04836
0.323,1.04646
0.324,1.04456
0.325,1.04266
0.326,1.04077
0.327,1.03888
0.328,1.03699
0.329,1.03511
0.33,1.03276
0.331,1.03008
0.332,1.02741
0.333,1.02476
0.334,1.02211
0.335,1.01948
0.336,1.01684
0.337,1.01422
0.338,1.01159
0.339,1.00898
0.34,1.00621
0.341,1.00262
0.342,0.999041
0.343,0.995482
0.344,0.991942
0.345,0.988421
0.346,0.984915
0.347,0.981412
0.348,0.977923
0.349,0.974447
0.35,0.970985
0.351,0.967056
0.352,0.96239
0.353,0.95775
0.354,0.953137
0.355,0.948551
0.356,0.943986
0.357,0.939438
0.358,0.934912
0.359,0.930407
0.36,0.925924
0.361,0.921463
0.362,0.916815
0.363,0.910866
0.364,0.904956
0.365,0.899082
0.366,0.893241
0.367,0.887432
0.368,0.881654
0.369,0.875908
0.37,0.870195
0.371,0.864514
0.372,0.858866
0.373,0.853246
0.374,0.847243
0.375,0.839795
0.376,0.832392
0.377,0.825034
0.378,0.817721
0.379,0.810454
0.38,0.803232
0.381,0.796075
0.382,0.788957
0.383,0.781877
0.384,0.774836
0.385,0.767834
0.386,0.760872
0.387,0.753211
0.388,0.744177
0.389,0.735221
0.39,0.726327
0.391,0.717497
0.392,0.708731
0.393,0.700029
0.394,0.691246
0.395,0.682141
0.396,0.673087
0.397,0.664084
0.398,0.655132
0.399,0.646231
0.4,0.637381
0.401,0.629368
0.402,0.621039
0.403,0.611358
0.404,0.601657
0.405,0.591937
0.406,0.582196
0.407,0.571761
0.408,0.561293
0.409,0.550809
0.41,0.540308
0.411,0.52979
0.412,0.519307
0.413,0.509144
0.414,0.498967
0.415,0.488778
0.416,0.478576
0.417,0.468361
0.418,0.458219
0.419,0.44816
0.42,0.438091
0.421,0.428012
0.422,0.417923
0.423,0.407824
0.424,0.397933
0.425,0.388036
0.426,0.378131
0.427,0.36821
0.428,0.35696
0.429,0.345992
0.43,0.33518
0.431,0.324425
0.432,0.313728
0.433,0.303092
0.434,0.292719
0.435,0.282563
0.436,0.27247
0.437,0.262441
0.438,0.252478
0.439,0.242816
0.44,0.233375
0.441,0.224002
0.442,0.214699
0.443,0.205467
0.444,0.196641
0.445,0.187971
0.446,0.179374
0.447,0.170851
0.448,0.162471
0.449,0.154544
0.45,0.146693
0.451,0.138918
0.452,0.131221
0.453,0.123906
0.454,0.116528
0.455,0.109227
0.456,0.102105
0.457,0.0953064
0.458,0.0890191
0.459,0.0828985
0.46,0.0769481
0.461,0.0711994
0.462,0.0660376
0.463,0.0610303
0.464,0.0561809
0.465,0.0514926
0.466,0.0473514
0.467,0.0433685
0.468,0.039528
0.469,0.0358328
0.47,0.0326293
0.471,0.0295623
0.472,0.0266197
0.473,0.0238265
0.474,0.0214493
0.475,0.0191746
0.476,0.0170043
0.477,0.015015
0.478,0.0133176
0.479,0.011702
0.48,0.0101698
0.481,0.00884814
0.482,0.00769499
0.483,0.00660304
0.484,0.00557313
0.485,0.00477296
0.486,0.00403325
0.487,0.00333516
0.488,0.00272777
0.489,0.00225984
0.49,0.00181624
0.491,0.00139719
0.492,0.00109997
