"arc_length","U_X"
0,-7.67453e-16
0.000999987,0.0089557
0.002,0.0179085
0.00299999,0.0268579
0.00400001,0.0358044
0.005,0.0447474
0.00600001,0.0536875
0.007,0.062624
0.00799999,0.0715573
0.009,0.0804402
0.00999999,0.0889112
0.011,0.0973793
0.012,0.105844
0.013,0.114306
0.014,0.122765
0.015,0.131221
0.016,0.139674
0.017,0.148123
0.018,0.156478
0.019,0.164481
0.02,0.172481
0.021,0.180479
0.022,0.188473
0.023,0.196464
0.024,0.204453
0.025,0.212439
0.026,0.220421
0.027,0.22827
0.028,0.235825
0.029,0.243378
0.03,0.250928
0.031,0.258475
0.032,0.266019
0.033,0.273561
0.034,0.2811
0.035,0.288636
0.036,0.296003
0.037,0.303131
0.038,0.310257
0.039,0.31738
0.04,0.3245
0.041,0.331618
0.042,0.338733
0.043,0.345846
0.044,0.352956
0.045,0.359866
0.046,0.366589
0.047,0.373309
0.048,0.380024
0.049,0.386733
0.05,0.39344
0.051,0.400144
0.052,0.406845
0.053,0.413544
0.054,0.420019
0.055,0.426352
0.056,0.432683
0.057,0.439011
0.058,0.445337
0.059,0.45166
0.06,0.457981
0.061,0.464299
0.062,0.470615
0.063,0.476687
0.064,0.48266
0.065,0.48863
0.066,0.494598
0.067,0.500564
0.068,0.506527
0.069,0.512488
0.07,0.518447
0.071,0.524403
0.072,0.5301
0.073,0.535735
0.074,0.541368
0.075,0.546999
0.076,0.552628
0.077,0.558254
0.078,0.563879
0.079,0.569501
0.08,0.575121
0.081,0.58047
0.082,0.58579
0.083,0.591109
0.084,0.596425
0.085,0.60174
0.086,0.607052
0.087,0.612363
0.088,0.617671
0.089,0.622975
0.09,0.628006
0.091,0.633034
0.092,0.63806
0.093,0.643084
0.094,0.648106
0.095,0.653127
0.096,0.658145
0.097,0.663161
0.098,0.66815
0.099,0.672909
0.1,0.677666
0.101,0.68242
0.102,0.687173
0.103,0.691925
0.104,0.696674
0.105,0.701421
0.106,0.706167
0.107,0.710865
0.108,0.715372
0.109,0.719877
0.11,0.72438
0.111,0.728882
0.112,0.733382
0.113,0.73788
0.114,0.742376
0.115,0.74687
0.116,0.751301
0.117,0.755574
0.118,0.759846
0.119,0.764116
0.12,0.768384
0.121,0.772651
0.122,0.776916
0.123,0.781179
0.124,0.785441
0.125,0.789625
0.126,0.793681
0.127,0.797736
0.128,0.80179
0.129,0.805841
0.13,0.809891
0.131,0.81394
0.132,0.817987
0.133,0.822032
0.134,0.825988
0.135,0.829843
0.136,0.833696
0.137,0.837547
0.138,0.841397
0.139,0.845245
0.14,0.849091
0.141,0.852936
0.142,0.856779
0.143,0.860525
0.144,0.864189
0.145,0.867853
0.146,0.871514
0.147,0.875175
0.148,0.878834
0.149,0.882491
0.15,0.886147
0.151,0.889801
0.152,0.893348
0.153,0.896834
0.154,0.900318
0.155,0.903801
0.156,0.907282
0.157,0.910762
0.158,0.914241
0.159,0.917718
0.16,0.921193
0.161,0.924554
0.162,0.927869
0.163,0.931182
0.164,0.934494
0.165,0.937804
0.166,0.941113
0.167,0.944421
0.168,0.947728
0.169,0.951033
0.17,0.954211
0.171,0.957348
0.172,0.960483
0.173,0.963618
0.174,0.96675
0.175,0.969882
0.176,0.973011
0.177,0.976139
0.178,0.979266
0.179,0.982259
0.18,0.985231
0.181,0.988202
0.182,0.991171
0.183,0.994139
0.184,0.997106
0.185,1.00007
0.186,1.00303
0.187,1.006
0.188,1.00881
0.189,1.01162
0.19,1.01443
0.191,1.01723
0.192,1.02003
0.193,1.02283
0.194,1.02563
0.195,1.02843
0.196,1.03123
0.197,1.03387
0.198,1.0365
0.199,1.03914
0.2,1.04178
0.201,1.04441
0.202,1.04704
0.203,1.04968
0.204,1.05231
0.205,1.05493
0.206,1.05739
0.207,1.05985
0.208,1.06231
0.209,1.06477
0.21,1.06723
0.211,1.06969
0.212,1.07215
0.213,1.0746
0.214,1.07704
0.215,1.07932
0.216,1.08159
0.217,1.08386
0.218,1.08614
0.219,1.08841
0.22,1.09069
0.221,1.09296
0.222,1.09523
0.223,1.09747
0.224,1.09954
0.225,1.10162
0.226,1.10369
0.227,1.10576
0.228,1.10784
0.229,1.10991
0.23,1.11198
0.231,1.11406
0.232,1.11608
0.233,1.11794
0.234,1.11979
0.235,1.12164
0.236,1.12349
0.237,1.12535
0.238,1.1272
0.239,1.12903
0.24,1.13086
0.241,1.13262
0.242,1.1342
0.243,1.13577
0.244,1.13735
0.245,1.13892
0.246,1.1405
0.247,1.14208
0.248,1.14366
0.249,1.14524
0.25,1.14674
0.251,1.14803
0.252,1.14932
0.253,1.15061
0.254,1.15191
0.255,1.1532
0.256,1.1545
0.257,1.1558
0.258,1.1571
0.259,1.15831
0.26,1.15927
0.261,1.16024
0.262,1.1612
0.263,1.16218
0.264,1.16315
0.265,1.16413
0.266,1.16511
0.267,1.16609
0.268,1.16698
0.269,1.16757
0.27,1.16816
0.271,1.16876
0.272,1.16936
0.273,1.16997
0.274,1.17058
0.275,1.1712
0.276,1.17182
0.277,1.17234
0.278,1.17249
0.279,1.17265
0.28,1.17282
0.281,1.173
0.282,1.17315
0.283,1.17328
0.284,1.17343
0.285,1.17358
0.286,1.17363
0.287,1.17322
0.288,1.17282
0.289,1.17243
0.29,1.17204
0.291,1.17167
0.292,1.1713
0.293,1.17095
0.294,1.1706
0.295,1.1702
0.296,1.16918
0.297,1.16818
