"arc_length","U_X"
0,-1.07331e-15
0.000999987,0.0087888
0.002,0.0175639
0.00299999,0.0263248
0.00400001,0.0350718
0.005,0.0438044
0.00600001,0.052523
0.007,0.0612269
0.00799999,0.0699165
0.009,0.0785918
0.00999999,0.0870858
0.011,0.0955535
0.012,0.104006
0.013,0.112445
0.014,0.12087
0.015,0.129282
0.016,0.13768
0.017,0.146065
0.018,0.154436
0.019,0.162648
0.02,0.170824
0.021,0.178989
0.022,0.187142
0.023,0.195283
0.024,0.203412
0.025,0.21153
0.026,0.219635
0.027,0.227729
0.028,0.235666
0.029,0.243549
0.03,0.251422
0.031,0.259285
0.032,0.267139
0.033,0.274982
0.034,0.282815
0.035,0.290638
0.036,0.298451
0.037,0.306118
0.038,0.313706
0.039,0.321285
0.04,0.328857
0.041,0.33642
0.042,0.343975
0.043,0.351521
0.044,0.359059
0.045,0.366589
0.046,0.373991
0.047,0.381281
0.048,0.388564
0.049,0.395824
0.05,0.403071
0.051,0.41031
0.052,0.417541
0.053,0.424765
0.054,0.431981
0.055,0.439096
0.056,0.446054
0.057,0.453007
0.058,0.459952
0.059,0.466892
0.06,0.473826
0.061,0.480753
0.062,0.487675
0.063,0.49459
0.064,0.501443
0.065,0.508085
0.066,0.514723
0.067,0.521356
0.068,0.527984
0.069,0.534608
0.07,0.541227
0.071,0.547841
0.072,0.55445
0.073,0.56105
0.074,0.567372
0.075,0.57369
0.076,0.580006
0.077,0.586318
0.078,0.592626
0.079,0.598932
0.08,0.605234
0.081,0.611522
0.082,0.617783
0.083,0.623803
0.084,0.629763
0.085,0.635719
0.086,0.641672
0.087,0.647623
0.088,0.65357
0.089,0.659514
0.09,0.665455
0.091,0.671393
0.092,0.677156
0.093,0.68278
0.094,0.688402
0.095,0.694021
0.096,0.699639
0.097,0.705254
0.098,0.710868
0.099,0.71648
0.1,0.722089
0.101,0.727607
0.102,0.732891
0.103,0.738173
0.104,0.743454
0.105,0.748734
0.106,0.754013
0.107,0.759291
0.108,0.764567
0.109,0.769837
0.11,0.775072
0.111,0.779981
0.112,0.784878
0.113,0.789774
0.114,0.794669
0.115,0.799563
0.116,0.804456
0.117,0.809348
0.118,0.814238
0.119,0.819128
0.12,0.823804
0.121,0.828346
0.122,0.832888
0.123,0.837428
0.124,0.841969
0.125,0.846508
0.126,0.851047
0.127,0.855586
0.128,0.860124
0.129,0.864582
0.13,0.868763
0.131,0.872943
0.132,0.877123
0.133,0.881302
0.134,0.885465
0.135,0.889605
0.136,0.893745
0.137,0.897885
0.138,0.902023
0.139,0.905876
0.14,0.909648
0.141,0.913419
0.142,0.917189
0.143,0.920959
0.144,0.924728
0.145,0.928497
0.146,0.932265
0.147,0.936033
0.148,0.939694
0.149,0.943085
0.15,0.946475
0.151,0.949865
0.152,0.953254
0.153,0.956642
0.154,0.960029
0.155,0.963415
0.156,0.966784
0.157,0.970135
0.158,0.973205
0.159,0.97617
0.16,0.979134
0.161,0.982096
0.162,0.985057
0.163,0.988017
0.164,0.990976
0.165,0.993934
0.166,0.99689
0.167,0.999805
0.168,1.00237
0.169,1.00492
0.17,1.00748
0.171,1.01004
0.172,1.01259
0.173,1.01514
0.174,1.01769
0.175,1.02024
0.176,1.02277
0.177,1.02513
0.178,1.02725
0.179,1.02937
0.18,1.03148
0.181,1.03359
0.182,1.0357
0.183,1.03781
0.184,1.03991
0.185,1.04201
0.186,1.04411
0.187,1.04595
0.188,1.04763
0.189,1.04931
0.19,1.05098
0.191,1.05265
0.192,1.05431
0.193,1.05597
0.194,1.05761
0.195,1.05924
0.196,1.06088
0.197,1.0622
0.198,1.0634
0.199,1.0646
0.2,1.06579
0.201,1.06698
0.202,1.06816
0.203,1.06934
0.204,1.07052
0.205,1.07169
0.206,1.07286
0.207,1.0737
0.208,1.07442
0.209,1.07513
0.21,1.07589
0.211,1.07665
0.212,1.0774
0.213,1.07814
0.214,1.07887
0.215,1.0796
0.216,1.08032
0.217,1.08076
0.218,1.08101
0.219,1.08126
0.22,1.08149
0.221,1.08172
0.222,1.08194
0.223,1.08215
0.224,1.08235
0.225,1.08253
0.226,1.0827
0.227,1.08273
0.228,1.08243
0.229,1.08213
0.23,1.08182
0.231,1.08151
0.232,1.08119
0.233,1.08087
0.234,1.08055
0.235,1.08022
0.236,1.07988
0.237,1.07954
0.238,1.07875
0.239,1.07787
0.24,1.07696
0.241,1.07604
0.242,1.07509
0.243,1.07412
0.244,1.07313
0.245,1.07211
0.246,1.07108
0.247,1.07002
0.248,1.06883
0.249,1.06723
0.25,1.06561
0.251,1.06412
0.252,1.06263
0.253,1.06112
0.254,1.05961
0.255,1.05808
0.256,1.05655
0.257,1.055
0.258,1.05345
0.259,1.05189
0.26,1.05031
0.261,1.04873
0.262,1.04714
0.263,1.04502
0.264,1.04284
0.265,1.04064
0.266,1.03843
0.267,1.03621
0.268,1.03398
0.269,1.03174
0.27,1.02949
0.271,1.02722
0.272,1.02494
0.273,1.02265
0.274,1.02035
0.275,1.01761
0.276,1.01481
0.277,1.01201
0.278,1.0092
0.279,1.00638
0.28,1.00354
0.281,1.0007
0.282,0.997842
0.283,0.994977
0.284,0.992101
0.285,0.989214
0.286,0.986294
0.287,0.982934
0.288,0.979564
0.289,0.976184
0.29,0.972795
0.291,0.969396
0.292,0.965987
0.293,0.962568
0.294,0.95914
0.295,0.955701
0.296,0.952252
0.297,0.948794
0.298,0.945205
0.299,0.941316
0.3,0.937417
0.301,0.93351
0.302,0.929595
0.303,0.92567
0.304,0.921736
0.305,0.917793
0.306,0.913842
0.307,0.909881
0.308,0.905911
0.309,0.901932
0.31,0.897715
0.311,0.893365
0.312,0.889006
0.313,0.88464
0.314,0.880265
0.315,0.875883
0.316,0.871493
0.317,0.867095
0.318,0.862681
0.319,0.858232
0.32,0.853775
0.321,0.849281
0.322,0.844524
0.323,0.83976
0.324,0.834991
0.325,0.830215
0.326,0.825433
0.327,0.820646
0.328,0.815852
0.329,0.811052
0.33,0.806246
0.331,0.801434
0.332,0.796616
0.333,0.79165
0.334,0.786608
0.335,0.781562
0.336,0.776511
0.337,0.771455
0.338,0.766394
0.339,0.761328
0.34,0.756257
0.341,0.751182
0.342,0.746101
0.343,0.741015
0.344,0.735881
0.345,0.730656
0.346,0.725427
0.347,0.720194
0.348,0.714957
0.349,0.709716
0.35,0.704472
0.351,0.699224
0.352,0.693972
0.353,0.688716
0.354,0.683456
0.355,0.678188
0.356,0.672877
0.357,0.667563
0.358,0.662246
0.359,0.656926
0.36,0.651603
0.361,0.646278
0.362,0.64095
0.363,0.635619
0.364,0.630285
0.365,0.624948
0.366,0.619608
0.367,0.614307
0.368,0.609007
0.369,0.603704
0.37,0.598399
0.371,0.593093
0.372,0.587785
0.373,0.582474
0.374,0.577162
0.375,0.571848
0.376,0.566531
0.377,0.561213
0.378,0.556009
0.379,0.550817
0.38,0.545625
0.381,0.540431
0.382,0.535236
0.383,0.53004
0.384,0.524843
0.385,0.519644
0.386,0.514445
0.387,0.509244
0.388,0.504042
0.389,0.499033
0.39,0.494041
0.391,0.489049
0.392,0.484056
0.393,0.479063
0.394,0.474069
0.395,0.469075
0.396,0.46408
0.397,0.459085
0.398,0.454089
0.399,0.449096
0.4,0.444387
0.401,0.439679
0.402,0.43497
0.403,0.430261
0.404,0.425552
0.405,0.420843
0.406,0.416134
0.407,0.411425
0.408,0.406715
0.409,0.402006
0.41,0.397362
0.411,0.39301
0.412,0.388658
0.413,0.384306
0.414,0.379955
0.415,0.375604
0.416,0.371253
0.417,0.366902
0.418,0.362551
0.419,0.358201
0.42,0.35385
0.421,0.349676
0.422,0.345744
0.423,0.341812
0.424,0.337881
0.425,0.333951
0.426,0.330021
0.427,0.326091
0.428,0.322161
0.429,0.318232
0.43,0.314303
0.431,0.310375
0.432,0.306781
0.433,0.303323
0.434,0.299866
0.435,0.296409
0.436,0.292953
0.437,0.289497
0.438,0.286041
0.439,0.282586
0.44,0.279131
0.441,0.275677
0.442,0.27225
0.443,0.269309
0.444,0.266368
0.445,0.263428
0.446,0.260488
0.447,0.257549
0.448,0.25461
0.449,0.251672
0.45,0.248734
0.451,0.245796
0.452,0.242859
0.453,0.240162
0.454,0.237773
0.455,0.235384
0.456,0.232996
0.457,0.230607
0.458,0.228219
0.459,0.225832
0.46,0.223445
0.461,0.221058
0.462,0.218671
0.463,0.216285
0.464,0.214392
0.465,0.21258
0.466,0.210768
0.467,0.208956
0.468,0.207144
0.469,0.205333
0.47,0.203522
0.471,0.201711
0.472,0.1999
0.473,0.19809
0.474,0.196462
