"arc_length","U_X"
0,0
0.000999987,0.00940943
0.002,0.0188099
0.00299999,0.0282008
0.00400001,0.0375826
0.005,0.0469548
0.00600001,0.0563178
0.007,0.065671
0.00799999,0.0750146
0.009,0.0843488
0.00999999,0.0933797
0.011,0.102402
0.012,0.111417
0.013,0.120424
0.014,0.129423
0.015,0.138414
0.016,0.147396
0.017,0.156371
0.018,0.165338
0.019,0.174017
0.02,0.182687
0.021,0.19135
0.022,0.200007
0.023,0.208657
0.024,0.217301
0.025,0.225938
0.026,0.234557
0.027,0.243164
0.028,0.251477
0.029,0.259774
0.03,0.268065
0.031,0.27635
0.032,0.284629
0.033,0.292901
0.034,0.301168
0.035,0.309427
0.036,0.317681
0.037,0.325643
0.038,0.333581
0.039,0.341514
0.04,0.349443
0.041,0.357366
0.042,0.365285
0.043,0.373199
0.044,0.381108
0.045,0.389013
0.046,0.396632
0.047,0.404213
0.048,0.411792
0.049,0.419367
0.05,0.426939
0.051,0.434507
0.052,0.442071
0.053,0.449633
0.054,0.457191
0.055,0.464474
0.056,0.471703
0.057,0.478929
0.058,0.486153
0.059,0.493375
0.06,0.500595
0.061,0.507812
0.062,0.515028
0.063,0.522241
0.064,0.529196
0.065,0.536074
0.066,0.54295
0.067,0.549825
0.068,0.556699
0.069,0.563558
0.07,0.570392
0.071,0.577223
0.072,0.584052
0.073,0.590646
0.074,0.597133
0.075,0.603618
0.076,0.610102
0.077,0.616585
0.078,0.623067
0.079,0.629548
0.08,0.636028
0.081,0.642507
0.082,0.648783
0.083,0.654915
0.084,0.661046
0.085,0.667178
0.086,0.673309
0.087,0.67944
0.088,0.68557
0.089,0.6917
0.09,0.69783
0.091,0.703797
0.092,0.709577
0.093,0.715357
0.094,0.721137
0.095,0.726918
0.096,0.732698
0.097,0.73848
0.098,0.744261
0.099,0.750043
0.1,0.75571
0.101,0.761139
0.102,0.766569
0.103,0.771999
0.104,0.77743
0.105,0.782847
0.106,0.788231
0.107,0.793615
0.108,0.798999
0.109,0.804324
0.11,0.809352
0.111,0.814381
0.112,0.81941
0.113,0.82444
0.114,0.82947
0.115,0.8345
0.116,0.839531
0.117,0.844563
0.118,0.849595
0.119,0.854278
0.12,0.858953
0.121,0.863629
0.122,0.868305
0.123,0.872981
0.124,0.877659
0.125,0.882336
0.126,0.887015
0.127,0.891694
0.128,0.896099
0.129,0.900419
0.13,0.904739
0.131,0.90906
0.132,0.913381
0.133,0.917703
0.134,0.922025
0.135,0.926348
0.136,0.930629
0.137,0.934713
0.138,0.938623
0.139,0.942533
0.14,0.946443
0.141,0.950353
0.142,0.954263
0.143,0.958173
0.144,0.962083
0.145,0.965993
0.146,0.969817
0.147,0.973362
0.148,0.976907
0.149,0.980451
0.15,0.983994
0.151,0.987538
0.152,0.99108
0.153,0.994623
0.154,0.998164
0.155,1.00171
0.156,1.00491
0.157,1.00808
0.158,1.01125
0.159,1.01442
0.16,1.01759
0.161,1.02075
0.162,1.02389
0.163,1.02701
0.164,1.03012
0.165,1.03303
0.166,1.03577
0.167,1.03851
0.168,1.04124
0.169,1.04398
0.17,1.04671
0.171,1.04944
0.172,1.05217
0.173,1.05489
0.174,1.05756
0.175,1.05991
0.176,1.06224
0.177,1.06458
0.178,1.06691
0.179,1.06924
0.18,1.07157
0.181,1.0739
0.182,1.07622
0.183,1.07854
0.184,1.08059
0.185,1.08248
0.186,1.08436
0.187,1.08624
0.188,1.08811
0.189,1.08998
0.19,1.09184
0.191,1.0937
0.192,1.09556
0.193,1.09735
0.194,1.0988
0.195,1.10025
0.196,1.10169
0.197,1.10312
0.198,1.10455
0.199,1.10597
0.2,1.10739
0.201,1.1088
0.202,1.11021
0.203,1.11139
0.204,1.11238
0.205,1.11333
0.206,1.11427
0.207,1.11521
0.208,1.11614
0.209,1.11707
0.21,1.11799
0.211,1.1189
0.212,1.1198
0.213,1.12034
0.214,1.1208
0.215,1.12126
0.216,1.12171
0.217,1.12215
0.218,1.12258
0.219,1.12301
0.22,1.12343
0.221,1.12384
0.222,1.12421
0.223,1.12414
0.224,1.12407
0.225,1.12398
0.226,1.12389
0.227,1.12379
0.228,1.12368
0.229,1.12357
0.23,1.12344
0.231,1.1233
0.232,1.12308
0.233,1.12246
0.234,1.12183
0.235,1.1212
0.236,1.12055
0.237,1.11989
0.238,1.11922
0.239,1.11854
0.24,1.11786
0.241,1.11716
0.242,1.11638
0.243,1.11518
0.244,1.11397
0.245,1.11274
0.246,1.11151
0.247,1.11026
0.248,1.10901
0.249,1.10774
0.25,1.10646
0.251,1.10517
0.252,1.10387
0.253,1.10207
0.254,1.10025
0.255,1.09843
0.256,1.09659
0.257,1.09474
0.258,1.09288
0.259,1.09101
0.26,1.08913
0.261,1.08723
0.262,1.08532
0.263,1.08308
0.264,1.08062
0.265,1.07815
0.266,1.07567
0.267,1.0732
0.268,1.07073
0.269,1.06824
0.27,1.06573
0.271,1.06321
0.272,1.06068
0.273,1.05811
0.274,1.05501
0.275,1.0519
0.276,1.04877
0.277,1.04563
0.278,1.04247
0.279,1.03941
0.28,1.03636
0.281,1.03331
0.282,1.03024
0.283,1.02716
0.284,1.02395
0.285,1.0203
0.286,1.01664
0.287,1.01297
0.288,1.00929
0.289,1.0056
0.29,1.00167
0.291,0.997493
0.292,0.993293
0.293,0.989069
0.294,0.984822
0.295,0.980504
0.296,0.97566
0.297,0.970794
0.298,0.965906
0.299,0.960996
0.3,0.956064
0.301,0.952025
0.302,0.947971
0.303,0.943903
0.304,0.939821
0.305,0.935725
0.306,0.931614
0.307,0.927488
0.308,0.923348
0.309,0.919192
0.31,0.915023
0.311,0.909961
0.312,0.904813
0.313,0.899649
0.314,0.894469
0.315,0.889272
0.316,0.884058
0.317,0.878828
0.318,0.87358
0.319,0.868316
0.32,0.863034
0.321,0.857634
0.322,0.852219
0.323,0.846789
0.324,0.841346
0.325,0.835888
0.326,0.830416
0.327,0.824929
0.328,0.819428
0.329,0.813913
0.33,0.808341
0.331,0.802585
0.332,0.796793
0.333,0.790939
0.334,0.785074
0.335,0.779198
0.336,0.773312
0.337,0.767415
0.338,0.761507
0.339,0.755589
0.34,0.749589
0.341,0.743517
0.342,0.737436
0.343,0.731347
0.344,0.725249
0.345,0.719142
0.346,0.713027
0.347,0.706903
0.348,0.700769
0.349,0.694627
0.35,0.688421
0.351,0.682207
0.352,0.675987
0.353,0.66976
0.354,0.663527
0.355,0.657286
0.356,0.651039
0.357,0.644785
0.358,0.638524
0.359,0.632265
0.36,0.626008
0.361,0.619746
0.362,0.613479
0.363,0.607208
0.364,0.600931
0.365,0.59465
0.366,0.588363
0.367,0.582071
0.368,0.575802
0.369,0.56959
0.37,0.563375
0.371,0.557157
0.372,0.550936
0.373,0.544711
0.374,0.538483
0.375,0.532252
0.376,0.526017
0.377,0.519804
0.378,0.513723
0.379,0.50764
0.38,0.501555
0.381,0.495469
0.382,0.489381
0.383,0.483291
0.384,0.477199
0.385,0.471107
0.386,0.465037
0.387,0.459166
0.388,0.453294
0.389,0.447422
0.39,0.44155
0.391,0.435677
0.392,0.429805
0.393,0.423931
0.394,0.418058
0.395,0.412236
0.396,0.406646
0.397,0.401054
0.398,0.395457
0.399,0.389862
0.4,0.384269
0.401,0.378677
0.402,0.373087
0.403,0.367499
0.404,0.362033
0.405,0.356784
0.406,0.351538
0.407,0.346294
0.408,0.341052
0.409,0.335812
0.41,0.330575
0.411,0.32534
0.412,0.320107
0.413,0.315116
0.414,0.310267
0.415,0.305421
0.416,0.300577
0.417,0.295736
0.418,0.290898
0.419,0.286062
0.42,0.281228
0.421,0.276398
0.422,0.271982
0.423,0.267571
0.424,0.263162
0.425,0.258757
0.426,0.254354
0.427,0.249953
0.428,0.245556
0.429,0.241161
0.43,0.236964
0.431,0.233016
0.432,0.229071
0.433,0.225128
0.434,0.221187
0.435,0.217249
0.436,0.213314
0.437,0.209381
0.438,0.205451
0.439,0.201971
0.44,0.198507
0.441,0.195046
0.442,0.191586
0.443,0.188129
0.444,0.184675
0.445,0.181223
0.446,0.177773
0.447,0.174593
0.448,0.171622
0.449,0.168653
0.45,0.165686
0.451,0.162721
0.452,0.159758
0.453,0.156797
0.454,0.153838
0.455,0.150987
0.456,0.148514
0.457,0.146044
0.458,0.143574
0.459,0.141106
0.46,0.13864
0.461,0.136175
0.462,0.133712
0.463,0.13125
0.464,0.129241
0.465,0.127269
0.466,0.125299
0.467,0.123329
0.468,0.12136
0.469,0.119393
0.47,0.117426
0.471,0.11546
0.472,0.113826
0.473,0.112352
0.474,0.110878
0.475,0.109405
0.476,0.107932
0.477,0.10646
0.478,0.104988
0.479,0.103517
0.48,0.102272
0.481,0.101291
0.482,0.100311
0.483,0.0993312
0.484,0.0983516
0.485,0.0973724
0.486,0.0963934
0.487,0.0954147
0.488,0.0945661
0.489,0.0940769
0.49,0.0935878
0.491,0.0930988
0.492,0.0926098
0.493,0.0921209
0.494,0.0916321
0.495,0.0911433
0.496,0.0906971
0.497,0.0906971
0.498,0.0906971
0.499,0.0906971
0.5,0.0906971
0.501,0.0906971
0.502,0.0906971
0.503,0.0906971
0.504,0.0906971
0.505,0.0911433
0.506,0.0916321
0.507,0.0921209
0.508,0.0926098
0.509,0.0930988
0.51,0.0935878
0.511,0.0940769
0.512,0.0945661
0.513,0.0954147
0.514,0.0963934
0.515,0.0973724
0.516,0.0983516
0.517,0.0993312
0.518,0.100311
0.519,0.101291
0.52,0.102272
0.521,0.103517
0.522,0.104988
0.523,0.10646
0.524,0.107932
0.525,0.109405
0.526,0.110878
0.527,0.112352
0.528,0.113826
0.529,0.11546
0.53,0.117426
0.531,0.119393
0.532,0.12136
0.533,0.123329
0.534,0.125299
0.535,0.127269
0.536,0.129241
0.537,0.13125
0.538,0.133712
0.539,0.136175
0.54,0.13864
0.541,0.141106
0.542,0.143574
0.543,0.146044
0.544,0.148514
0.545,0.150987
0.546,0.153838
0.547,0.156797
0.548,0.159758
0.549,0.162721
0.55,0.165686
0.551,0.168653
0.552,0.171622
0.553,0.174593
0.554,0.177773
0.555,0.181223
0.556,0.184675
0.557,0.188129
0.558,0.191586
0.559,0.195046
0.56,0.198507
0.561,0.201971
0.562,0.205451
0.563,0.209381
0.564,0.213314
0.565,0.217249
0.566,0.221187
0.567,0.225128
0.568,0.229071
0.569,0.233016
0.57,0.236964
0.571,0.241161
0.572,0.245556
0.573,0.249953
0.574,0.254354
0.575,0.258757
0.576,0.263162
0.577,0.267571
0.578,0.271982
0.579,0.276398
0.58,0.281228
0.581,0.286062
0.582,0.290898
0.583,0.295736
0.584,0.300577
0.585,0.305421
0.586,0.310267
0.587,0.315116
0.588,0.320107
0.589,0.32534
0.59,0.330575
0.591,0.335812
0.592,0.341052
0.593,0.346294
0.594,0.351538
0.595,0.356784
0.596,0.362033
0.597,0.367499
0.598,0.373087
0.599,0.378677
0.6,0.384269
0.601,0.389862
0.602,0.395457
0.603,0.401054
0.604,0.406646
0.605,0.412236
0.606,0.418058
0.607,0.423931
0.608,0.429805
0.609,0.435677
0.61,0.44155
0.611,0.447422
0.612,0.453294
0.613,0.459166
0.614,0.465037
0.615,0.471107
0.616,0.477199
0.617,0.483291
0.618,0.489381
0.619,0.495469
0.62,0.501555
0.621,0.50764
0.622,0.513723
0.623,0.519804
0.624,0.526017
0.625,0.532252
0.626,0.538483
0.627,0.544711
0.628,0.550936
0.629,0.557157
0.63,0.563375
0.631,0.56959
0.632,0.575802
0.633,0.582071
0.634,0.588363
0.635,0.59465
0.636,0.600931
0.637,0.607208
0.638,0.613479
0.639,0.619746
0.64,0.626008
0.641,0.632265
0.642,0.638524
0.643,0.644785
0.644,0.651039
0.645,0.657286
0.646,0.663527
0.647,0.66976
0.648,0.675987
0.649,0.682207
0.65,0.688421
0.651,0.694627
0.652,0.700769
0.653,0.706903
0.654,0.713027
0.655,0.719142
0.656,0.725249
0.657,0.731347
0.658,0.737436
0.659,0.743517
0.66,0.749589
0.661,0.755589
0.662,0.761507
0.663,0.767415
0.664,0.773312
0.665,0.779198
0.666,0.785074
0.667,0.790939
0.668,0.796793
0.669,0.802585
0.67,0.808341
0.671,0.813913
0.672,0.819428
0.673,0.824929
0.674,0.830416
0.675,0.835888
0.676,0.841346
0.677,0.846789
0.678,0.852219
0.679,0.857634
0.68,0.863034
0.681,0.868316
0.682,0.87358
0.683,0.878828
0.684,0.884058
0.685,0.889272
0.686,0.894469
0.687,0.899649
0.688,0.904813
0.689,0.909961
0.69,0.915023
0.691,0.919192
0.692,0.923348
0.693,0.927488
0.694,0.931614
0.695,0.935725
0.696,0.939821
0.697,0.943903
0.698,0.947971
0.699,0.952025
0.7,0.956064
0.701,0.960996
0.702,0.965906
0.703,0.970794
0.704,0.97566
0.705,0.980504
0.706,0.984822
0.707,0.989069
0.708,0.993293
0.709,0.997493
0.71,1.00167
0.711,1.0056
0.712,1.00929
0.713,1.01297
0.714,1.01664
0.715,1.0203
0.716,1.02395
0.717,1.02716
0.718,1.03024
0.719,1.03331
0.72,1.03636
0.721,1.03941
0.722,1.04247
0.723,1.04563
0.724,1.04877
0.725,1.0519
0.726,1.05501
0.727,1.05811
0.728,1.06068
0.729,1.06321
0.73,1.06573
0.731,1.06824
0.732,1.07073
0.733,1.0732
0.734,1.07567
0.735,1.07815
0.736,1.08062
0.737,1.08308
0.738,1.08532
0.739,1.08723
