"arc_length","U_X"
0.351,0.752058
0.352,0.740806
0.353,0.729616
0.354,0.718428
0.355,0.707242
0.356,0.69606
0.357,0.68488
0.358,0.673703
0.359,0.662529
0.36,0.651331
0.361,0.639025
0.362,0.626735
0.363,0.614462
0.364,0.602204
0.365,0.589963
0.366,0.577758
0.367,0.565668
0.368,0.553598
0.369,0.541547
0.37,0.529253
0.371,0.516172
0.372,0.503131
0.373,0.490128
0.374,0.477167
0.375,0.464246
0.376,0.451368
0.377,0.438532
0.378,0.425819
0.379,0.413222
0.38,0.400484
0.381,0.387021
0.382,0.373632
0.383,0.360318
0.384,0.34708
0.385,0.333919
0.386,0.320837
0.387,0.307836
0.388,0.295032
0.389,0.282375
0.39,0.269803
0.391,0.256789
0.392,0.243707
0.393,0.230751
0.394,0.217925
0.395,0.205231
0.396,0.192688
0.397,0.180462
0.398,0.168373
0.399,0.156425
0.4,0.144619
0.401,0.132958
0.402,0.120973
0.403,0.10896
0.404,0.097279
0.405,0.0859185
0.406,0.07478
0.407,0.0638668
0.408,0.053182
0.409,0.0427289
0.41,0.0325107
0.411,0.0226883
0.412,0.0131544
0.413,0.00385946
0.414,nan
0.415,nan
0.416,nan
0.417,nan
0.418,nan
0.419,nan
0.42,nan
0.421,nan
0.422,nan
0.423,nan
0.424,nan
0.425,nan
0.426,nan
0.427,nan
0.428,nan
0.429,nan
0.43,nan
0.431,nan
0.432,nan
0.433,nan
0.434,nan
0.435,nan
0.436,nan
0.437,nan
0.438,nan
0.439,nan
0.44,nan
0.441,nan
0.442,nan
0.443,nan
0.444,nan
0.445,nan
0.446,nan
0.447,nan
0.448,nan
0.449,nan
0.45,nan
0.451,nan
0.452,nan
0.453,nan
0.454,nan
0.455,nan
0.456,nan
0.457,nan
0.458,nan
0.459,nan
0.46,nan
0.461,nan
0.462,nan
0.463,nan
0.464,nan
0.465,nan
0.466,nan
0.467,nan
0.468,nan
0.469,nan
0.47,nan
0.471,nan
0.472,nan
0.473,nan
0.474,nan
0.475,nan
0.476,nan
0.477,nan
0.478,nan
0.479,nan
0.48,nan
0.481,nan
0.482,nan
0.483,nan
0.484,nan
0.485,nan
0.486,nan
0.487,nan
0.488,nan
0.489,nan
0.49,nan
0.491,nan
0.492,nan
0.493,nan
0.494,nan
0.495,nan
0.496,nan
0.497,nan
0.498,nan
0.499,nan
0.5,nan
0.501,nan
0.502,nan
0.503,nan
0.504,nan
0.505,nan
0.506,nan
0.507,nan
0.508,nan
0.509,nan
0.51,nan
0.511,nan
0.512,nan
0.513,nan
0.514,nan
0.515,nan
0.516,nan
0.517,nan
0.518,nan
0.519,nan
0.52,nan
0.521,nan
0.522,nan
0.523,nan
0.524,nan
0.525,nan
0.526,nan
0.527,nan
0.528,nan
0.529,nan
0.53,nan
0.531,nan
0.532,nan
0.533,nan
0.534,nan
0.535,nan
0.536,nan
0.537,nan
0.538,nan
0.539,nan
0.54,nan
0.541,nan
0.542,nan
0.543,nan
0.544,nan
0.545,nan
0.546,nan
0.547,nan
0.548,nan
0.549,nan
0.55,nan
0.551,nan
0.552,nan
0.553,nan
0.554,nan
0.555,nan
0.556,nan
0.557,nan
0.558,nan
0.559,nan
0.56,nan
0.561,nan
0.562,nan
0.563,nan
0.564,nan
0.565,nan
0.566,nan
0.567,nan
0.568,nan
0.569,nan
0.57,nan
0.571,nan
0.572,nan
0.573,nan
0.574,nan
0.575,nan
0.576,nan
0.577,nan
0.578,nan
0.579,nan
0.58,nan
0.581,nan
0.582,nan
0.583,nan
0.584,nan
0.585,nan
0.586,nan
0.587,0.00385946
0.588,0.0131544
0.589,0.0226883
0.59,0.0325107
0.591,0.0427289
0.592,0.053182
0.593,0.0638668
0.594,0.07478
0.595,0.0859185
0.596,0.097279
0.597,0.10896
0.598,0.120973
0.599,0.132958
0.6,0.144619
0.601,0.156425
0.602,0.168373
0.603,0.180462
0.604,0.192688
0.605,0.205231
0.606,0.217925
0.607,0.230751
0.608,0.243707
0.609,0.256789
0.61,0.269803
0.611,0.282375
0.612,0.295032
0.613,0.307836
0.614,0.320837
0.615,0.333919
0.616,0.34708
0.617,0.360318
0.618,0.373632
0.619,0.387021
0.62,0.400484
0.621,0.413222
0.622,0.425819
0.623,0.438532
0.624,0.451368
0.625,0.464246
0.626,0.477167
0.627,0.490128
0.628,0.503131
0.629,0.516172
0.63,0.529253
0.631,0.541547
0.632,0.553598
0.633,0.565668
0.634,0.577758
0.635,0.589963
0.636,0.602204
0.637,0.614462
0.638,0.626735
0.639,0.639025
0.64,0.651331
0.641,0.662529
0.642,0.673703
0.643,0.68488
0.644,0.69606
0.645,0.707242
0.646,0.718428
0.647,0.729616
0.648,0.740806
0.649,0.752058
0.65,0.762886
0.651,0.772988
0.652,0.783082
0.653,0.793168
0.654,0.803245
0.655,0.813314
0.656,0.823375
0.657,0.833428
0.658,0.843473
0.659,0.853511
0.66,0.862463
0.661,0.871337
0.662,0.880198
0.663,0.889045
0.664,0.89788
0.665,0.906701
0.666,0.915519
0.667,0.924345
0.668,0.933156
0.669,0.941292
0.67,0.948966
0.671,0.956622
0.672,0.964261
0.673,0.971882
0.674,0.979486
0.675,0.987074
0.676,0.994645
0.677,1.0022
0.678,1.00938
0.679,1.01585
0.68,1.02231
0.681,1.02874
0.682,1.03516
0.683,1.04156
0.684,1.04795
0.685,1.05431
0.686,1.06066
0.687,1.06686
0.688,1.0722
0.689,1.07751
0.69,1.08279
0.691,1.08806
0.692,1.09331
0.693,1.09855
0.694,1.10376
0.695,1.10896
0.696,1.11414
0.697,1.11839
0.698,1.12263
0.699,1.12685
0.7,1.13105
0.701,1.13523
0.702,1.1394
0.703,1.14355
0.704,1.14768
0.705,1.1518
0.706,1.15516
0.707,1.15841
0.708,1.16165
0.709,1.16487
0.71,1.16808
0.711,1.17127
0.712,1.17445
0.713,1.17761
0.714,1.18076
0.715,1.18328
0.716,1.18565
0.717,1.188
0.718,1.19034
0.719,1.19265
0.72,1.19492
0.721,1.19718
0.722,1.19943
0.723,1.20167
0.724,1.20336
0.725,1.20489
0.726,1.20641
0.727,1.20791
0.728,1.2094
0.729,1.21088
0.73,1.21234
0.731,1.2138
0.732,1.21524
0.733,1.21622
0.734,1.21703
0.735,1.21783
0.736,1.21863
0.737,1.21941
0.738,1.22018
0.739,1.22094
0.74,1.22169
0.741,1.22243
0.742,1.22276
0.743,1.22293
0.744,1.2231
0.745,1.22326
0.746,1.22342
0.747,1.22356
0.748,1.22369
0.749,1.22382
0.75,1.22393
0.751,1.22368
0.752,1.2233
0.753,1.22291
0.754,1.22252
0.755,1.22211
0.756,1.2217
0.757,1.22128
0.758,1.22086
0.759,1.22042
0.76,1.21966
0.761,1.21878
0.762,1.2179
0.763,1.21698
0.764,1.21604
0.765,1.2151
0.766,1.21416
0.767,1.2132
0.768,1.21225
0.769,1.21098
0.77,1.20963
0.771,1.20827
0.772,1.2069
0.773,1.20554
0.774,1.20416
0.775,1.20279
0.776,1.2014
0.777,1.20002
0.778,1.19834
0.779,1.1966
0.78,1.19485
0.781,1.1931
0.782,1.19135
0.783,1.18959
0.784,1.18783
0.785,1.18607
0.786,1.1843
0.787,1.18225
0.788,1.18017
0.789,1.17808
0.79,1.17598
0.791,1.17389
0.792,1.17179
0.793,1.16968
0.794,1.16758
0.795,1.16547
0.796,1.16309
0.797,1.16069
0.798,1.15828
0.799,1.15588
0.8,1.15347
0.801,1.15106
0.802,1.14865
0.803,1.14623
0.804,1.14381
0.805,1.14113
0.806,1.13844
0.807,1.13575
0.808,1.13305
0.809,1.13036
0.81,1.12766
0.811,1.12496
0.812,1.12226
0.813,1.11955
0.814,1.11659
0.815,1.11363
0.816,1.11067
0.817,1.10771
0.818,1.10475
0.819,1.10179
0.82,1.09883
0.821,1.09586
0.822,1.09286
0.823,1.08965
0.824,1.08644
0.825,1.08322
0.826,1.08001
0.827,1.07679
0.828,1.07358
0.829,1.07036
0.83,1.06714
0.831,1.06386
0.832,1.06037
0.833,1.05688
0.834,1.05339
0.835,1.04991
0.836,1.04642
0.837,1.04293
0.838,1.03944
0.839,1.03595
0.84,1.0324
0.841,1.02867
0.842,1.02494
0.843,1.02121
0.844,1.01747
0.845,1.01374
0.846,1.01002
0.847,1.00629
0.848,1.00256
0.849,0.998737
0.85,0.994761
0.851,0.990785
0.852,0.98681
0.853,0.982835
0.854,0.978861
0.855,0.974888
0.856,0.970915
0.857,0.966942
0.858,0.962855
0.859,0.958628
0.86,0.954402
0.861,0.950177
0.862,0.945952
0.863,0.941728
0.864,0.937505
0.865,0.933282
0.866,0.929061
0.867,0.924696
0.868,0.92021
0.869,0.915724
0.87,0.91124
0.871,0.906756
0.872,0.902273
0.873,0.897791
0.874,0.89331
0.875,0.88883
0.876,0.884176
0.877,0.879417
0.878,0.87466
0.879,0.869904
0.88,0.865149
0.881,0.860395
0.882,0.855643
0.883,0.850891
0.884,0.84614
0.885,0.841179
0.886,0.836134
0.887,0.831091
0.888,0.826049
0.889,0.821008
0.89,0.815969
0.891,0.81093
0.892,0.805893
0.893,0.800857
0.894,0.795569
0.895,0.790222
0.896,0.784876
0.897,0.779531
0.898,0.774188
0.899,0.768847
0.9,0.763506
0.901,0.758167
0.902,0.752829
0.903,0.747192
0.904,0.741524
0.905,0.735857
0.906,0.730192
0.907,0.724528
0.908,0.718866
