"arc_length","U_X"
0,1.8767e-16
0.000999987,0.00986568
0.002,0.0197269
0.00299999,0.0295832
0.00400001,0.0394349
0.005,0.0492816
0.00600001,0.0591238
0.007,0.0689608
0.00799999,0.0787929
0.009,0.0886015
0.00999999,0.0980221
0.011,0.107439
0.012,0.116853
0.013,0.126262
0.014,0.135668
0.015,0.14507
0.016,0.154468
0.017,0.163863
0.018,0.173218
0.019,0.182215
0.02,0.191209
0.021,0.2002
0.022,0.209189
0.023,0.218174
0.024,0.227158
0.025,0.236138
0.026,0.245116
0.027,0.254042
0.028,0.26262
0.029,0.271197
0.03,0.279772
0.031,0.288346
0.032,0.296918
0.033,0.305488
0.034,0.314057
0.035,0.322624
0.036,0.331128
0.037,0.339299
0.038,0.34747
0.039,0.35564
0.04,0.363808
0.041,0.371977
0.042,0.380144
0.043,0.388311
0.044,0.396478
0.045,0.404572
0.046,0.412345
0.047,0.420119
0.048,0.427885
0.049,0.435629
0.05,0.443373
0.051,0.451115
0.052,0.458857
0.053,0.466598
0.054,0.47426
0.055,0.481611
0.056,0.48896
0.057,0.496311
0.058,0.50366
0.059,0.51101
0.06,0.51836
0.061,0.52571
0.062,0.533059
0.063,0.540329
0.064,0.547292
0.065,0.554256
0.066,0.561221
0.067,0.568187
0.068,0.575152
0.069,0.582119
0.07,0.589086
0.071,0.596054
0.072,0.602943
0.073,0.60953
0.074,0.616118
0.075,0.622707
0.076,0.629297
0.077,0.635889
0.078,0.642481
0.079,0.649075
0.08,0.65567
0.081,0.662191
0.082,0.66841
0.083,0.674631
0.084,0.680853
0.085,0.687077
0.086,0.693303
0.087,0.69953
0.088,0.705758
0.089,0.711989
0.09,0.718153
0.091,0.724014
0.092,0.729877
0.093,0.735741
0.094,0.741607
0.095,0.747475
0.096,0.753345
0.097,0.759217
0.098,0.76509
0.099,0.770886
0.1,0.776348
0.101,0.781813
0.102,0.787278
0.103,0.792745
0.104,0.798214
0.105,0.803684
0.106,0.809155
0.107,0.814628
0.108,0.820065
0.109,0.825181
0.11,0.830299
0.111,0.835418
0.112,0.840539
0.113,0.845661
0.114,0.850784
0.115,0.85591
0.116,0.861036
0.117,0.866147
0.118,0.870924
0.119,0.875702
0.12,0.880481
0.121,0.885261
0.122,0.890043
0.123,0.894825
0.124,0.89961
